*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
390.000000	0.000349103	390.000000	0.00040275	390.000000	0.000399638	390.000000	0.000399283	390.000000	0.000402636	390.000000	1.14662e-07	
400.000000	0.000344763	400.000000	0.000397824	400.000000	0.000394714	400.000000	0.000394364	400.000000	0.000397712	400.000000	1.11989e-07	
410.000000	0.000340632	410.000000	0.000393141	410.000000	0.000390036	410.000000	0.000389691	410.000000	0.000393032	410.000000	1.09443e-07	
420.000000	0.000336694	420.000000	0.000388684	420.000000	0.000385587	420.000000	0.000385246	420.000000	0.000388577	420.000000	1.07013e-07	
430.000000	0.000332938	430.000000	0.000384437	430.000000	0.000381349	430.000000	0.000381013	430.000000	0.000384333	430.000000	1.04692e-07	
440.000000	0.000329351	440.000000	0.000380387	440.000000	0.000377307	440.000000	0.000376979	440.000000	0.000380285	440.000000	1.02473e-07	
450.000000	0.000325922	450.000000	0.000376521	450.000000	0.000373455	450.000000	0.00037313	450.000000	0.000376421	450.000000	1.0035e-07	
460.000000	0.000322643	460.000000	0.000372827	460.000000	0.000369789	460.000000	0.000369455	460.000000	0.000372729	460.000000	9.83147e-08	
470.000000	0.000319503	470.000000	0.000369294	470.000000	0.000366293	470.000000	0.000365943	470.000000	0.000369198	470.000000	9.63634e-08	
480.000000	0.000316495	480.000000	0.000365914	480.000000	0.000362943	480.000000	0.000362584	480.000000	0.000365819	480.000000	9.44904e-08	
490.000000	0.000313611	490.000000	0.000362676	490.000000	0.000359725	490.000000	0.000359369	490.000000	0.000362583	490.000000	9.26912e-08	
500.000000	0.000310843	500.000000	0.000359572	500.000000	0.000356637	500.000000	0.000356288	500.000000	0.000359481	500.000000	9.09614e-08	
520.000000	0.000305632	520.000000	0.000353738	520.000000	0.000350844	520.000000	0.000350503	520.000000	0.00035365	520.000000	8.76944e-08	
540.000000	0.000300817	540.000000	0.000348356	540.000000	0.000345508	540.000000	0.000345172	540.000000	0.000348272	540.000000	8.4661e-08	
560.000000	0.000296356	560.000000	0.00034338	560.000000	0.000340577	560.000000	0.000340247	560.000000	0.000343298	560.000000	8.18368e-08	
580.000000	0.000292215	580.000000	0.000338768	580.000000	0.000336012	580.000000	0.000335688	580.000000	0.000338689	580.000000	7.92005e-08	
600.000000	0.000288363	600.000000	0.000334486	600.000000	0.000331775	600.000000	0.000331457	600.000000	0.000334409	600.000000	7.67339e-08	
620.000000	0.000284774	620.000000	0.000330501	620.000000	0.000327837	620.000000	0.000327523	620.000000	0.000330426	620.000000	7.4421e-08	
640.000000	0.000281425	640.000000	0.000326787	640.000000	0.000324169	640.000000	0.000323859	640.000000	0.000326715	640.000000	7.22476e-08	
660.000000	0.000278294	660.000000	0.00032332	660.000000	0.000320745	660.000000	0.000320439	660.000000	0.00032325	660.000000	7.02014e-08	
680.000000	0.000275364	680.000000	0.000320078	680.000000	0.000317542	680.000000	0.000317244	680.000000	0.00032001	680.000000	6.82714e-08	
700.000000	0.000272618	700.000000	0.000317043	700.000000	0.000314553	700.000000	0.000314253	700.000000	0.000316977	700.000000	6.64479e-08	
720.000000	0.000270042	720.000000	0.000314199	720.000000	0.000311763	720.000000	0.000311449	720.000000	0.000314134	720.000000	6.47222e-08	
740.000000	0.000267623	740.000000	0.000311529	740.000000	0.000309142	740.000000	0.000308818	740.000000	0.000311465	740.000000	6.30866e-08	
760.000000	0.000265349	760.000000	0.00030902	760.000000	0.000306669	760.000000	0.000306345	760.000000	0.000308958	760.000000	6.15342e-08	
780.000000	0.000263209	780.000000	0.000306661	780.000000	0.000304336	780.000000	0.000304018	780.000000	0.000306601	780.000000	6.00586e-08	
800.000000	0.000261194	800.000000	0.00030444	800.000000	0.00030214	800.000000	0.000301827	800.000000	0.000304381	800.000000	5.86543e-08	
820.000000	0.000259295	820.000000	0.000302348	820.000000	0.000300071	820.000000	0.00029976	820.000000	0.00030229	820.000000	5.73161e-08	
840.000000	0.000257505	840.000000	0.000300375	840.000000	0.000298119	840.000000	0.00029781	840.000000	0.000300319	840.000000	5.60395e-08	
860.000000	0.000255816	860.000000	0.000298514	860.000000	0.000296274	860.000000	0.000295968	860.000000	0.000298459	860.000000	5.48203e-08	
880.000000	0.000254222	880.000000	0.000296756	880.000000	0.000294529	880.000000	0.000294226	880.000000	0.000296703	880.000000	5.36545e-08	
900.000000	0.000252717	900.000000	0.000295096	900.000000	0.000292878	900.000000	0.000292577	900.000000	0.000295044	900.000000	5.25389e-08	
920.000000	0.000251295	920.000000	0.000293527	920.000000	0.000291315	920.000000	0.000291016	920.000000	0.000293475	920.000000	5.147e-08 	
940.000000	0.000249951	940.000000	0.000292043	940.000000	0.000289834	940.000000	0.000289537	940.000000	0.000291993	940.000000	5.04452e-08	
960.000000	0.000248681	960.000000	0.000290639	960.000000	0.000288429	960.000000	0.000288134	960.000000	0.00029059	960.000000	4.94615e-08	
980.000000	0.000247481	980.000000	0.000289311	980.000000	0.000287095	980.000000	0.000286803	980.000000	0.000289262	980.000000	4.85167e-08	
1000.000000	0.000246346	1000.000000	0.000288053	1000.000000	0.000285829	1000.000000	0.000285538	1000.000000	0.000288006	1000.000000	4.76084e-08	
1020.000000	0.000245273	1020.000000	0.000286863	1020.000000	0.000284626	1020.000000	0.000284337	1020.000000	0.000286816	1020.000000	4.67345e-08	
1040.000000	0.000244259	1040.000000	0.000285735	1040.000000	0.000283483	1040.000000	0.000283195	1040.000000	0.000285689	1040.000000	4.58931e-08	
1060.000000	0.0002433 	1060.000000	0.000284667	1060.000000	0.000282395	1060.000000	0.000282109	1060.000000	0.000284622	1060.000000	4.50823e-08	
1080.000000	0.000242394	1080.000000	0.000283655	1080.000000	0.00028136	1080.000000	0.000281076	1080.000000	0.000283611	1080.000000	4.43006e-08	
1100.000000	0.000241537	1100.000000	0.000282696	1100.000000	0.000280375	1100.000000	0.000280092	1100.000000	0.000282653	1100.000000	4.35463e-08	
1120.000000	0.000240728	1120.000000	0.000281788	1120.000000	0.000279436	1120.000000	0.000279155	1120.000000	0.000281746	1120.000000	4.28181e-08	
1140.000000	0.000239964	1140.000000	0.000280928	1140.000000	0.000278542	1140.000000	0.000278262	1140.000000	0.000280886	1140.000000	4.21146e-08	
1160.000000	0.000239243	1160.000000	0.000280113	1160.000000	0.00027769	1160.000000	0.000277411	1160.000000	0.000280072	1160.000000	4.14345e-08	
1180.000000	0.000238563	1180.000000	0.000279342	1180.000000	0.000276878	1180.000000	0.0002766 	1180.000000	0.000279301	1180.000000	4.07767e-08	
1200.000000	0.000237921	1200.000000	0.000278611	1200.000000	0.000276102	1200.000000	0.000275826	1200.000000	0.000278571	1200.000000	4.014e-08 	
