*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
440.000000	0.00218895	440.000000	0.00222861	440.000000	0.00218587	440.000000	0.00218136	440.000000	0.00222808	440.000000	5.35719e-07	
450.000000	0.00216616	450.000000	0.00220653	450.000000	0.00216421	450.000000	0.00215977	450.000000	0.00220601	450.000000	5.24717e-07	
460.000000	0.00214436	460.000000	0.00218543	460.000000	0.00214354	460.000000	0.00213916	460.000000	0.00218492	460.000000	5.14173e-07	
470.000000	0.0021235 	470.000000	0.00216526	470.000000	0.0021238 	470.000000	0.00211947	470.000000	0.00216475	470.000000	5.0406e-07	
480.000000	0.0021035 	480.000000	0.00214595	480.000000	0.00210491	480.000000	0.00210064	480.000000	0.00214545	480.000000	4.94351e-07	
490.000000	0.00208433	490.000000	0.00212746	490.000000	0.00208682	490.000000	0.00208261	490.000000	0.00212697	490.000000	4.85023e-07	
500.000000	0.00206594	500.000000	0.00210973	500.000000	0.00206953	500.000000	0.00206535	500.000000	0.00210925	500.000000	4.76053e-07	
520.000000	0.00203131	520.000000	0.00207641	520.000000	0.00203721	520.000000	0.00203293	520.000000	0.00207595	520.000000	4.59106e-07	
540.000000	0.0019993 	540.000000	0.00204568	540.000000	0.00200736	540.000000	0.00200307	540.000000	0.00204524	540.000000	4.43365e-07	
560.000000	0.00196965	560.000000	0.00201726	560.000000	0.00197969	560.000000	0.0019755 	560.000000	0.00201684	560.000000	4.28704e-07	
580.000000	0.00194213	580.000000	0.00199093	580.000000	0.00195411	580.000000	0.00194998	580.000000	0.00199052	580.000000	4.15014e-07	
600.000000	0.00191653	600.000000	0.00196648	600.000000	0.00193035	600.000000	0.00192631	600.000000	0.00196608	600.000000	4.02201e-07	
620.000000	0.00189268	620.000000	0.00194374	620.000000	0.00190831	620.000000	0.00190431	620.000000	0.00194335	620.000000	3.90183e-07	
640.000000	0.00187042	640.000000	0.00192254	640.000000	0.00188789	640.000000	0.00188383	640.000000	0.00192216	640.000000	3.78886e-07	
660.000000	0.00184961	660.000000	0.00190276	660.000000	0.00186884	660.000000	0.00186473	660.000000	0.00190239	660.000000	3.68247e-07	
680.000000	0.00183014	680.000000	0.00188426	680.000000	0.00185095	680.000000	0.00184688	680.000000	0.00188391	680.000000	3.58209e-07	
700.000000	0.00181189	700.000000	0.00186695	700.000000	0.00183419	700.000000	0.00183018	700.000000	0.0018666 	700.000000	3.48723e-07	
720.000000	0.00179477	720.000000	0.00185073	720.000000	0.0018185 	720.000000	0.00181454	720.000000	0.00185039	720.000000	3.39743e-07	
740.000000	0.00177869	740.000000	0.0018355 	740.000000	0.00180378	740.000000	0.00179987	740.000000	0.00183517	740.000000	3.3123e-07	
760.000000	0.00176357	760.000000	0.0018212 	760.000000	0.00178994	760.000000	0.00178608	760.000000	0.00182088	760.000000	3.23148e-07	
780.000000	0.00174935	780.000000	0.00180776	780.000000	0.00177694	780.000000	0.00177312	780.000000	0.00180744	780.000000	3.15464e-07	
800.000000	0.00173596	800.000000	0.00179511	800.000000	0.00176477	800.000000	0.00176091	800.000000	0.0017948 	800.000000	3.08149e-07	
820.000000	0.00172334	820.000000	0.00178319	820.000000	0.00175338	820.000000	0.00174947	820.000000	0.00178289	820.000000	3.01177e-07	
840.000000	0.00171144	840.000000	0.00177195	840.000000	0.00174288	840.000000	0.00173894	840.000000	0.00177166	840.000000	2.94525e-07	
860.000000	0.00170022	860.000000	0.00176136	860.000000	0.00173292	860.000000	0.001729  	860.000000	0.00176107	860.000000	2.8817e-07	
880.000000	0.00168962	880.000000	0.00175136	880.000000	0.00172349	880.000000	0.00171962	880.000000	0.00175107	880.000000	2.82092e-07	
900.000000	0.00167962	900.000000	0.00174191	900.000000	0.00171457	900.000000	0.00171074	900.000000	0.00174163	900.000000	2.76275e-07	
920.000000	0.00167017	920.000000	0.00173299	920.000000	0.00170614	920.000000	0.00170234	920.000000	0.00173272	920.000000	2.70701e-07	
940.000000	0.00166124	940.000000	0.00172455	940.000000	0.00169816	940.000000	0.00169439	940.000000	0.00172429	940.000000	2.65354e-07	
960.000000	0.0016528 	960.000000	0.00171657	960.000000	0.00169061	960.000000	0.00168686	960.000000	0.00171631	960.000000	2.60222e-07	
980.000000	0.00164482	980.000000	0.00170903	980.000000	0.00168345	980.000000	0.00167971	980.000000	0.00170877	980.000000	2.55292e-07	
1000.000000	0.00163728	1000.000000	0.00170189	1000.000000	0.00167665	1000.000000	0.00167294	1000.000000	0.00170164	1000.000000	2.50551e-07	
1020.000000	0.00163014	1020.000000	0.00169513	1020.000000	0.0016702 	1020.000000	0.00166651	1020.000000	0.00169489	1020.000000	2.45989e-07	
1040.000000	0.0016234 	1040.000000	0.00168874	1040.000000	0.00166406	1040.000000	0.00166041	1040.000000	0.00168849	1040.000000	2.41596e-07	
1060.000000	0.00161703	1060.000000	0.00168268	1060.000000	0.00165823	1060.000000	0.00165461	1060.000000	0.00168244	1060.000000	2.37362e-07	
1080.000000	0.00161101	1080.000000	0.00167695	1080.000000	0.0016527 	1080.000000	0.0016491 	1080.000000	0.00167671	1080.000000	2.3328e-07	
1100.000000	0.00160531	1100.000000	0.00167152	1100.000000	0.00164745	1100.000000	0.00164386	1100.000000	0.00167129	1100.000000	2.29339e-07	
1120.000000	0.00159994	1120.000000	0.00166638	1120.000000	0.00164248	1120.000000	0.00163888	1120.000000	0.00166615	1120.000000	2.25535e-07	
1140.000000	0.00159486	1140.000000	0.00166152	1140.000000	0.00163776	1140.000000	0.00163414	1140.000000	0.00166129	1140.000000	2.21859e-07	
1160.000000	0.00159007	1160.000000	0.00165691	1160.000000	0.00163327	1160.000000	0.00162963	1160.000000	0.00165669	1160.000000	2.18304e-07	
1180.000000	0.00158554	1180.000000	0.00165255	1180.000000	0.00162901	1180.000000	0.00162534	1180.000000	0.00165234	1180.000000	2.14866e-07	
1200.000000	0.00158128	1200.000000	0.00164843	1200.000000	0.00162493	1200.000000	0.00162125	1200.000000	0.00164822	1200.000000	2.11538e-07	
1220.000000	0.00157727	1220.000000	0.00164453	1220.000000	0.00162104	1220.000000	0.00161736	1220.000000	0.00164433	1220.000000	2.08315e-07	
1240.000000	0.00157348	1240.000000	0.00164085	1240.000000	0.00161732	1240.000000	0.00161365	1240.000000	0.00164064	1240.000000	2.05192e-07	
1260.000000	0.00156993	1260.000000	0.00163737	1260.000000	0.00161377	1260.000000	0.00161011	1260.000000	0.00163717	1260.000000	2.02165e-07	
1280.000000	0.00156659	1280.000000	0.00163408	1280.000000	0.00161038	1280.000000	0.00160675	1280.000000	0.00163388	1280.000000	1.99228e-07	
1300.000000	0.00156345	1300.000000	0.00163098	1300.000000	0.00160715	1300.000000	0.00160354	1300.000000	0.00163078	1300.000000	1.96378e-07	
1320.000000	0.00156052	1320.000000	0.00162805	1320.000000	0.00160408	1320.000000	0.00160048	1320.000000	0.00162786	1320.000000	1.93612e-07	
1340.000000	0.00155777	1340.000000	0.0016253 	1340.000000	0.00160115	1340.000000	0.00159756	1340.000000	0.0016251 	1340.000000	1.90925e-07	
1360.000000	0.0015552 	1360.000000	0.0016227 	1360.000000	0.00159835	1360.000000	0.00159478	1360.000000	0.00162251	1360.000000	1.88314e-07	
1380.000000	0.00155281	1380.000000	0.00162026	1380.000000	0.00159569	1380.000000	0.00159213	1380.000000	0.00162007	1380.000000	1.85776e-07	
1400.000000	0.00155059	1400.000000	0.00161797	1400.000000	0.00159316	1400.000000	0.0015896 	1400.000000	0.00161779	1400.000000	1.83308e-07	
1420.000000	0.00154852	1420.000000	0.00161582	1420.000000	0.00159074	1420.000000	0.00158719	1420.000000	0.00161564	1420.000000	1.80907e-07	
1440.000000	0.00154661	1440.000000	0.00161381	1440.000000	0.00158843	1440.000000	0.0015849 	1440.000000	0.00161363	1440.000000	1.7857e-07	
1460.000000	0.00154485	1460.000000	0.00161192	1460.000000	0.00158622	1460.000000	0.00158271	1460.000000	0.00161175	1460.000000	1.76294e-07	
1480.000000	0.00154323	1480.000000	0.00161016	1480.000000	0.00158412	1480.000000	0.00158062	1480.000000	0.00160999	1480.000000	1.74078e-07	
1500.000000	0.00154175	1500.000000	0.00160853	1500.000000	0.00158212	1500.000000	0.00157863	1500.000000	0.00160836	1500.000000	1.71919e-07	
