* numtel = ssdindex * 9 + csiindex
* numtel      Z         A         ECsI_MeV        ECsI_Ch
   13         5        10        176.456           2856
   13         5        10        182.696           2982
   13         5        10        188.825           3108
   13         5        10        194.851           3234
   13         5        10        200.778           3360
   13         5        10        206.611           3486
   13         5        10        212.356           3612
   13         5        10        218.017           3738
   13         5        10        223.596           3864
   13         5        10        229.099           3990
   13         5        11              0            210
   13         5        11        7.73423            336
   13         5        11        20.0413            462
   13         5        11        31.5484            588
   13         5        11        42.4853            714
   13         5        11        52.9306            840
   13         5        11        62.9437            966
   13         5        11        72.5717           1092
   13         5        11        81.8527           1218
   13         5        11        90.8178           1344
   13         5        11        99.4906           1470
   13         5        11        107.888           1596
   13         5        11        115.992           1722
   13         5        11        123.883           1848
   13         5        11        131.565           1974
   13         5        11        139.042           2100
   13         5        11        146.347           2226
   13         5        11        153.473           2352
   13         5        11        160.448           2478
   13         5        11         167.29           2604
   13         5        11        173.982           2730
   13         5        11        180.523           2856
   13         5        11        186.962           2982
   13         5        11        193.286           3108
   13         5        11        199.501           3234
   13         5        11        205.613           3360
   13         5        11        211.627           3486
   13         5        11        217.548           3612
   13         5        11         223.38           3738
   13         5        11        229.128           3864
   13         5        11        234.796           3990
   13         5        12              0            210
   13         5        12        5.86718            336
   13         5        12        18.6335            462
   13         5        12        30.5344            588
   13         5        12        41.8424            714
   13         5        12        52.6422            840
   13         5        12        62.9948            966
   13         5        12        72.9465           1092
   13         5        12        82.5381           1218
   13         5        12        91.8011           1344
   13         5        12        100.767           1470
   13         5        12        109.453           1596
   13         5        12        117.878           1722
   13         5        12        126.009           1848
   13         5        12         133.94           1974
   13         5        12        141.671           2100
   13         5        12        149.195           2226
   13         5        12        156.562           2352
   13         5        12         163.75           2478
   13         5        12        170.789           2604
   13         5        12        177.692           2730
   13         5        12        184.467           2856
   13         5        12        191.092           2982
   13         5        12        197.591           3108
   13         5        12         203.99           3234
   13         5        12        210.282           3360
   13         5        12        216.472           3486
   13         5        12        222.564           3612
   13         5        12        228.564           3738
   13         5        12        234.476           3864
   13         5        12        240.305           3990
   13         6        12         82.367           1100
   13         6        12        90.2456           1196
   13         6        12        97.9168           1292
   13         6        12        105.389           1388
   13         6        12        112.681           1484
   13         6        12        119.771           1580
   13         6        12         126.68           1676
   13         6        12        133.446           1772
   13         6        12        140.071           1868
   13         6        12        146.553           1964
   13         6        12        152.904           2060
   13         6        12        159.134           2156
   13         6        12        165.248           2252
   13         6        12        171.255           2348
   13         6        12        177.153           2444
   13         6        12        182.951           2540
   13         6        12        188.656           2636
   13         6        12        194.266           2732
   13         6        12        199.782           2828
   13         6        12        205.234           2924
   13         6        12        210.595           3020
   13         6        12        215.872           3116
   13         6        12         221.08           3212
   13         6        12        226.225           3308
   13         6        12        231.278           3404
   13         6        12        236.293           3500
   13         6        12        241.235           3596
   13         6        12        246.115           3692
   13         6        12        250.954           3788
   13         6        12        255.705           3884
   13         6        12        260.393           3980
   13         6        13        82.6834           1100
   13         6        13        90.8232           1196
   13         6        13        98.7473           1292
   13         6        13        106.467           1388
   13         6        13        113.995           1484
   13         6        13        121.349           1580
   13         6        13        128.509           1676
   13         6        13        135.485           1772
   13         6        13        142.318           1868
   13         6        13        149.012           1964
   13         6        13        155.574           2060
   13         6        13        161.997           2156
   13         6        13        168.306           2252
   13         6        13          174.5           2348
   13         6        13        180.584           2444
   13         6        13        186.559           2540
   13         6        13         192.44           2636
   13         6        13        198.216           2732
   13         6        13         203.92           2828
   13         6        13        209.524           2924
   13         6        13        215.046           3020
   13         6        13        220.478           3116
   13         6        13        225.861           3212
   13         6        13        231.141           3308
   13         6        13        236.375           3404
   13         6        13        241.526           3500
   13         6        13        246.598           3596
   13         6        13        251.633           3692
   13         6        13        256.584           3788
   13         6        13         261.48           3884
   13         6        13        266.349           3980
   13         6        14        82.8102           1100
   13         6        14        91.1961           1196
   13         6        14        99.3592           1292
   13         6        14        107.312           1388
   13         6        14         115.07           1484
   13         6        14        122.642           1580
   13         6        14        130.043           1676
   13         6        14         137.26           1772
   13         6        14         144.29           1868
   13         6        14        151.176           1964
   13         6        14        157.931           2060
   13         6        14         164.55           2156
   13         6        14        171.043           2252
   13         6        14        177.416           2348
   13         6        14        183.675           2444
   13         6        14        189.827           2540
   13         6        14        195.872           2636
   13         6        14        201.818           2732
   13         6        14        207.673           2828
   13         6        14        213.442           2924
   13         6        14        219.112           3020
   13         6        14        224.701           3116
   13         6        14        230.225           3212
   13         6        14        235.651           3308
   13         6        14        241.023           3404
   13         6        14        246.326           3500
   13         6        14        251.544           3596
   13         6        14        256.705           3692
   13         6        14          261.8           3788
   13         6        14        266.843           3884
   13         6        14         271.82           3980
   14         1         1        1.11796            100
   14         1         1        3.42893            143
   14         1         1        5.82975            186
   14         1         1        8.32104            229
   14         1         1        10.8625            272
   14         1         1        13.4171            315
   14         1         1        15.9757            358
   14         1         1        18.5224            401
   14         1         1        21.0441            444
   14         1         1        23.5312            487
   14         1         1        25.9772            530
   14         1         1        28.3781            573
   14         1         1        30.7319            616
   14         1         1         33.038            659
   14         1         1        35.2966            702
   14         1         1        37.5089            745
   14         1         1        39.6761            788
   14         1         1           41.8            831
   14         1         1        43.8823            874
   14         1         1        45.9247            917
   14         1         1        47.9293            960
   14         1         1        49.8978           1003
   14         1         1        51.8318           1046
   14         1         1        53.7333           1089
   14         1         1        55.6033           1132
   14         1         1        57.4435           1175
   14         1         1        59.2553           1218
   14         1         1          61.04           1261
   14         1         1        62.7989           1304
   14         1         1         64.533           1347
   14         1         1        66.2433           1390
   14         1         2              0            100
   14         1         2         3.3361            163
   14         1         2        7.04339            226
   14         1         2        10.9024            289
   14         1         2        14.9079            352
   14         1         2        19.0031            415
   14         1         2        23.0547            478
   14         1         2        27.0715            541
   14         1         2         31.039            604
   14         1         2        34.9451            667
   14         1         2        38.7816            730
   14         1         2        42.5441            793
   14         1         2         46.231            856
   14         1         2        49.8424            919
   14         1         2        53.3798            982
   14         1         2        56.8455           1045
   14         1         2        60.2425           1108
   14         1         2        63.5737           1171
   14         1         2        66.8422           1234
   14         1         2        70.0509           1297
   14         1         2        73.2031           1360
   14         1         2        76.3016           1423
   14         1         2        79.3489           1486
   14         1         2        82.3478           1549
   14         1         2        85.3007           1612
   14         1         2          88.21           1675
   14         1         2        91.0778           1738
   14         1         2        93.9059           1801
   14         1         2        96.6961           1864
   14         1         2        99.4499           1927
   14         1         2        102.169           1990
   14         1         3              0            100
   14         1         3        3.34707            180
   14         1         3        8.22539            260
   14         1         3        13.2605            340
   14         1         3        18.4435            420
   14         1         3        23.8089            500
   14         1         3        29.2534            580
   14         1         3        34.5438            660
   14         1         3        39.7596            740
   14         1         3        44.8817            820
   14         1         3        49.9031            900
   14         1         3        54.8212            980
   14         1         3        59.6358           1060
   14         1         3        64.3491           1140
   14         1         3        68.9642           1220
   14         1         3        73.4852           1300
   14         1         3        77.9166           1380
   14         1         3        82.2629           1460
   14         1         3        86.5285           1540
   14         1         3        90.7179           1620
   14         1         3        94.8348           1700
   14         1         3        98.8836           1780
   14         1         3        102.868           1860
   14         1         3        106.791           1940
   14         1         3        110.656           2020
   14         1         3        114.466           2100
   14         1         3        118.224           2180
   14         1         3        121.932           2260
   14         1         3        125.593           2340
   14         1         3        129.209           2420
   14         2         3              0            100
   14         2         3        3.44597            190
   14         2         3        8.96687            280
   14         2         3        14.1931            370
   14         2         3        19.2665            460
   14         2         3        24.2389            550
   14         2         3        29.1342            640
   14         2         3        33.9234            730
   14         2         3        38.6559            820
   14         2         3        43.3387            910
   14         2         3        47.9786           1000
   14         2         3        52.5803           1090
   14         2         3        57.1464           1180
   14         2         3        61.6787           1270
   14         2         3        66.1787           1360
   14         2         3        70.6474           1450
   14         2         3        75.0855           1540
   14         2         3        79.4938           1630
   14         2         3        83.8728           1720
   14         2         3        88.2231           1810
   14         2         3        92.5457           1900
   14         2         3        96.8412           1990
   14         2         3         101.11           2080
   14         2         3        105.353           2170
   14         2         3         109.57           2260
   14         2         3        113.764           2350
   14         2         3        117.934           2440
   14         2         3        122.081           2530
   14         2         3        126.206           2620
   14         2         3         130.31           2710
   14         2         4              0            100
   14         2         4        3.74115            213
   14         2         4        10.9744            326
   14         2         4        17.7601            439
   14         2         4        24.3169            552
   14         2         4        30.7271            665
   14         2         4         37.027            778
   14         2         4        43.1807            891
   14         2         4        49.2312           1004
   14         2         4        55.1991           1117
   14         2         4        61.0965           1230
   14         2         4        66.9298           1343
   14         2         4        72.7034           1456
   14         2         4         78.421           1569
   14         2         4        84.0849           1682
   14         2         4        89.6975           1795
   14         2         4        95.2609           1908
   14         2         4        100.777           2021
   14         2         4        106.247           2134
   14         2         4        111.673           2247
   14         2         4        117.057           2360
   14         2         4        122.399           2473
   14         2         4        127.702           2586
   14         2         4        132.967           2699
   14         2         4        138.196           2812
   14         2         4        143.389           2925
   14         2         4        148.549           3038
   14         2         4        153.676           3151
   14         2         4        158.772           3264
   14         2         4        163.838           3377
   14         2         4        168.877           3490
   14         2         6              0            100
   14         2         6        2.97728            230
   14         2         6        12.0701            360
   14         2         6        20.4471            490
   14         2         6        28.4556            620
   14         2         6        36.2432            750
   14         2         6        43.8814            880
   14         2         6        51.3973           1010
   14         2         6        58.7998           1140
   14         2         6        65.9849           1270
   14         2         6        73.0756           1400
   14         2         6        80.0604           1530
   14         2         6        86.9565           1660
   14         2         6        93.7687           1790
   14         2         6        100.503           1920
   14         2         6        107.163           2050
   14         2         6        113.754           2180
   14         2         6        120.278           2310
   14         2         6        126.739           2440
   14         2         6         133.14           2570
   14         2         6        139.483           2700
   14         2         6        145.771           2830
   14         2         6        152.005           2960
   14         2         6        158.189           3090
   14         2         6        164.325           3220
   14         2         6        170.414           3350
   14         2         6        176.458           3480
   14         2         6         182.46           3610
   14         2         6         188.42           3740
   14         2         6        194.341           3870
   14         3         6              0            100
   14         3         6        4.04252            230
   14         3         6          14.62            360
   14         3         6        24.0693            490
   14         3         6        32.8282            620
   14         3         6        41.0983            750
   14         3         6        48.9815            880
   14         3         6        56.5648           1010
   14         3         6         63.843           1140
   14         3         6        70.8972           1270
   14         3         6        77.7615           1400
   14         3         6        84.4655           1530
   14         3         6        91.0287           1660
   14         3         6         97.468           1790
   14         3         6        103.797           1920
   14         3         6        110.026           2050
   14         3         6        116.165           2180
   14         3         6        122.222           2310
   14         3         6        128.202           2440
   14         3         6        134.113           2570
   14         3         6        139.959           2700
   14         3         6        145.745           2830
   14         3         6        151.473           2960
   14         3         6        157.149           3090
   14         3         6        162.775           3220
   14         3         6        168.354           3350
   14         3         6        173.888           3480
   14         3         6         179.38           3610
   14         3         6        184.832           3740
   14         3         6        190.246           3870
   14         3         7              0            100
   14         3         7        2.80256            230
   14         3         7        13.9762            360
   14         3         7        23.8912            490
   14         3         7        33.0564            620
   14         3         7        41.6842            750
   14         3         7        49.9014            880
   14         3         7        57.7939           1010
   14         3         7        65.4144           1140
   14         3         7        72.7565           1270
   14         3         7        79.8731           1400
   14         3         7        86.8151           1530
   14         3         7        93.5992           1660
   14         3         7        100.246           1790
   14         3         7         106.77           1920
   14         3         7        113.184           2050
   14         3         7        119.497           2180
   14         3         7        125.719           2310
   14         3         7        131.857           2440
   14         3         7        137.918           2570
   14         3         7        143.908           2700
   14         3         7         149.83           2830
   14         3         7         155.69           2960
   14         3         7        161.491           3090
   14         3         7        167.238           3220
   14         3         7        172.932           3350
   14         3         7        178.578           3480
   14         3         7        184.177           3610
   14         3         7        189.733           3740
   14         3         7        195.246           3870
   14         3         8              0            100
   14         3         8        1.66285            230
   14         3         8        13.3291            360
   14         3         8        23.6693            490
   14         3         8        33.2091            620
   14         3         8        42.1739            750
   14         3         8        50.7029            880
   14         3         8        58.8779           1010
   14         3         8        66.7675           1140
   14         3         8        74.4117           1270
   14         3         8        81.8029           1400
   14         3         8        88.9626           1530
   14         3         8        95.9658           1660
   14         3         8        102.813           1790
   14         3         8        109.527           1920
   14         3         8        116.121           2050
   14         3         8        122.605           2180
   14         3         8         128.99           2310
   14         3         8        135.283           2440
   14         3         8        141.493           2570
   14         3         8        147.624           2700
   14         3         8        153.682           2830
   14         3         8        159.673           2960
   14         3         8        165.601           3090
   14         3         8        171.468           3220
   14         3         8         177.28           3350
   14         3         8        183.038           3480
   14         3         8        188.746           3610
   14         3         8        194.406           3740
   14         3         8        200.021           3870
   14         3         9              0            100
   14         3         9       0.640558            230
   14         3         9        12.6247            360
   14         3         9        23.3578            490
   14         3         9        33.2466            620
   14         3         9        42.5186            750
   14         3         9        51.3318            880
   14         3         9         59.765           1010
   14         3         9        67.8982           1140
   14         3         9        75.7749           1270
   14         3         9        83.4282           1400
   14         3         9        90.8522           1530
   14         3         9        98.0384           1660
   14         3         9        105.082           1790
   14         3         9        111.976           1920
   14         3         9        118.739           2050
   14         3         9        125.386           2180
   14         3         9        131.925           2310
   14         3         9        138.366           2440
   14         3         9        144.716           2570
   14         3         9        150.982           2700
   14         3         9         157.17           2830
   14         3         9        163.285           2960
   14         3         9        169.332           3090
   14         3         9        175.315           3220
   14         3         9        181.238           3350
   14         3         9        187.104           3480
   14         3         9        192.916           3610
   14         3         9        198.677           3740
   14         3         9        204.389           3870
   14         4         7              0            100
   14         4         7         4.6445            230
   14         4         7         17.502            360
   14         4         7        28.8035            490
   14         4         7        39.1339            620
   14         4         7        48.7448            750
   14         4         7        57.7929            880
   14         4         7        66.3719           1010
   14         4         7        74.5228           1140
   14         4         7        82.3476           1270
   14         4         7         89.889           1400
   14         4         7        97.1877           1530
   14         4         7        104.273           1660
   14         4         7        111.171           1790
   14         4         7        117.901           1920
   14         4         7         124.48           2050
   14         4         7        130.924           2180
   14         4         7        137.243           2310
   14         4         7         143.45           2440
   14         4         7        149.552           2570
   14         4         7        155.559           2700
   14         4         7        161.478           2830
   14         4         7        167.313           2960
   14         4         7        173.072           3090
   14         4         7         178.76           3220
   14         4         7         184.38           3350
   14         4         7        189.937           3480
   14         4         7        195.434           3610
   14         4         7        200.876           3740
   14         4         7        206.264           3870
   14         4         9              0            100
   14         4         9         1.6752            230
   14         4         9        15.7846            360
   14         4         9         28.167            490
   14         4         9        39.4523            620
   14         4         9        49.9253            750
   14         4         9        59.7627            880
   14         4         9        69.0826           1010
   14         4         9        77.9752           1140
   14         4         9        86.4986           1270
   14         4         9        94.6392           1400
   14         4         9        102.497           1530
   14         4         9        110.115           1660
   14         4         9        117.512           1790
   14         4         9        124.715           1920
   14         4         9        131.743           2050
   14         4         9        138.612           2180
   14         4         9        145.337           2310
   14         4         9         151.93           2440
   14         4         9        158.402           2570
   14         4         9        164.762           2700
   14         4         9        171.019           2830
   14         4         9         177.18           2960
   14         4         9        183.251           3090
   14         4         9        189.239           3220
   14         4         9        195.147           3350
   14         4         9        200.983           3480
   14         4         9        206.748           3610
   14         4         9        212.448           3740
   14         4         9        218.086           3870
   14         4        10              0            100
   14         4        10       0.500821            230
   14         4        10        14.8925            360
   14         4        10        27.7541            490
   14         4        10        39.4744            620
   14         4        10          50.34            750
   14         4        10        60.5395            880
   14         4        10        70.1964           1010
   14         4        10        79.3994           1140
   14         4        10         88.223           1270
   14         4        10        96.6972           1400
   14         4        10        104.822           1530
   14         4        10        112.683           1660
   14         4        10        120.321           1790
   14         4        10        127.746           1920
   14         4        10        134.986           2050
   14         4        10        142.057           2180
   14         4        10        148.975           2310
   14         4        10        155.752           2440
   14         4        10        162.401           2570
   14         4        10         168.93           2700
   14         4        10        175.349           2830
   14         4        10        181.666           2960
   14         4        10        187.887           3090
   14         4        10         194.02           3220
   14         4        10        200.068           3350
   14         4        10        206.038           3480
   14         4        10        211.934           3610
   14         4        10        217.761           3740
   14         4        10        223.521           3870
   14         5        10              0            150
   14         5        10        8.90208            278
   14         5        10        24.3351            406
   14         5        10        38.1137            534
   14         5        10        50.7316            662
   14         5        10        62.4498            790
   14         5        10         73.443            918
   14         5        10        83.8308           1046
   14         5        10        93.7053           1174
   14         5        10        103.094           1302
   14         5        10        112.094           1430
   14         5        10        120.752           1558
   14         5        10        129.109           1686
   14         5        10        137.204           1814
   14         5        10        145.062           1942
   14         5        10        152.678           2070
   14         5        10        160.122           2198
   14         5        10        167.367           2326
   14         5        10        174.458           2454
   14         5        10        181.396           2582
   14         5        10        188.194           2710
   14         5        10         194.86           2838
   14         5        10        201.405           2966
   14         5        10        207.836           3094
   14         5        10        214.161           3222
   14         5        10        220.385           3350
   14         5        10        226.516           3478
   14         5        10        232.558           3606
   14         5        10        238.516           3734
   14         5        10        244.395           3862
   14         5        10        250.199           3990
   14         5        11              0            150
   14         5        11        7.35412            278
   14         5        11        23.4341            406
   14         5        11        37.7311            534
   14         5        11        50.8191            662
   14         5        11        62.9696            790
   14         5        11        74.3619            918
   14         5        11        85.1231           1046
   14         5        11        95.3476           1174
   14         5        11        105.112           1302
   14         5        11        114.416           1430
   14         5        11         123.37           1558
   14         5        11        132.006           1686
   14         5        11        140.354           1814
   14         5        11        148.462           1942
   14         5        11        156.331           2070
   14         5        11        163.993           2198
   14         5        11         171.47           2326
   14         5        11        178.759           2454
   14         5        11        185.898           2582
   14         5        11        192.888           2710
   14         5        11         199.74           2838
   14         5        11        206.463           2966
   14         5        11        213.067           3094
   14         5        11        219.558           3222
   14         5        11        225.943           3350
   14         5        11         232.23           3478
   14         5        11        238.422           3606
   14         5        11        244.527           3734
   14         5        11        250.548           3862
   14         5        11        256.489           3990
   14         5        12              0            150
   14         5        12         5.8996            278
   14         5        12        22.5696            406
   14         5        12        37.3631            534
   14         5        12        50.9046            662
   14         5        12        63.4702            790
   14         5        12        75.2479            918
   14         5        12        86.3693           1046
   14         5        12        96.9345           1174
   14         5        12        107.017           1302
   14         5        12        116.682           1430
   14         5        12         125.91           1558
   14         5        12        134.815           1686
   14         5        12        143.429           1814
   14         5        12        151.783           1942
   14         5        12        159.887           2070
   14         5        12        167.773           2198
   14         5        12        175.465           2326
   14         5        12        182.964           2454
   14         5        12         190.31           2582
   14         5        12        197.474           2710
   14         5        12        204.509           2838
   14         5        12        211.409           2966
   14         5        12        218.184           3094
   14         5        12         224.84           3222
   14         5        12        231.386           3350
   14         5        12        237.827           3478
   14         5        12         244.17           3606
   14         5        12         250.42           3734
   14         5        12        256.583           3862
   14         5        12        262.662           3990
   14         6        12        93.8936           1000
   14         6        12        103.197           1100
   14         6        12        112.135           1200
   14         6        12        120.713           1300
   14         6        12         128.98           1400
   14         6        12        136.992           1500
   14         6        12        144.756           1600
   14         6        12        152.292           1700
   14         6        12         159.63           1800
   14         6        12        166.779           1900
   14         6        12        173.752           2000
   14         6        12        180.563           2100
   14         6        12        187.224           2200
   14         6        12        193.746           2300
   14         6        12        200.141           2400
   14         6        12        206.391           2500
   14         6        12        212.537           2600
   14         6        12        218.592           2700
   14         6        12        224.526           2800
   14         6        12        230.365           2900
   14         6        12        236.094           3000
   14         6        12        241.773           3100
   14         6        12        247.314           3200
   14         6        12        252.815           3300
   14         6        12        258.219           3400
   14         6        12         263.56           3500
   14         6        12        268.832           3600
   14         6        12        274.037           3700
   14         6        12        279.177           3800
   14         6        12        284.257           3900
   14         6        13        95.0792           1000
   14         6        13        104.686           1100
   14         6        13        113.914           1200
   14         6        13        122.804           1300
   14         6        13        131.346           1400
   14         6        13        139.597           1500
   14         6        13        147.608           1600
   14         6        13        155.384           1700
   14         6        13        162.943           1800
   14         6        13        170.307           1900
   14         6        13        177.483           2000
   14         6        13        184.497           2100
   14         6        13        191.349           2200
   14         6        13        198.066           2300
   14         6        13        204.637           2400
   14         6        13        211.071           2500
   14         6        13        217.394           2600
   14         6        13        223.609           2700
   14         6        13        229.686           2800
   14         6        13        235.696           2900
   14         6        13        241.578           3000
   14         6        13          247.4           3100
   14         6        13        253.121           3200
   14         6        13        258.752           3300
   14         6        13        264.316           3400
   14         6        13        269.788           3500
   14         6        13          275.2           3600
   14         6        13        280.501           3700
   14         6        13        285.769           3800
   14         6        13        290.973           3900
   14         6        14        96.0599           1000
   14         6        14        105.957           1100
   14         6        14         115.46           1200
   14         6        14        124.612           1300
   14         6        14        133.449           1400
   14         6        14        141.952           1500
   14         6        14        150.179           1600
   14         6        14        158.181           1700
   14         6        14         165.96           1800
   14         6        14        173.527           1900
   14         6        14        180.906           2000
   14         6        14        188.113           2100
   14         6        14        195.154           2200
   14         6        14        202.045           2300
   14         6        14        208.793           2400
   14         6        14        215.402           2500
   14         6        14         221.89           2600
   14         6        14        228.247           2700
   14         6        14        234.497           2800
   14         6        14        240.651           2900
   14         6        14        246.691           3000
   14         6        14        252.638           3100
   14         6        14        258.509           3200
   14         6        14        264.276           3300
   14         6        14        269.969           3400
   14         6        14        275.558           3500
   14         6        14         281.11           3600
   14         6        14        286.552           3700
   14         6        14        291.966           3800
   14         6        14        297.267           3900
   15         1         1       0.532466            130
   15         1         1        2.83578            182
   15         1         1        5.28575            234
   15         1         1        7.81708            286
   15         1         1        10.3588            338
   15         1         1        12.8584            390
   15         1         1        15.3262            442
   15         1         1         17.761            494
   15         1         1        20.1642            546
   15         1         1        22.5373            598
   15         1         1         24.882            650
   15         1         1        27.1999            702
   15         1         1        29.4924            754
   15         1         1        31.7607            806
   15         1         1        34.0059            858
   15         1         1        36.2292            910
   15         1         1        38.4313            962
   15         1         1         40.613           1014
   15         1         1        42.7753           1066
   15         1         1        44.9184           1118
   15         1         1        47.0432           1170
   15         1         1        49.1503           1222
   15         1         1          51.24           1274
   15         1         1        53.3132           1326
   15         1         1          55.37           1378
   15         1         1        57.4105           1430
   15         1         1        59.4356           1482
   15         1         1        61.4454           1534
   15         1         1        63.4404           1586
   15         1         1        65.4208           1638
   15         1         1        67.3867           1690
   15         1         2              0            130
   15         1         2        3.37939            215
   15         1         2         7.4476            300
   15         1         2        11.6748            385
   15         1         2        15.9405            470
   15         1         2         20.177            555
   15         1         2        24.2781            640
   15         1         2        28.3083            725
   15         1         2        32.2733            810
   15         1         2        36.1803            895
   15         1         2        40.0352            980
   15         1         2         43.843           1065
   15         1         2        47.6078           1150
   15         1         2        51.3329           1235
   15         1         2         55.021           1320
   15         1         2        58.6748           1405
   15         1         2         62.296           1490
   15         1         2        65.8866           1575
   15         1         2        69.4479           1660
   15         1         2        72.9812           1745
   15         1         2         76.488           1830
   15         1         2        79.9687           1915
   15         1         2        83.4246           2000
   15         1         2        86.8568           2085
   15         1         2        90.2658           2170
   15         1         2        93.6523           2255
   15         1         2        97.0167           2340
   15         1         2        100.359           2425
   15         1         2        103.681           2510
   15         1         2        106.983           2595
   15         1         2        110.265           2680
   15         1         3              0            130
