* numtel = ssdindex * 9 + csiindex
* numtel      Z         A         ECsI_MeV        ECsI_Ch
   15         5        12        206.636           3980
   15         6        12        120.746           2000
   15         6        12        124.537           2066
   15         6        12        128.282           2132
   15         6        12        131.982           2198
   15         6        12        135.641           2264
   15         6        12        139.252           2330
   15         6        12        142.824           2396
   15         6        12        146.354           2462
   15         6        12        149.845           2528
   15         6        12        153.303           2594
   15         6        12        156.728           2660
   15         6        12        160.122           2726
   15         6        12        163.482           2792
   15         6        12        166.816           2858
   15         6        12        170.122           2924
   15         6        12          173.4           2990
   15         6        12         176.65           3056
   15         6        12        179.876           3122
   15         6        12         183.08           3188
   15         6        12        186.257           3254
   15         6        12        189.419           3320
   15         6        12        192.549           3386
   15         6        12        195.662           3452
   15         6        12        198.768           3518
   15         6        12        201.847           3584
   15         6        12        204.904           3650
   15         6        12         207.95           3716
   15         6        12         210.98           3782
   15         6        12        213.984           3848
   15         6        12        216.976           3914
   15         6        12        219.949           3980
   15         6        13        122.679           2000
   15         6        13        126.564           2066
   15         6        13        130.385           2132
   15         6        13        134.154           2198
   15         6        13        137.877           2264
   15         6        13        141.558           2330
   15         6        13        145.199           2396
   15         6        13        148.797           2462
   15         6        13        152.359           2528
   15         6        13        155.882           2594
   15         6        13        159.366           2660
   15         6        13        162.818           2726
   15         6        13         166.24           2792
   15         6        13         169.63           2858
   15         6        13        172.986           2924
   15         6        13        176.324           2990
   15         6        13        179.622           3056
   15         6        13        182.906           3122
   15         6        13        186.153           3188
   15         6        13        189.382           3254
   15         6        13        192.588           3320
   15         6        13        195.775           3386
   15         6        13        198.939           3452
   15         6        13        202.083           3518
   15         6        13        205.201           3584
   15         6        13         208.31           3650
   15         6        13        211.393           3716
   15         6        13        214.456           3782
   15         6        13        217.507           3848
   15         6        13        220.543           3914
   15         6        13        223.558           3980
   15         6        14        124.379           2000
   15         6        14        128.354           2066
   15         6        14        132.273           2132
   15         6        14        136.127           2198
   15         6        14         139.92           2264
   15         6        14        143.664           2330
   15         6        14        147.367           2396
   15         6        14        151.027           2462
   15         6        14        154.649           2528
   15         6        14        158.237           2594
   15         6        14        161.781           2660
   15         6        14        165.295           2726
   15         6        14        168.772           2792
   15         6        14        172.214           2858
   15         6        14        175.628           2924
   15         6        14        179.011           2990
   15         6        14        182.364           3056
   15         6        14        185.698           3122
   15         6        14        188.995           3188
   15         6        14        192.279           3254
   15         6        14        195.529           3320
   15         6        14        198.759           3386
   15         6        14        201.964           3452
   15         6        14        205.149           3518
   15         6        14        208.308           3584
   15         6        14        211.456           3650
   15         6        14         214.58           3716
   15         6        14        217.684           3782
   15         6        14        220.775           3848
   15         6        14        223.848           3914
   15         6        14        226.897           3980
   16         1         1        5.96622            200
   16         1         1        8.15143            243
   16         1         1         10.385            286
   16         1         1        12.6287            329
   16         1         1        14.8821            372
   16         1         1        17.1327            415
   16         1         1        19.3704            458
   16         1         1         21.588            501
   16         1         1        23.7799            544
   16         1         1        25.9427            587
   16         1         1        28.0744            630
   16         1         1        30.1739            673
   16         1         1         32.241            716
   16         1         1         34.276            759
   16         1         1        36.2798            802
   16         1         1        38.2531            845
   16         1         1         40.197            888
   16         1         1        42.1127            931
   16         1         1        44.0013            974
   16         1         1        45.8639           1017
   16         1         1         47.702           1060
   16         1         1        49.5165           1103
   16         1         1        51.3083           1146
   16         1         1        53.0789           1189
   16         1         1         54.829           1232
   16         1         1        56.5592           1275
   16         1         1        58.2707           1318
   16         1         1        59.9642           1361
   16         1         1        61.6405           1404
   16         1         1        63.3004           1447
   16         1         1        64.9444           1490
   16         1         2         4.8391            200
   16         1         2        8.65274            273
   16         1         2        12.6507            346
   16         1         2        16.7709            419
   16         1         2        20.9282            492
   16         1         2        25.0223            565
   16         1         2        29.0718            638
   16         1         2        33.0611            711
   16         1         2        36.9817            784
   16         1         2        40.8294            857
   16         1         2        44.6034            930
   16         1         2        48.3047           1003
   16         1         2        51.9356           1076
   16         1         2        55.4991           1149
   16         1         2        58.9987           1222
   16         1         2        62.4378           1295
   16         1         2        65.8199           1368
   16         1         2        69.1481           1441
   16         1         2        72.4258           1514
   16         1         2        75.6561           1587
   16         1         2        78.8411           1660
   16         1         2         81.984           1733
   16         1         2        85.0869           1806
   16         1         2        88.1524           1879
   16         1         2        91.1821           1952
   16         1         2         94.178           2025
   16         1         2        97.1415           2098
   16         1         2        100.074           2171
   16         1         2        102.978           2244
   16         1         2        105.854           2317
   16         1         2        108.704           2390
   16         1         3        3.90833            200
   16         1         3        8.88075            293
   16         1         3        14.0416            386
   16         1         3        19.3539            479
   16         1         3        24.8521            572
   16         1         3        30.3691            665
   16         1         3        35.7125            758
   16         1         3        40.9685            851
   16         1         3        46.1214            944
   16         1         3        51.1677           1037
   16         1         3        56.1086           1130
   16         1         3        60.9475           1223
   16         1         3        65.6891           1316
   16         1         3        70.3387           1409
   16         1         3        74.9016           1502
   16         1         3        79.3837           1595
   16         1         3        83.7898           1688
   16         1         3         88.125           1781
   16         1         3        92.3939           1874
   16         1         3        96.6003           1967
   16         1         3        100.749           2060
   16         1         3        104.842           2153
   16         1         3        108.884           2246
   16         1         3        112.877           2339
   16         1         3        116.825           2432
   16         1         3        120.729           2525
   16         1         3        124.593           2618
   16         1         3        128.417           2711
   16         1         3        132.205           2804
   16         1         3        135.957           2897
   16         1         3        139.676           2990
   16         2         3        3.09937            200
   16         2         3        8.95854            310
   16         2         3        14.5876            420
   16         2         3        20.0954            530
   16         2         3        25.5105            640
   16         2         3        30.8324            750
   16         2         3        36.0499            860
   16         2         3        41.2067            970
   16         2         3        46.3159           1080
   16         2         3        51.3881           1190
   16         2         3         56.432           1300
   16         2         3        61.4546           1410
   16         2         3        66.4618           1520
   16         2         3        71.4585           1630
   16         2         3        76.4488           1740
   16         2         3        81.4364           1850
   16         2         3         86.424           1960
   16         2         3        91.4146           2070
   16         2         3        96.4106           2180
   16         2         3        101.414           2290
   16         2         3        106.426           2400
   16         2         3        111.449           2510
   16         2         3        116.485           2620
   16         2         3        121.535           2730
   16         2         3        126.599           2840
   16         2         3        131.681           2950
   16         2         3        136.779           3060
   16         2         3        141.896           3170
   16         2         3        147.032           3280
   16         2         3        152.188           3390
   16         2         4        2.35534            200
   16         2         4        9.38184            326
   16         2         4        16.0282            452
   16         2         4        22.4874            578
   16         2         4        28.8153            704
   16         2         4        35.0383            830
   16         2         4        41.1461            956
   16         2         4        47.1276           1082
   16         2         4        53.0374           1208
   16         2         4        58.8894           1334
   16         2         4         64.695           1460
   16         2         4        70.4638           1586
   16         2         4        76.2039           1712
   16         2         4        81.9216           1838
   16         2         4        87.6224           1964
   16         2         4        93.3112           2090
   16         2         4        98.9917           2216
   16         2         4        104.668           2342
   16         2         4        110.342           2468
   16         2         4        116.018           2594
   16         2         4        121.696           2720
   16         2         4         127.38           2846
   16         2         4        133.071           2972
   16         2         4        138.772           3098
   16         2         4        144.483           3224
   16         2         4        150.206           3350
   16         2         4        155.941           3476
   16         2         4        161.691           3602
   16         2         4        167.457           3728
   16         2         4        173.239           3854
   16         2         4        179.039           3980
   16         2         6        1.10667            200
   16         2         6        8.78145            326
   16         2         6        15.8683            452
   16         2         6        22.6871            578
   16         2         6        29.3199            704
   16         2         6        35.8195            830
   16         2         6        42.2199            956
   16         2         6        48.5356           1082
   16         2         6        54.7773           1208
   16         2         6        60.9209           1334
   16         2         6        66.9281           1460
   16         2         6        72.8905           1586
   16         2         6        78.7933           1712
   16         2         6         84.653           1838
   16         2         6        90.4742           1964
   16         2         6        96.2633           2090
   16         2         6        102.025           2216
   16         2         6        107.764           2342
   16         2         6        113.484           2468
   16         2         6        119.188           2594
   16         2         6        124.879           2720
   16         2         6         130.56           2846
   16         2         6        136.232           2972
   16         2         6        141.898           3098
   16         2         6         147.56           3224
   16         2         6        153.219           3350
   16         2         6        158.876           3476
   16         2         6        164.535           3602
   16         2         6        170.194           3728
   16         2         6        175.855           3854
   16         2         6         181.52           3980
   16         3         6       0.194489            200
   16         3         6        9.35431            326
   16         3         6          17.85            452
   16         3         6        25.8182            578
   16         3         6        33.4113            704
   16         3         6        40.7107            830
   16         3         6        47.7671            956
   16         3         6        54.6324           1082
   16         3         6        61.3056           1208
   16         3         6        67.8014           1334
   16         3         6        74.1759           1460
   16         3         6        80.4397           1586
   16         3         6        86.6106           1712
   16         3         6        92.7008           1838
   16         3         6         98.721           1964
   16         3         6         104.68           2090
   16         3         6        110.586           2216
   16         3         6        116.445           2342
   16         3         6        122.264           2468
   16         3         6        128.046           2594
   16         3         6        133.796           2720
   16         3         6        139.519           2846
   16         3         6        145.217           2972
   16         3         6        150.894           3098
   16         3         6        156.553           3224
   16         3         6        162.195           3350
   16         3         6        167.824           3476
   16         3         6         173.44           3602
   16         3         6        179.047           3728
   16         3         6        184.645           3854
   16         3         6        190.236           3980
   16         3         7              0            200
   16         3         7        8.91454            326
   16         3         7        17.7342            452
   16         3         7        25.9784            578
   16         3         7        33.8125            704
   16         3         7        41.3273            830
   16         3         7        48.5895            956
   16         3         7        55.6336           1082
   16         3         7        62.5041           1208
   16         3         7        69.2115           1334
   16         3         7        75.7266           1460
   16         3         7        82.1323           1586
   16         3         7        88.4288           1712
   16         3         7        94.6343           1838
   16         3         7         100.76           1964
   16         3         7        106.815           2090
   16         3         7        112.808           2216
   16         3         7        118.746           2342
   16         3         7        124.636           2468
   16         3         7        130.483           2594
   16         3         7        136.291           2720
   16         3         7        142.065           2846
   16         3         7        147.809           2972
   16         3         7        153.526           3098
   16         3         7        159.218           3224
   16         3         7        164.889           3350
   16         3         7         170.54           3476
   16         3         7        176.175           3602
   16         3         7        181.795           3728
   16         3         7        187.401           3854
   16         3         7        192.996           3980
   16         3         8              0            200
   16         3         8        8.50856            326
   16         3         8        17.6105            452
   16         3         8        26.1138            578
   16         3         8        34.1735            704
   16         3         8        41.8923            830
   16         3         8        49.3346            956
   16         3         8        56.5543           1082
   16         3         8        63.5859           1208
   16         3         8        70.4545           1334
   16         3         8        77.1806           1460
   16         3         8        83.7213           1586
   16         3         8        90.1413           1712
   16         3         8        96.4675           1838
   16         3         8          102.7           1964
   16         3         8        108.855           2090
   16         3         8        114.941           2216
   16         3         8        120.964           2342
   16         3         8        126.933           2468
   16         3         8        132.852           2594
   16         3         8        138.727           2720
   16         3         8        144.562           2846
   16         3         8        150.361           2972
   16         3         8        156.129           3098
   16         3         8        161.867           3224
   16         3         8        167.579           3350
   16         3         8        173.268           3476
   16         3         8        178.935           3602
   16         3         8        184.584           3728
   16         3         8        190.215           3854
   16         3         8        195.831           3980
   16         3         9              0            200
   16         3         9           8.06            326
   16         3         9        17.4267            452
   16         3         9        26.1664            578
   16         3         9        34.4365            704
   16         3         9        42.3425            830
   16         3         9        49.9549            956
   16         3         9        57.3304           1082
   16         3         9        64.5051           1208
   16         3         9        71.5109           1334
   16         3         9        78.3681           1460
   16         3         9        85.0959           1586
   16         3         9        91.6635           1712
   16         3         9        98.0853           1838
   16         3         9        104.427           1964
   16         3         9         110.68           2090
   16         3         9        116.855           2216
   16         3         9        122.962           2342
   16         3         9        129.008           2468
   16         3         9        134.999           2594
   16         3         9        140.941           2720
   16         3         9        146.838           2846
   16         3         9        152.695           2972
   16         3         9        158.515           3098
   16         3         9        164.302           3224
   16         3         9        170.059           3350
   16         3         9        175.788           3476
   16         3         9        181.493           3602
   16         3         9        187.175           3728
   16         3         9        192.836           3854
   16         3         9        198.478           3980
   16         4         7              0            200
   16         4         7        8.42455            326
   16         4         7        18.7983            452
   16         4         7        28.3142            578
   16         4         7        37.2258            704
   16         4         7         45.668            830
   16         4         7        53.7359            956
   16         4         7        61.4855           1082
   16         4         7        68.9741           1208
   16         4         7        76.1825           1334
   16         4         7        83.2096           1460
   16         4         7        90.0651           1586
   16         4         7        96.7746           1712
   16         4         7        103.355           1838
   16         4         7        109.823           1964
   16         4         7        116.191           2090
   16         4         7        122.471           2216
   16         4         7        128.671           2342
   16         4         7        134.801           2468
   16         4         7        140.867           2594
   16         4         7        146.876           2720
   16         4         7        152.833           2846
   16         4         7        158.743           2972
   16         4         7        164.612           3098
   16         4         7        170.441           3224
   16         4         7        176.237           3350
   16         4         7            182           3476
   16         4         7        187.735           3602
   16         4         7        193.444           3728
   16         4         7        199.129           3854
   16         4         7        204.792           3980
   16         4         9              0            200
   16         4         9         7.0882            326
   16         4         9        18.2902            452
   16         4         9        28.5059            578
   16         4         9        38.0324            704
   16         4         9        47.0277            830
   16         4         9        55.5987            956
   16         4         9        63.8131           1082
   16         4         9        71.7368           1208
   16         4         9         79.396           1334
   16         4         9        86.8441           1460
   16         4         9        94.0519           1586
   16         4         9        101.082           1712
   16         4         9        107.945           1838
   16         4         9        114.687           1964
   16         4         9         121.31           2090
   16         4         9        127.827           2216
   16         4         9        134.248           2342
   16         4         9        140.583           2468
   16         4         9        146.841           2594
   16         4         9        153.028           2720
   16         4         9         159.15           2846
   16         4         9        165.215           2972
   16         4         9        171.225           3098
   16         4         9        177.188           3224
   16         4         9        183.105           3350
   16         4         9        188.981           3476
   16         4         9        194.819           3602
   16         4         9        200.622           3728
   16         4         9        206.394           3854
   16         4         9        212.135           3980
   16         4        10              0            200
   16         4        10         6.4069            326
   16         4        10        18.0038            452
   16         4        10        28.5338            578
   16         4        10         38.343            704
   16         4        10        47.5942            830
   16         4        10        56.3936            956
   16         4        10        64.8225           1082
   16         4        10        72.9391           1208
   16         4        10        80.7924           1334
   16         4        10        88.4072           1460
   16         4        10        95.8322           1586
   16         4        10        103.013           1712
   16         4        10        110.034           1838
   16         4        10        116.902           1964
   16         4        10        123.652           2090
   16         4        10        130.286           2216
   16         4        10        136.818           2342
   16         4        10        143.257           2468
   16         4        10        149.611           2594
   16         4        10         155.89           2720
   16         4        10        162.099           2846
   16         4        10        168.244           2972
   16         4        10        174.331           3098
   16         4        10        180.365           3224
   16         4        10        186.349           3350
   16         4        10        192.288           3476
   16         4        10        198.186           3602
   16         4        10        204.045           3728
   16         4        10        209.868           3854
   16         4        10        215.659           3980
   16         5        10              0            200
   16         5        10        4.71035            326
   16         5        10        18.2117            452
   16         5        10        30.2727            578
   16         5        10        41.3956            704
   16         5        10        51.7946            830
   16         5        10         61.611            956
   16         5        10        70.9484           1082
   16         5        10        79.8807           1208
   16         5        10        88.4669           1334
   16         5        10         96.753           1460
   16         5        10        104.724           1586
   16         5        10        112.476           1712
   16         5        10        120.026           1838
   16         5        10        127.397           1964
   16         5        10        134.602           2090
   16         5        10        141.666           2216
   16         5        10        148.595           2342
   16         5        10        155.419           2468
   16         5        10        162.103           2594
   16         5        10        168.712           2720
   16         5        10        175.231           2846
   16         5        10        181.669           2972
   16         5        10        188.032           3098
   16         5        10        194.326           3224
   16         5        10        200.557           3350
   16         5        10        206.728           3476
   16         5        10        212.845           3602
   16         5        10        218.911           3728
   16         5        10         224.93           3854
   16         5        10        230.905           3980
   16         5        11              0            200
   16         5        11         3.8695            326
   16         5        11        17.7601            452
   16         5        11        30.1976            578
   16         5        11        41.6591            704
   16         5        11        52.3639            830
   16         5        11         62.459            956
   16         5        11        72.0512           1082
   16         5        11        81.2187           1208
   16         5        11        90.0284           1334
   16         5        11        98.5194           1460
   16         5        11        106.732           1586
   16         5        11         114.66           1712
   16         5        11        122.375           1838
   16         5        11        129.908           1964
   16         5        11        137.257           2090
   16         5        11        144.465           2216
   16         5        11        151.528           2342
   16         5        11        158.454           2468
   16         5        11         165.27           2594
   16         5        11        171.996           2720
   16         5        11        178.612           2846
   16         5        11        185.149           2972
   16         5        11        191.606           3098
   16         5        11        197.988           3224
   16         5        11        204.303           3350
   16         5        11        210.554           3476
   16         5        11        216.746           3602
   16         5        11        222.884           3728
   16         5        11        228.971           3854
   16         5        11         235.01           3980
   16         5        12              0            200
   16         5        12        3.09618            326
   16         5        12        17.3569            452
   16         5        12        30.1615            578
   16         5        12         41.949            704
   16         5        12         52.949            830
   16         5        12        63.3155            956
   16         5        12        73.1561           1082
   16         5        12        82.5553           1208
   16         5        12        91.5764           1334
   16         5        12        100.271           1460
   16         5        12        108.681           1586
   16         5        12        116.831           1712
   16         5        12         124.71           1838
   16         5        12        132.385           1964
   16         5        12         139.89           2090
   16         5        12        147.234           2216
   16         5        12         154.43           2342
   16         5        12        161.502           2468
   16         5        12        168.437           2594
   16         5        12        175.271           2720
   16         5        12        181.995           2846
   16         5        12        188.642           2972
   16         5        12         195.18           3098
   16         5        12        201.655           3224
   16         5        12        208.057           3350
   16         5        12        214.391           3476
   16         5        12        220.663           3602
   16         5        12        226.877           3728
   16         5        12        233.036           3854
   16         5        12        239.145           3980
   16         6        12        80.2436           1100
   16         6        12        88.0867           1196
   16         6        12        95.6616           1292
   16         6        12        102.994           1388
   16         6        12        110.112           1484
   16         6        12        117.022           1580
   16         6        12        123.721           1676
   16         6        12        130.267           1772
   16         6        12        136.673           1868
   16         6        12        142.934           1964
   16         6        12        149.072           2060
   16         6        12        155.094           2156
   16         6        12        161.016           2252
   16         6        12        166.837           2348
   16         6        12        172.558           2444
   16         6        12        178.202           2540
   16         6        12        183.763           2636
   16         6        12        189.254           2732
   16         6        12        194.671           2828
   16         6        12        200.027           2924
   16         6        12        205.315           3020
   16         6        12        210.543           3116
   16         6        12        215.734           3212
   16         6        12        220.847           3308
   16         6        12        225.942           3404
   16         6        12        230.981           3500
   16         6        12         235.95           3596
   16         6        12        240.904           3692
   16         6        12        245.831           3788
   16         6        12        250.706           3884
   16         6        12        255.541           3980
   16         6        13        81.4608           1100
   16         6        13        89.5068           1196
   16         6        13        97.2731           1292
   16         6        13        104.788           1388
   16         6        13        112.077           1484
   16         6        13        119.163           1580
   16         6        13        126.055           1676
   16         6        13        132.747           1772
   16         6        13         139.28           1868
   16         6        13        145.684           1964
   16         6        13        151.955           2060
   16         6        13        158.101           2156
   16         6        13        164.137           2252
   16         6        13        170.073           2348
   16         6        13         175.91           2444
   16         6        13        181.653           2540
   16         6        13        187.317           2636
   16         6        13        192.907           2732
   16         6        13         198.42           2828
   16         6        13        203.855           2924
   16         6        13        209.234           3020
   16         6        13        214.563           3116
   16         6        13        219.815           3212
   16         6        13        225.035           3308
   16         6        13        230.175           3404
   16         6        13        235.302           3500
   16         6        13        240.365           3596
   16         6        13        245.376           3692
   16         6        13        250.362           3788
   16         6        13        255.282           3884
   16         6        13        260.173           3980
   16         6        14        82.5182           1100
   16         6        14        90.7565           1196
   16         6        14         98.704           1292
   16         6        14        106.393           1388
   16         6        14        113.848           1484
   16         6        14        121.089           1580
   16         6        14         128.14           1676
   16         6        14        135.011           1772
   16         6        14        141.686           1868
   16         6        14        148.208           1964
   16         6        14        154.602           2060
   16         6        14        160.875           2156
   16         6        14        167.026           2252
   16         6        14        173.067           2348
   16         6        14         179.01           2444
   16         6        14        184.861           2540
   16         6        14        190.626           2636
   16         6        14        196.302           2732
   16         6        14        201.909           2828
   16         6        14        207.439           2924
   16         6        14        212.902           3020
   16         6        14        218.304           3116
   16         6        14         223.64           3212
   16         6        14        228.929           3308
   16         6        14        234.148           3404
   16         6        14        239.329           3500
   16         6        14        244.463           3596
   16         6        14        249.544           3692
   16         6        14        254.584           3788
   16         6        14        259.579           3884
   16         6        14         264.56           3980
   17         1         1        4.51534            200
   17         1         1        6.62573            243
   17         1         1        8.81943            286
   17         1         1        11.0555            329
   17         1         1        13.3104            372
   17         1         1        15.5722            415
   17         1         1        17.8256            458
   17         1         1        20.0576            501
   17         1         1        22.2581            544
   17         1         1        24.4197            587
   17         1         1        26.5378            630
   17         1         1        28.6096            673
   17         1         1        30.6335            716
   17         1         1        32.6094            759
   17         1         1        34.5379            802
   17         1         1        36.4203            845
   17         1         1        38.2579            888
   17         1         1        40.0524            931
   17         1         1        41.8058            974
   17         1         1        43.5199           1017
   17         1         1        45.1965           1060
   17         1         1        46.8377           1103
   17         1         1        48.4452           1146
   17         1         1        50.0205           1189
   17         1         1        51.5655           1232
   17         1         1        53.0818           1275
   17         1         1        54.5708           1318
   17         1         1        56.0335           1361
   17         1         1        57.4715           1404
   17         1         1         58.886           1447
   17         1         1        60.2781           1490
   17         1         2         2.9411            200
   17         1         2        6.75227            276
   17         1         2        10.8134            352
   17         1         2        15.1093            428
   17         1         2         19.555            504
   17         1         2        23.9716            580
   17         1         2        28.3656            656
   17         1         2        32.7017            732
   17         1         2        36.9548            808
   17         1         2        41.1093            884
   17         1         2        45.1564            960
   17         1         2        49.0926           1036
   17         1         2        52.9178           1112
   17         1         2        56.6345           1188
   17         1         2        60.2466           1264
   17         1         2        63.7586           1340
   17         1         2        67.1758           1416
   17         1         2        70.5032           1492
   17         1         2        73.7463           1568
   17         1         2        76.9098           1644
   17         1         2        79.9985           1720
   17         1         2         83.017           1796
   17         1         2        85.9696           1872
   17         1         2        88.8603           1948
   17         1         2        91.6927           2024
   17         1         2        94.4702           2100
   17         1         2        97.1956           2176
   17         1         2        99.8718           2252
   17         1         2        102.502           2328
   17         1         2        105.088           2404
   17         1         2        107.633           2480
   17         1         3        1.61316            200
   17         1         3        6.36361            293
   17         1         3        11.3939            386
   17         1         3         16.706            479
   17         1         3         22.284            572
   17         1         3        28.0782            665
   17         1         3        33.7981            758
   17         1         3        39.4413            851
   17         1         3        44.9878            944
   17         1         3        50.4167           1037
   17         1         3        55.7148           1130
   17         1         3        60.8754           1223
   17         1         3        65.8968           1316
   17         1         3        70.7805           1409
   17         1         3        75.5304           1502
   17         1         3         80.152           1595
   17         1         3        84.6509           1688
   17         1         3        89.0336           1781
   17         1         3        93.3063           1874
   17         1         3         97.475           1967
   17         1         3        101.546           2060
   17         1         3        105.525           2153
   17         1         3        109.418           2246
   17         1         3        113.229           2339
   17         1         3        116.963           2432
   17         1         3        120.624           2525
   17         1         3        124.217           2618
   17         1         3        127.746           2711
   17         1         3        131.213           2804
   17         1         3        134.623           2897
   17         1         3        137.977           2990
   17         2         3       0.380379            200
   17         2         3        6.08884            310
   17         2         3        11.3551            420
   17         2         3        16.5164            530
   17         2         3        21.6112            640
   17         2         3         26.652            750
   17         2         3        31.6217            860
   17         2         3        36.5241            970
   17         2         3        41.3856           1080
   17         2         3        46.2162           1190
   17         2         3        51.0231           1300
   17         2         3        55.8125           1410
   17         2         3        60.5894           1520
   17         2         3        65.3582           1630
   17         2         3        70.1227           1740
   17         2         3        74.8859           1850
   17         2         3        79.6507           1960
   17         2         3        84.4193           2070
   17         2         3         89.194           2180
   17         2         3        93.9768           2290
   17         2         3        98.7693           2400
   17         2         3        103.573           2510
   17         2         3        108.389           2620
   17         2         3        113.219           2730
   17         2         3        118.065           2840
   17         2         3        122.926           2950
   17         2         3        127.805           3060
   17         2         3        132.703           3170
   17         2         3        137.619           3280
