Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
19101.124213	1.04076e+07	1.2592e+07	1.73058e+07	1.74072e+07	22755.4   	61526     	9236.3    	10007.3   	14543.4   
19194.757170	1.04297e+07	1.2631e+07	1.73859e+07	1.74878e+07	22807.6   	61915.7   	9262.95   	10035.7   	14586.1   
19288.390127	1.04518e+07	1.26701e+07	1.74661e+07	1.75683e+07	22859.8   	62305.4   	9289.59   	10064     	14628.8   
19382.023084	1.0474e+07	1.27091e+07	1.75463e+07	1.76489e+07	22912     	62695.2   	9316.24   	10092.4   	14671.6   
19475.656041	1.04961e+07	1.27482e+07	1.76265e+07	1.77295e+07	22964.2   	63084.9   	9342.89   	10120.8   	14714.3   
19569.288998	1.05182e+07	1.27873e+07	1.77066e+07	1.78101e+07	23016.4   	63474.6   	9369.54   	10149.1   	14757     
19662.921955	1.05404e+07	1.28263e+07	1.77868e+07	1.78907e+07	23068.6   	63864.3   	9396.18   	10177.5   	14799.7   
19756.554912	1.05625e+07	1.28654e+07	1.7867e+07	1.79712e+07	23120.8   	64254     	9422.83   	10205.9   	14842.4   
19850.187869	1.05846e+07	1.29044e+07	1.79472e+07	1.80518e+07	23173     	64643.8   	9449.48   	10234.2   	14885.1   
19943.820826	1.06068e+07	1.29435e+07	1.80273e+07	1.81324e+07	23225.2   	65033.5   	9476.13   	10262.6   	14927.8   
20037.453783	1.06284e+07	1.2982e+07	1.81074e+07	1.82128e+07	23276.8   	65425.8   	9502.62   	10290.7   	14970.2   
20131.086740	1.06492e+07	1.30198e+07	1.81872e+07	1.8293e+07	23327.4   	65821.9   	9528.9    	10318.6   	15012.1   
20224.719697	1.067e+07 	1.30576e+07	1.8267e+07	1.83732e+07	23378     	66218.1   	9555.18   	10346.4   	15054.1   
20318.352654	1.06909e+07	1.30953e+07	1.83468e+07	1.84534e+07	23428.7   	66614.3   	9581.46   	10374.2   	15096     
20411.985610	1.07117e+07	1.31331e+07	1.84266e+07	1.85337e+07	23479.3   	67010.5   	9607.73   	10402.1   	15137.9   
20505.618567	1.07325e+07	1.31708e+07	1.85064e+07	1.86139e+07	23529.9   	67406.6   	9634.01   	10429.9   	15179.9   
20599.251524	1.07534e+07	1.32086e+07	1.85862e+07	1.86941e+07	23580.6   	67802.8   	9660.29   	10457.7   	15221.8   
20692.884481	1.07742e+07	1.32463e+07	1.8666e+07	1.87743e+07	23631.2   	68199     	9686.57   	10485.6   	15263.7   
20786.517438	1.0795e+07	1.32841e+07	1.87458e+07	1.88545e+07	23681.8   	68595.1   	9712.84   	10513.4   	15305.6   
20880.150395	1.08159e+07	1.33219e+07	1.88256e+07	1.89347e+07	23732.5   	68991.3   	9739.12   	10541.2   	15347.6   
20973.783352	1.08367e+07	1.33596e+07	1.89055e+07	1.90149e+07	23783.1   	69387.5   	9765.4    	10569.1   	15389.5   
21067.416309	1.08567e+07	1.33965e+07	1.8985e+07	1.90949e+07	23832.7   	69788.3   	9791.43   	10596.5   	15430.9   
21161.049266	1.08763e+07	1.3433e+07	1.90645e+07	1.91747e+07	23881.9   	70191     	9817.38   	10623.9   	15472.1   
21254.682223	1.08959e+07	1.34696e+07	1.9144e+07	1.92546e+07	23931     	70593.7   	9843.32   	10651.2   	15513.4   
21348.315180	1.09156e+07	1.35061e+07	1.92234e+07	1.93345e+07	23980.2   	70996.3   	9869.26   	10678.6   	15554.6   
21441.948137	1.09352e+07	1.35427e+07	1.93029e+07	1.94143e+07	24029.4   	71399     	9895.2    	10705.9   	15595.8   
21535.581094	1.09549e+07	1.35792e+07	1.93824e+07	1.94942e+07	24078.6   	71801.7   	9921.14   	10733.3   	15637     
21629.214051	1.09745e+07	1.36157e+07	1.94618e+07	1.9574e+07	24127.8   	72204.3   	9947.08   	10760.6   	15678.2   
21722.847007	1.09941e+07	1.36523e+07	1.95413e+07	1.96539e+07	24177     	72607     	9973.02   	10788     	15719.5   
21816.479964	1.10138e+07	1.36888e+07	1.96208e+07	1.97338e+07	24226.2   	73009.7   	9998.97   	10815.3   	15760.7   
21910.112921	1.10334e+07	1.37254e+07	1.97003e+07	1.98136e+07	24275.4   	73412.3   	10024.9   	10842.7   	15801.9   
22003.745878	1.1053e+07	1.37618e+07	1.97797e+07	1.98935e+07	24324.5   	73815.2   	10050.8   	10870     	15843.1   
22097.378835	1.10716e+07	1.37972e+07	1.98589e+07	1.9973e+07	24372.3   	74224.3   	10076.5   	10896.9   	15883.7   
22191.011792	1.10901e+07	1.38326e+07	1.9938e+07	2.00526e+07	24420.2   	74633.4   	10102.1   	10923.8   	15924.3   
22284.644749	1.11087e+07	1.3868e+07	2.00172e+07	2.01321e+07	24468.1   	75042.4   	10127.7   	10950.7   	15964.9   
22378.277706	1.11272e+07	1.39034e+07	2.00963e+07	2.02116e+07	24515.9   	75451.5   	10153.4   	10977.7   	16005.4   
22471.910663	1.11458e+07	1.39388e+07	2.01755e+07	2.02912e+07	24563.8   	75860.6   	10179     	11004.6   	16046     
22565.543620	1.11643e+07	1.39742e+07	2.02546e+07	2.03707e+07	24611.6   	76269.6   	10204.6   	11031.5   	16086.6   
22659.176577	1.11829e+07	1.40096e+07	2.03338e+07	2.04502e+07	24659.5   	76678.7   	10230.3   	11058.4   	16127.2   
22752.809534	1.12014e+07	1.4045e+07	2.04129e+07	2.05298e+07	24707.3   	77087.8   	10255.9   	11085.3   	16167.8   
22846.442491	1.12199e+07	1.40804e+07	2.04921e+07	2.06093e+07	24755.2   	77496.8   	10281.5   	11112.2   	16208.4   
22940.075448	1.12385e+07	1.41158e+07	2.05712e+07	2.06888e+07	24803.1   	77905.9   	10307.2   	11139.1   	16248.9   
23033.708404	1.12567e+07	1.41509e+07	2.06503e+07	2.07682e+07	24850.5   	78317.1   	10332.7   	11165.9   	16289.3   
23127.341361	1.12742e+07	1.41852e+07	2.07291e+07	2.08475e+07	24897.1   	78732.2   	10358     	11192.4   	16329.3   
23220.974318	1.12918e+07	1.42195e+07	2.08079e+07	2.09267e+07	24943.7   	79147.3   	10383.4   	11218.9   	16369.3   
23314.607275	1.13093e+07	1.42538e+07	2.08868e+07	2.10059e+07	24990.3   	79562.3   	10408.7   	11245.4   	16409.3   
23408.240232	1.13269e+07	1.42882e+07	2.09656e+07	2.10851e+07	25037     	79977.4   	10434.1   	11271.9   	16449.3   
23501.873189	1.13444e+07	1.43225e+07	2.10445e+07	2.11644e+07	25083.6   	80392.5   	10459.4   	11298.4   	16489.3   
23595.506146	1.1362e+07	1.43568e+07	2.11233e+07	2.12436e+07	25130.2   	80807.6   	10484.8   	11324.9   	16529.3   
23689.139103	1.13795e+07	1.43912e+07	2.12022e+07	2.13228e+07	25176.8   	81222.7   	10510.1   	11351.4   	16569.3   
23782.772060	1.1397e+07	1.44255e+07	2.1281e+07	2.1402e+07	25223.4   	81637.7   	10535.5   	11377.9   	16609.3   
23876.405017	1.14146e+07	1.44598e+07	2.13599e+07	2.14813e+07	25270.1   	82052.8   	10560.8   	11404.5   	16649.3   
23970.037974	1.14321e+07	1.44942e+07	2.14387e+07	2.15605e+07	25316.7   	82467.9   	10586.2   	11431     	16689.3   
24063.670931	1.14491e+07	1.45278e+07	2.15174e+07	2.16395e+07	25362.5   	82886.9   	10611.3   	11457.2   	16728.9   
24157.303888	1.14657e+07	1.45611e+07	2.15959e+07	2.17184e+07	25408     	83307.7   	10636.4   	11483.4   	16768.4   
24250.936845	1.14823e+07	1.45945e+07	2.16745e+07	2.17974e+07	25453.5   	83728.5   	10661.5   	11509.5   	16807.9   
24344.569801	1.14989e+07	1.46278e+07	2.1753e+07	2.18763e+07	25498.9   	84149.3   	10686.6   	11535.6   	16847.3   
24438.202758	1.15155e+07	1.46611e+07	2.18316e+07	2.19552e+07	25544.4   	84570.1   	10711.7   	11561.8   	16886.8   
24531.835715	1.15322e+07	1.46944e+07	2.19102e+07	2.20341e+07	25589.9   	84991     	10736.8   	11587.9   	16926.2   
24625.468672	1.15488e+07	1.47278e+07	2.19887e+07	2.21131e+07	25635.4   	85411.8   	10761.8   	11614.1   	16965.7   
24719.101629	1.15654e+07	1.47611e+07	2.20673e+07	2.2192e+07	25680.8   	85832.6   	10786.9   	11640.2   	17005.2   
24812.734586	1.1582e+07	1.47944e+07	2.21458e+07	2.22709e+07	25726.3   	86253.4   	10812     	11666.3   	17044.6   
24906.367543	1.15986e+07	1.48277e+07	2.22244e+07	2.23499e+07	25771.8   	86674.2   	10837.1   	11692.5   	17084.1   
25000.000500	1.16153e+07	1.48611e+07	2.23029e+07	2.24288e+07	25817.2   	87095     	10862.2   	11718.6   	17123.6   
25093.633457	1.1631e+07	1.48935e+07	2.23812e+07	2.25074e+07	25861.6   	87521.5   	10887     	11744.4   	17162.5   
25187.266414	1.16468e+07	1.49258e+07	2.24595e+07	2.25861e+07	25906     	87948     	10911.8   	11770.2   	17201.5   
25280.899371	1.16626e+07	1.49582e+07	2.25378e+07	2.26647e+07	25950.4   	88374.5   	10936.7   	11796     	17240.5   
25374.532328	1.16783e+07	1.49906e+07	2.26161e+07	2.27434e+07	25994.8   	88800.9   	10961.5   	11821.8   	17279.4   
25468.165285	1.16941e+07	1.5023e+07	2.26944e+07	2.2822e+07	26039.3   	89227.4   	10986.3   	11847.6   	17318.4   
25561.798242	1.17099e+07	1.50554e+07	2.27726e+07	2.29007e+07	26083.7   	89653.9   	11011.2   	11873.4   	17357.4   
25655.431199	1.17256e+07	1.50877e+07	2.28509e+07	2.29793e+07	26128.1   	90080.4   	11036     	11899.2   	17396.4   
25749.064155	1.17414e+07	1.51201e+07	2.29292e+07	2.3058e+07	26172.5   	90506.8   	11060.8   	11925     	17435.3   
25842.697112	1.17572e+07	1.51525e+07	2.30075e+07	2.31366e+07	26216.9   	90933.3   	11085.7   	11950.8   	17474.3   
25936.330069	1.17729e+07	1.51849e+07	2.30858e+07	2.32153e+07	26261.3   	91359.8   	11110.5   	11976.6   	17513.3   
26029.963026	1.17884e+07	1.5217e+07	2.3164e+07	2.32938e+07	26305.3   	91788.1   	11135.2   	12002.3   	17552.1   
26123.595983	1.18034e+07	1.52485e+07	2.3242e+07	2.33722e+07	26348.7   	92220.3   	11159.8   	12027.8   	17590.6   
26217.228940	1.18184e+07	1.52799e+07	2.332e+07 	2.34506e+07	26392.1   	92652.5   	11184.4   	12053.3   	17629.1   
26310.861897	1.18334e+07	1.53114e+07	2.3398e+07	2.3529e+07	26435.5   	93084.7   	11209     	12078.8   	17667.6   
26404.494854	1.18483e+07	1.53429e+07	2.34761e+07	2.36073e+07	26478.9   	93516.9   	11233.6   	12104.3   	17706.2   
26498.127811	1.18633e+07	1.53744e+07	2.35541e+07	2.36857e+07	26522.3   	93949.1   	11258.2   	12129.8   	17744.7   
26591.760768	1.18783e+07	1.54059e+07	2.36321e+07	2.37641e+07	26565.7   	94381.3   	11282.8   	12155.2   	17783.2   
26685.393725	1.18933e+07	1.54374e+07	2.37101e+07	2.38425e+07	26609.1   	94813.5   	11307.4   	12180.7   	17821.7   
26779.026682	1.19083e+07	1.54689e+07	2.37881e+07	2.39209e+07	26652.5   	95245.7   	11332     	12206.2   	17860.2   
26872.659639	1.19232e+07	1.55003e+07	2.38662e+07	2.39992e+07	26695.9   	95677.9   	11356.6   	12231.7   	17898.7   
26966.292596	1.19382e+07	1.55318e+07	2.39442e+07	2.40776e+07	26739.3   	96110.1   	11381.2   	12257.2   	17937.2   
27059.925552	1.19527e+07	1.55628e+07	2.40221e+07	2.41558e+07	26782.1   	96546     	11405.7   	12282.5   	17975.5   
27153.558509	1.1967e+07	1.55934e+07	2.40998e+07	2.4234e+07	26824.6   	96983.9   	11430.1   	12307.7   	18013.6   
27247.191466	1.19812e+07	1.56241e+07	2.41776e+07	2.43121e+07	26867     	97421.8   	11454.4   	12332.9   	18051.7   
27340.824423	1.19954e+07	1.56547e+07	2.42554e+07	2.43902e+07	26909.5   	97859.7   	11478.8   	12358     	18089.8   
27434.457380	1.20097e+07	1.56854e+07	2.43331e+07	2.44683e+07	26952     	98297.6   	11503.2   	12383.2   	18127.9   
27528.090337	1.20239e+07	1.5716e+07	2.44109e+07	2.45465e+07	26994.4   	98735.5   	11527.5   	12408.4   	18165.9   
27621.723294	1.20382e+07	1.57466e+07	2.44887e+07	2.46246e+07	27036.9   	99173.4   	11551.9   	12433.6   	18204     
27715.356251	1.20524e+07	1.57773e+07	2.45665e+07	2.47027e+07	27079.3   	99611.3   	11576.3   	12458.8   	18242.1   
27808.989208	1.20667e+07	1.58079e+07	2.46442e+07	2.47808e+07	27121.8   	100049    	11600.7   	12484     	18280.2   
27902.622165	1.20809e+07	1.58386e+07	2.4722e+07	2.48589e+07	27164.2   	100487    	11625     	12509.2   	18318.3   
27996.255122	1.20952e+07	1.58692e+07	2.47998e+07	2.49371e+07	27206.7   	100925    	11649.4   	12534.4   	18356.4   
28089.888079	1.21088e+07	1.58991e+07	2.48773e+07	2.5015e+07	27248.3   	101368    	11673.6   	12559.3   	18394.1   
28183.521036	1.21223e+07	1.59289e+07	2.49549e+07	2.50928e+07	27289.9   	101812    	11697.7   	12584.2   	18431.8   
28277.153993	1.21359e+07	1.59588e+07	2.50324e+07	2.51707e+07	27331.5   	102255    	11721.9   	12609.1   	18469.5   
28370.786949	1.21494e+07	1.59886e+07	2.51099e+07	2.52486e+07	27373     	102698    	11746.1   	12634.1   	18507.2   
28464.419906	1.2163e+07	1.60185e+07	2.51875e+07	2.53265e+07	27414.6   	103142    	11770.2   	12659     	18544.9   
28558.052863	1.21766e+07	1.60483e+07	2.5265e+07	2.54044e+07	27456.2   	103585    	11794.4   	12683.9   	18582.6   
28651.685820	1.21901e+07	1.60782e+07	2.53425e+07	2.54822e+07	27497.7   	104028    	11818.5   	12708.8   	18620.3   
28745.318777	1.22037e+07	1.6108e+07	2.54201e+07	2.55601e+07	27539.3   	104472    	11842.7   	12733.7   	18658     
28838.951734	1.22173e+07	1.61379e+07	2.54976e+07	2.5638e+07	27580.9   	104915    	11866.9   	12758.6   	18695.7   
28932.584691	1.22308e+07	1.61677e+07	2.55751e+07	2.57159e+07	27622.5   	105358    	11891     	12783.6   	18733.4   
29026.217648	1.22442e+07	1.61973e+07	2.56526e+07	2.57937e+07	27663.8   	105803    	11915.1   	12808.4   	18771     
29119.850605	1.22571e+07	1.62264e+07	2.57299e+07	2.58713e+07	27704.5   	106252    	11939.1   	12833.1   	18808.3   
29213.483562	1.22701e+07	1.62555e+07	2.58072e+07	2.5949e+07	27745.3   	106700    	11963     	12857.7   	18845.6   
29307.116519	1.2283e+07	1.62846e+07	2.58845e+07	2.60266e+07	27786     	107149    	11987     	12882.4   	18882.9   
29400.749476	1.22959e+07	1.63137e+07	2.59618e+07	2.61043e+07	27826.8   	107597    	12010.9   	12907     	18920.2   
29494.382433	1.23089e+07	1.63428e+07	2.60391e+07	2.61819e+07	27867.5   	108046    	12034.9   	12931.7   	18957.6   
29588.015390	1.23218e+07	1.63719e+07	2.61165e+07	2.62596e+07	27908.2   	108495    	12058.8   	12956.3   	18994.9   
29681.648346	1.23347e+07	1.6401e+07	2.61938e+07	2.63372e+07	27949     	108943    	12082.8   	12981     	19032.2   
29775.281303	1.23477e+07	1.64301e+07	2.62711e+07	2.64149e+07	27989.7   	109392    	12106.7   	13005.7   	19069.5   
29868.914260	1.23606e+07	1.64592e+07	2.63484e+07	2.64925e+07	28030.5   	109840    	12130.7   	13030.3   	19106.9   
29962.547217	1.23735e+07	1.64882e+07	2.64257e+07	2.65701e+07	28071.2   	110289    	12154.6   	13055     	19144.2   
30056.180174	1.23859e+07	1.65167e+07	2.65028e+07	2.66476e+07	28111.2   	110742    	12178.4   	13079.4   	19181.2   
30149.813131	1.2398e+07	1.65447e+07	2.65798e+07	2.67249e+07	28150.8   	111198    	12202.1   	13103.7   	19218     
30243.446088	1.24101e+07	1.65728e+07	2.66568e+07	2.68022e+07	28190.4   	111654    	12225.7   	13128     	19254.8   
30337.079045	1.24221e+07	1.66008e+07	2.67337e+07	2.68795e+07	28230     	112110    	12249.4   	13152.3   	19291.6   
30430.712002	1.24342e+07	1.66288e+07	2.68107e+07	2.69568e+07	28269.6   	112566    	12273     	13176.6   	19328.4   
30524.344959	1.24462e+07	1.66568e+07	2.68877e+07	2.70342e+07	28309.1   	113022    	12296.7   	13200.9   	19365.2   
30617.977916	1.24583e+07	1.66849e+07	2.69647e+07	2.71115e+07	28348.7   	113478    	12320.4   	13225.2   	19402     
30711.610873	1.24704e+07	1.67129e+07	2.70417e+07	2.71888e+07	28388.3   	113934    	12344     	13249.5   	19438.9   
30805.243830	1.24824e+07	1.67409e+07	2.71187e+07	2.72661e+07	28427.9   	114390    	12367.7   	13273.8   	19475.7   
30898.876787	1.24945e+07	1.6769e+07	2.71957e+07	2.73434e+07	28467.5   	114847    	12391.3   	13298.1   	19512.5   
30992.509743	1.25066e+07	1.6797e+07	2.72726e+07	2.74207e+07	28507.1   	115303    	12415     	13322.4   	19549.3   
31086.142700	1.25186e+07	1.6825e+07	2.73496e+07	2.7498e+07	28546.6   	115759    	12438.6   	13346.7   	19586.1   
31179.775657	1.25307e+07	1.68531e+07	2.74266e+07	2.75753e+07	28586.2   	116215    	12462.3   	13371     	19622.9   
31273.408614	1.25428e+07	1.68811e+07	2.75036e+07	2.76527e+07	28625.8   	116671    	12486     	13395.3   	19659.7   
31367.041571	1.25548e+07	1.69091e+07	2.75806e+07	2.773e+07 	28665.4   	117127    	12509.6   	13419.6   	19696.5   
31460.674528	1.25669e+07	1.69371e+07	2.76576e+07	2.78073e+07	28705     	117583    	12533.3   	13443.9   	19733.3   
31554.307485	1.25789e+07	1.69652e+07	2.77345e+07	2.78846e+07	28744.5   	118039    	12556.9   	13468.2   	19770.1   
31647.940442	1.2591e+07	1.69932e+07	2.78115e+07	2.79619e+07	28784.1   	118495    	12580.6   	13492.4   	19806.9   
31741.573399	1.26031e+07	1.70212e+07	2.78885e+07	2.80392e+07	28823.7   	118951    	12604.2   	13516.7   	19843.7   
31835.206356	1.26151e+07	1.70493e+07	2.79655e+07	2.81165e+07	28863.3   	119407    	12627.9   	13541     	19880.6   
31928.839313	1.26272e+07	1.70773e+07	2.80425e+07	2.81939e+07	28902.9   	119863    	12651.6   	13565.3   	19917.4   
32022.472270	1.2639e+07	1.7105e+07	2.81194e+07	2.82711e+07	28942.1   	120322    	12675.1   	13589.5   	19954     
32116.105227	1.26501e+07	1.71317e+07	2.8196e+07	2.8348e+07	28980.3   	120788    	12698.4   	13613.4   	19990.2   
32209.738184	1.26611e+07	1.71585e+07	2.82725e+07	2.84249e+07	29018.4   	121254    	12721.7   	13637.2   	20026.4   
32303.371140	1.26721e+07	1.71852e+07	2.83491e+07	2.85018e+07	29056.6   	121720    	12745     	13661.1   	20062.6   
32397.004097	1.26831e+07	1.72119e+07	2.84257e+07	2.85787e+07	29094.8   	122186    	12768.3   	13685     	20098.7   
32490.637054	1.26942e+07	1.72387e+07	2.85023e+07	2.86556e+07	29132.9   	122652    	12791.6   	13708.8   	20134.9   
32584.270011	1.27052e+07	1.72654e+07	2.85789e+07	2.87325e+07	29171.1   	123119    	12814.8   	13732.7   	20171.1   
32677.902968	1.27162e+07	1.72921e+07	2.86554e+07	2.88094e+07	29209.3   	123585    	12838.1   	13756.5   	20207.3   
32771.535925	1.27273e+07	1.73188e+07	2.8732e+07	2.88862e+07	29247.4   	124051    	12861.4   	13780.4   	20243.5   
32865.168882	1.27383e+07	1.73456e+07	2.88086e+07	2.89631e+07	29285.6   	124517    	12884.7   	13804.2   	20279.7   
32958.801839	1.27493e+07	1.73723e+07	2.88852e+07	2.904e+07 	29323.8   	124983    	12908     	13828.1   	20315.8   
33052.434796	1.27604e+07	1.7399e+07	2.89618e+07	2.91169e+07	29361.9   	125449    	12931.3   	13851.9   	20352     
33146.067753	1.27714e+07	1.74258e+07	2.90384e+07	2.91938e+07	29400.1   	125915    	12954.5   	13875.8   	20388.2   
33239.700710	1.27824e+07	1.74525e+07	2.91149e+07	2.92707e+07	29438.3   	126381    	12977.8   	13899.7   	20424.4   
33333.333667	1.27934e+07	1.74792e+07	2.91915e+07	2.93476e+07	29476.4   	126847    	13001.1   	13923.5   	20460.6   
33426.966624	1.28045e+07	1.7506e+07	2.92681e+07	2.94245e+07	29514.6   	127313    	13024.4   	13947.4   	20496.7   
33520.599581	1.28155e+07	1.75327e+07	2.93447e+07	2.95014e+07	29552.8   	127780    	13047.7   	13971.2   	20532.9   
33614.232537	1.28265e+07	1.75594e+07	2.94213e+07	2.95783e+07	29590.9   	128246    	13071     	13995.1   	20569.1   
33707.865494	1.28376e+07	1.75861e+07	2.94979e+07	2.96552e+07	29629.1   	128712    	13094.3   	14018.9   	20605.3   
33801.498451	1.28486e+07	1.76129e+07	2.95744e+07	2.97321e+07	29667.3   	129178    	13117.5   	14042.8   	20641.5   
33895.131408	1.28596e+07	1.76396e+07	2.9651e+07	2.9809e+07	29705.4   	129644    	13140.8   	14066.7   	20677.7   
33988.764365	1.28707e+07	1.76663e+07	2.97276e+07	2.98859e+07	29743.6   	130110    	13164.1   	14090.5   	20713.8   
34082.397322	1.28809e+07	1.7692e+07	2.98039e+07	2.99625e+07	29780.6   	130585    	13187.1   	14114     	20749.5   
34176.030279	1.2891e+07	1.77176e+07	2.98801e+07	3.0039e+07	29817.5   	131061    	13210     	14137.5   	20785.1   
34269.663236	1.29011e+07	1.77431e+07	2.99563e+07	3.01155e+07	29854.4   	131537    	13232.9   	14160.9   	20820.7   
34363.296193	1.29113e+07	1.77687e+07	3.00325e+07	3.0192e+07	29891.3   	132013    	13255.9   	14184.4   	20856.3   
34456.929150	1.29214e+07	1.77942e+07	3.01087e+07	3.02685e+07	29928.2   	132489    	13278.8   	14207.8   	20892     
34550.562107	1.29315e+07	1.78198e+07	3.01849e+07	3.0345e+07	29965.1   	132964    	13301.7   	14231.3   	20927.6   
34644.195064	1.29416e+07	1.78453e+07	3.02611e+07	3.04216e+07	30002     	133440    	13324.6   	14254.7   	20963.2   
34737.828021	1.29517e+07	1.78709e+07	3.03373e+07	3.04981e+07	30038.9   	133916    	13347.6   	14278.2   	20998.8   
34831.460978	1.29619e+07	1.78964e+07	3.04135e+07	3.05746e+07	30075.8   	134392    	13370.5   	14301.6   	21034.4   
34925.093934	1.2972e+07	1.7922e+07	3.04897e+07	3.06511e+07	30112.7   	134868    	13393.4   	14325.1   	21070     
35018.726891	1.29821e+07	1.79475e+07	3.0566e+07	3.07276e+07	30149.5   	135344    	13416.4   	14348.5   	21105.6   
35112.359848	1.29922e+07	1.7973e+07	3.06422e+07	3.08041e+07	30186.4   	135820    	13439.3   	14372     	21141.2   
35205.992805	1.30024e+07	1.79986e+07	3.07184e+07	3.08806e+07	30223.3   	136296    	13462.2   	14395.4   	21176.8   
35299.625762	1.30125e+07	1.80241e+07	3.07946e+07	3.09571e+07	30260.2   	136772    	13485.1   	14418.9   	21212.5   
35393.258719	1.30226e+07	1.80497e+07	3.08708e+07	3.10337e+07	30297.1   	137248    	13508.1   	14442.4   	21248.1   
35486.891676	1.30327e+07	1.80752e+07	3.0947e+07	3.11102e+07	30334     	137724    	13531     	14465.8   	21283.7   
35580.524633	1.30428e+07	1.81008e+07	3.10232e+07	3.11867e+07	30370.9   	138199    	13553.9   	14489.3   	21319.3   
35674.157590	1.3053e+07	1.81263e+07	3.10994e+07	3.12632e+07	30407.8   	138675    	13576.9   	14512.7   	21354.9   
35767.790547	1.30631e+07	1.81519e+07	3.11756e+07	3.13397e+07	30444.7   	139151    	13599.8   	14536.2   	21390.5   
35861.423504	1.30732e+07	1.81774e+07	3.12518e+07	3.14162e+07	30481.6   	139627    	13622.7   	14559.6   	21426.1   
35955.056461	1.30833e+07	1.8203e+07	3.13281e+07	3.14927e+07	30518.4   	140103    	13645.6   	14583.1   	21461.7   
36048.689418	1.3093e+07	1.8228e+07	3.14041e+07	3.15691e+07	30554.7   	140584    	13668.4   	14606.3   	21497.1   
36142.322375	1.31024e+07	1.82524e+07	3.148e+07 	3.16452e+07	30590.5   	141069    	13691     	14629.4   	21532.2   
36235.955331	1.31117e+07	1.82769e+07	3.15558e+07	3.17214e+07	30626.2   	141554    	13713.6   	14652.5   	21567.2   
36329.588288	1.3121e+07	1.83014e+07	3.16317e+07	3.17975e+07	30661.9   	142039    	13736.1   	14675.6   	21602.3   
36423.221245	1.31303e+07	1.83258e+07	3.17075e+07	3.18737e+07	30697.7   	142524    	13758.7   	14698.6   	21637.4   
36516.854202	1.31396e+07	1.83503e+07	3.17834e+07	3.19498e+07	30733.4   	143009    	13781.3   	14721.7   	21672.5   
36610.487159	1.3149e+07	1.83748e+07	3.18593e+07	3.2026e+07	30769.1   	143494    	13803.9   	14744.8   	21707.6   
36704.120116	1.31583e+07	1.83992e+07	3.19351e+07	3.21021e+07	30804.9   	143979    	13826.5   	14767.9   	21742.6   
36797.753073	1.31676e+07	1.84237e+07	3.2011e+07	3.21783e+07	30840.6   	144464    	13849     	14790.9   	21777.7   
36891.386030	1.31769e+07	1.84482e+07	3.20869e+07	3.22544e+07	30876.3   	144949    	13871.6   	14814     	21812.8   
36985.018987	1.31862e+07	1.84727e+07	3.21627e+07	3.23306e+07	30912.1   	145434    	13894.2   	14837.1   	21847.9   
37078.651944	1.31956e+07	1.84971e+07	3.22386e+07	3.24068e+07	30947.8   	145920    	13916.8   	14860.2   	21883     
37172.284901	1.32049e+07	1.85216e+07	3.23145e+07	3.24829e+07	30983.5   	146405    	13939.4   	14883.2   	21918     
37265.917858	1.32142e+07	1.85461e+07	3.23903e+07	3.25591e+07	31019.3   	146890    	13961.9   	14906.3   	21953.1   
37359.550815	1.32235e+07	1.85705e+07	3.24662e+07	3.26352e+07	31055     	147375    	13984.5   	14929.4   	21988.2   
37453.183772	1.32328e+07	1.8595e+07	3.25421e+07	3.27114e+07	31090.7   	147860    	14007.1   	14952.5   	22023.3   
37546.816728	1.32421e+07	1.86195e+07	3.26179e+07	3.27875e+07	31126.5   	148345    	14029.7   	14975.5   	22058.4   
37640.449685	1.32515e+07	1.86439e+07	3.26938e+07	3.28637e+07	31162.2   	148830    	14052.3   	14998.6   	22093.5   
37734.082642	1.32608e+07	1.86684e+07	3.27697e+07	3.29398e+07	31197.9   	149315    	14074.9   	15021.7   	22128.5   
37827.715599	1.32701e+07	1.86929e+07	3.28455e+07	3.3016e+07	31233.6   	149800    	14097.4   	15044.8   	22163.6   
37921.348556	1.32794e+07	1.87173e+07	3.29214e+07	3.30921e+07	31269.4   	150285    	14120     	15067.8   	22198.7   
38014.981513	1.32886e+07	1.87417e+07	3.29972e+07	3.31682e+07	31304.9   	150772    	14142.5   	15090.9   	22233.7   
38108.614470	1.32972e+07	1.87651e+07	3.30728e+07	3.32441e+07	31339.6   	151265    	14164.8   	15113.6   	22268.3   
38202.247427	1.33058e+07	1.87886e+07	3.31483e+07	3.33199e+07	31374.3   	151759    	14187     	15136.3   	22302.9   
38295.880384	1.33145e+07	1.88121e+07	3.32239e+07	3.33957e+07	31409     	152252    	14209.3   	15159     	22337.5   
38389.513341	1.33231e+07	1.88356e+07	3.32994e+07	3.34715e+07	31443.6   	152746    	14231.5   	15181.8   	22372     
38483.146298	1.33317e+07	1.88591e+07	3.33749e+07	3.35473e+07	31478.3   	153239    	14253.8   	15204.5   	22406.6   
