Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
19101.124213	1.39325e+07	1.68568e+07	2.31904e+07	2.33029e+07	31641.7   	85140.6   	13060.3   	13915.5   	20434.2   
19194.757170	1.39622e+07	1.6909e+07	2.32978e+07	2.34108e+07	31714.2   	85679.5   	13098     	13954.9   	20494.1   
19288.390127	1.39918e+07	1.69613e+07	2.34052e+07	2.35187e+07	31786.8   	86218.5   	13135.6   	13994.4   	20554.1   
19382.023084	1.40214e+07	1.70136e+07	2.35126e+07	2.36265e+07	31859.4   	86757.5   	13173.3   	14033.8   	20614.1   
19475.656041	1.40511e+07	1.70659e+07	2.362e+07 	2.37344e+07	31931.9   	87296.4   	13211     	14073.2   	20674.1   
19569.288998	1.40807e+07	1.71182e+07	2.37275e+07	2.38423e+07	32004.5   	87835.4   	13248.6   	14112.7   	20734     
19662.921955	1.41103e+07	1.71705e+07	2.38349e+07	2.39501e+07	32077.1   	88374.4   	13286.3   	14152.1   	20794     
19756.554912	1.41399e+07	1.72228e+07	2.39423e+07	2.4058e+07	32149.6   	88913.3   	13324     	14191.5   	20854     
19850.187869	1.41696e+07	1.72751e+07	2.40497e+07	2.41659e+07	32222.2   	89452.3   	13361.7   	14231     	20914     
19943.820826	1.41992e+07	1.73274e+07	2.41572e+07	2.42737e+07	32294.8   	89991.2   	13399.3   	14270.4   	20973.9   
20037.453783	1.42281e+07	1.7379e+07	2.42644e+07	2.43814e+07	32366.5   	90534.1   	13436.8   	14309.6   	21033.5   
20131.086740	1.4256e+07	1.74295e+07	2.43713e+07	2.44888e+07	32436.8   	91082.7   	13474     	14348.3   	21092.4   
20224.719697	1.42839e+07	1.74801e+07	2.44783e+07	2.45962e+07	32507.2   	91631.2   	13511.1   	14387     	21151.2   
20318.352654	1.43118e+07	1.75306e+07	2.45852e+07	2.47035e+07	32577.6   	92179.8   	13548.3   	14425.6   	21210.1   
20411.985610	1.43397e+07	1.75811e+07	2.46921e+07	2.48109e+07	32648     	92728.4   	13585.4   	14464.3   	21269     
20505.618567	1.43676e+07	1.76317e+07	2.47991e+07	2.49183e+07	32718.4   	93277     	13622.6   	14503     	21327.9   
20599.251524	1.43955e+07	1.76822e+07	2.4906e+07	2.50257e+07	32788.7   	93825.6   	13659.7   	14541.7   	21386.7   
20692.884481	1.44233e+07	1.77328e+07	2.5013e+07	2.5133e+07	32859.1   	94374.2   	13696.9   	14580.4   	21445.6   
20786.517438	1.44512e+07	1.77833e+07	2.51199e+07	2.52404e+07	32929.5   	94922.8   	13734     	14619.1   	21504.5   
20880.150395	1.44791e+07	1.78339e+07	2.52268e+07	2.53478e+07	32999.9   	95471.4   	13771.1   	14657.8   	21563.4   
20973.783352	1.4507e+07	1.78844e+07	2.53338e+07	2.54552e+07	33070.3   	96020     	13808.3   	14696.5   	21622.2   
21067.416309	1.45337e+07	1.79338e+07	2.54404e+07	2.55622e+07	33139.2   	96575.2   	13845.1   	14734.7   	21680.4   
21161.049266	1.456e+07 	1.79827e+07	2.55469e+07	2.56691e+07	33207.6   	97133     	13881.8   	14772.7   	21738.3   
21254.682223	1.45863e+07	1.80316e+07	2.56533e+07	2.5776e+07	33275.9   	97690.8   	13918.5   	14810.8   	21796.2   
21348.315180	1.46126e+07	1.80805e+07	2.57598e+07	2.58829e+07	33344.3   	98248.6   	13955.1   	14848.8   	21854.1   
21441.948137	1.46389e+07	1.81294e+07	2.58663e+07	2.59899e+07	33412.7   	98806.4   	13991.8   	14886.8   	21912     
21535.581094	1.46652e+07	1.81784e+07	2.59728e+07	2.60968e+07	33481.1   	99364.2   	14028.5   	14924.8   	21969.8   
21629.214051	1.46915e+07	1.82273e+07	2.60793e+07	2.62037e+07	33549.4   	99922.1   	14065.2   	14962.8   	22027.7   
21722.847007	1.47178e+07	1.82762e+07	2.61858e+07	2.63106e+07	33617.8   	100480    	14101.8   	15000.9   	22085.6   
21816.479964	1.47441e+07	1.83251e+07	2.62922e+07	2.64175e+07	33686.2   	101038    	14138.5   	15038.9   	22143.5   
21910.112921	1.47704e+07	1.8374e+07	2.63987e+07	2.65244e+07	33754.6   	101595    	14175.2   	15076.9   	22201.4   
22003.745878	1.47966e+07	1.84229e+07	2.65052e+07	2.66313e+07	33822.9   	102154    	14211.9   	15114.9   	22259.2   
22097.378835	1.48214e+07	1.84703e+07	2.66112e+07	2.67378e+07	33889.4   	102720    	14248.1   	15152.3   	22316.2   
22191.011792	1.48463e+07	1.85177e+07	2.67173e+07	2.68443e+07	33955.9   	103287    	14284.3   	15189.7   	22373.2   
22284.644749	1.48711e+07	1.8565e+07	2.68233e+07	2.69507e+07	34022.4   	103853    	14320.6   	15227.1   	22430.2   
22378.277706	1.48959e+07	1.86124e+07	2.69294e+07	2.70572e+07	34089     	104419    	14356.8   	15264.6   	22487.2   
22471.910663	1.49207e+07	1.86598e+07	2.70354e+07	2.71637e+07	34155.5   	104986    	14393.1   	15302     	22544.2   
22565.543620	1.49456e+07	1.87072e+07	2.71415e+07	2.72701e+07	34222     	105552    	14429.3   	15339.4   	22601.2   
22659.176577	1.49704e+07	1.87546e+07	2.72476e+07	2.73766e+07	34288.5   	106119    	14465.5   	15376.8   	22658.2   
22752.809534	1.49952e+07	1.8802e+07	2.73536e+07	2.74831e+07	34355.1   	106685    	14501.8   	15414.2   	22715.2   
22846.442491	1.50201e+07	1.88494e+07	2.74597e+07	2.75896e+07	34421.6   	107252    	14538     	15451.6   	22772.1   
22940.075448	1.50449e+07	1.88968e+07	2.75657e+07	2.7696e+07	34488.1   	107818    	14574.3   	15489     	22829.1   
23033.708404	1.50692e+07	1.89436e+07	2.76716e+07	2.78024e+07	34554     	108388    	14610.4   	15526.2   	22885.8   
23127.341361	1.50927e+07	1.89896e+07	2.77773e+07	2.79084e+07	34618.8   	108962    	14646.2   	15563.1   	22942     
23220.974318	1.51162e+07	1.90356e+07	2.78829e+07	2.80145e+07	34683.6   	109537    	14682     	15600     	22998.2   
23314.607275	1.51397e+07	1.90815e+07	2.79885e+07	2.81205e+07	34748.4   	110112    	14717.9   	15636.8   	23054.3   
23408.240232	1.51632e+07	1.91275e+07	2.80942e+07	2.82266e+07	34813.2   	110687    	14753.7   	15673.7   	23110.5   
23501.873189	1.51867e+07	1.91734e+07	2.81998e+07	2.83326e+07	34878.1   	111261    	14789.5   	15710.5   	23166.7   
23595.506146	1.52102e+07	1.92194e+07	2.83055e+07	2.84387e+07	34942.9   	111836    	14825.4   	15747.4   	23222.8   
23689.139103	1.52337e+07	1.92654e+07	2.84111e+07	2.85447e+07	35007.7   	112411    	14861.2   	15784.2   	23279     
23782.772060	1.52571e+07	1.93113e+07	2.85168e+07	2.86508e+07	35072.5   	112985    	14897.1   	15821.1   	23335.2   
23876.405017	1.52806e+07	1.93573e+07	2.86224e+07	2.87569e+07	35137.3   	113560    	14932.9   	15857.9   	23391.3   
23970.037974	1.53041e+07	1.94032e+07	2.87281e+07	2.88629e+07	35202.1   	114135    	14968.7   	15894.8   	23447.5   
24063.670931	1.53268e+07	1.94483e+07	2.88334e+07	2.89687e+07	35265.8   	114715    	15004.3   	15931.3   	23503.2   
24157.303888	1.5349e+07	1.94929e+07	2.89387e+07	2.90744e+07	35329     	115298    	15039.8   	15967.6   	23558.6   
24250.936845	1.53713e+07	1.95375e+07	2.9044e+07	2.918e+07 	35392.2   	115881    	15075.2   	16004     	23614     
24344.569801	1.53935e+07	1.95821e+07	2.91492e+07	2.92857e+07	35455.4   	116464    	15110.7   	16040.3   	23669.4   
24438.202758	1.54158e+07	1.96267e+07	2.92545e+07	2.93913e+07	35518.7   	117047    	15146.2   	16076.7   	23724.8   
24531.835715	1.5438e+07	1.96713e+07	2.93597e+07	2.9497e+07	35581.9   	117630    	15181.6   	16113     	23780.2   
24625.468672	1.54603e+07	1.9716e+07	2.9465e+07	2.96027e+07	35645.1   	118212    	15217.1   	16149.3   	23835.7   
24719.101629	1.54825e+07	1.97606e+07	2.95702e+07	2.97083e+07	35708.3   	118795    	15252.5   	16185.7   	23891.1   
24812.734586	1.55048e+07	1.98052e+07	2.96755e+07	2.9814e+07	35771.5   	119378    	15288     	16222     	23946.5   
24906.367543	1.5527e+07	1.98498e+07	2.97808e+07	2.99196e+07	35834.7   	119961    	15323.5   	16258.4   	24001.9   
25000.000500	1.55493e+07	1.98944e+07	2.9886e+07	3.00253e+07	35897.9   	120544    	15358.9   	16294.7   	24057.3   
25093.633457	1.55704e+07	1.99378e+07	2.99909e+07	3.01306e+07	35959.6   	121135    	15394     	16330.6   	24112.1   
25187.266414	1.55915e+07	1.99811e+07	3.00958e+07	3.02359e+07	36021.4   	121726    	15429.2   	16366.5   	24166.8   
25280.899371	1.56126e+07	2.00244e+07	3.02007e+07	3.03412e+07	36083.1   	122317    	15464.3   	16402.3   	24221.5   
25374.532328	1.56337e+07	2.00678e+07	3.03056e+07	3.04464e+07	36144.8   	122908    	15499.4   	16438.2   	24276.2   
25468.165285	1.56548e+07	2.01111e+07	3.04105e+07	3.05517e+07	36206.5   	123499    	15534.5   	16474.1   	24331     
25561.798242	1.56759e+07	2.01545e+07	3.05154e+07	3.0657e+07	36268.3   	124089    	15569.6   	16509.9   	24385.7   
25655.431199	1.5697e+07	2.01978e+07	3.06203e+07	3.07623e+07	36330     	124680    	15604.7   	16545.8   	24440.4   
25749.064155	1.57181e+07	2.02412e+07	3.07252e+07	3.08676e+07	36391.7   	125271    	15639.8   	16581.7   	24495.1   
25842.697112	1.57392e+07	2.02845e+07	3.083e+07 	3.09729e+07	36453.4   	125862    	15674.9   	16617.6   	24549.9   
25936.330069	1.57603e+07	2.03279e+07	3.09349e+07	3.10781e+07	36515.2   	126453    	15710     	16653.4   	24604.6   
26029.963026	1.57811e+07	2.03708e+07	3.10397e+07	3.11833e+07	36576.4   	127047    	15745     	16689.2   	24659.1   
26123.595983	1.58012e+07	2.0413e+07	3.11443e+07	3.12882e+07	36636.8   	127645    	15779.8   	16724.6   	24713.2   
26217.228940	1.58212e+07	2.04551e+07	3.12488e+07	3.13932e+07	36697.1   	128244    	15814.6   	16760     	24767.3   
26310.861897	1.58413e+07	2.04973e+07	3.13533e+07	3.14981e+07	36757.4   	128843    	15849.4   	16795.5   	24821.4   
26404.494854	1.58613e+07	2.05394e+07	3.14579e+07	3.1603e+07	36817.7   	129441    	15884.1   	16830.9   	24875.4   
26498.127811	1.58814e+07	2.05816e+07	3.15624e+07	3.17079e+07	36878.1   	130040    	15918.9   	16866.3   	24929.5   
26591.760768	1.59014e+07	2.06238e+07	3.1667e+07	3.18129e+07	36938.4   	130639    	15953.7   	16901.8   	24983.6   
26685.393725	1.59215e+07	2.06659e+07	3.17715e+07	3.19178e+07	36998.7   	131237    	15988.5   	16937.2   	25037.7   
26779.026682	1.59415e+07	2.07081e+07	3.1876e+07	3.20227e+07	37059.1   	131836    	16023.3   	16972.6   	25091.8   
26872.659639	1.59616e+07	2.07502e+07	3.19806e+07	3.21277e+07	37119.4   	132435    	16058     	17008.1   	25145.9   
26966.292596	1.59816e+07	2.07924e+07	3.20851e+07	3.22326e+07	37179.7   	133033    	16092.8   	17043.5   	25199.9   
27059.925552	1.6001e+07	2.08338e+07	3.21894e+07	3.23373e+07	37239.2   	133637    	16127.4   	17078.7   	25253.7   
27153.558509	1.60201e+07	2.08748e+07	3.22937e+07	3.24419e+07	37298.2   	134243    	16161.8   	17113.7   	25307.1   
27247.191466	1.60392e+07	2.09158e+07	3.23979e+07	3.25465e+07	37357.2   	134849    	16196.3   	17148.7   	25360.6   
27340.824423	1.60582e+07	2.09569e+07	3.25021e+07	3.2651e+07	37416.3   	135455    	16230.8   	17183.7   	25414.1   
27434.457380	1.60773e+07	2.09979e+07	3.26063e+07	3.27556e+07	37475.3   	136061    	16265.2   	17218.7   	25467.6   
27528.090337	1.60964e+07	2.10389e+07	3.27105e+07	3.28602e+07	37534.3   	136668    	16299.7   	17253.8   	25521.1   
27621.723294	1.61154e+07	2.10799e+07	3.28147e+07	3.29648e+07	37593.3   	137274    	16334.1   	17288.8   	25574.6   
27715.356251	1.61345e+07	2.11209e+07	3.29189e+07	3.30694e+07	37652.3   	137880    	16368.6   	17323.8   	25628.1   
27808.989208	1.61536e+07	2.1162e+07	3.30231e+07	3.3174e+07	37711.3   	138486    	16403.1   	17358.8   	25681.5   
27902.622165	1.61726e+07	2.1203e+07	3.31273e+07	3.32785e+07	37770.4   	139092    	16437.5   	17393.9   	25735     
27996.255122	1.61917e+07	2.1244e+07	3.32315e+07	3.33831e+07	37829.4   	139699    	16472     	17428.9   	25788.5   
28089.888079	1.62099e+07	2.1284e+07	3.33354e+07	3.34874e+07	37887.2   	140312    	16506.1   	17463.5   	25841.5   
28183.521036	1.62281e+07	2.1324e+07	3.34393e+07	3.35917e+07	37945     	140926    	16540.3   	17498.2   	25894.4   
28277.153993	1.62462e+07	2.13639e+07	3.35432e+07	3.36959e+07	38002.8   	141539    	16574.5   	17532.8   	25947.3   
28370.786949	1.62644e+07	2.14039e+07	3.36471e+07	3.38002e+07	38060.6   	142153    	16608.6   	17567.5   	26000.3   
28464.419906	1.62825e+07	2.14438e+07	3.37509e+07	3.39044e+07	38118.4   	142767    	16642.8   	17602.1   	26053.2   
28558.052863	1.63007e+07	2.14838e+07	3.38548e+07	3.40087e+07	38176.2   	143380    	16676.9   	17636.7   	26106.1   
28651.685820	1.63189e+07	2.15237e+07	3.39587e+07	3.41129e+07	38234     	143994    	16711.1   	17671.4   	26159.1   
28745.318777	1.6337e+07	2.15637e+07	3.40626e+07	3.42172e+07	38291.7   	144608    	16745.2   	17706     	26212     
28838.951734	1.63552e+07	2.16036e+07	3.41665e+07	3.43215e+07	38349.5   	145221    	16779.4   	17740.7   	26264.9   
28932.584691	1.63733e+07	2.16436e+07	3.42704e+07	3.44257e+07	38407.3   	145835    	16813.6   	17775.3   	26317.9   
29026.217648	1.63912e+07	2.16833e+07	3.43742e+07	3.45299e+07	38464.8   	146451    	16847.6   	17809.8   	26370.7   
29119.850605	1.64086e+07	2.17222e+07	3.44777e+07	3.46338e+07	38521.4   	147072    	16881.5   	17844.1   	26423.1   
29213.483562	1.64259e+07	2.17612e+07	3.45813e+07	3.47378e+07	38578     	147693    	16915.4   	17878.4   	26475.5   
29307.116519	1.64432e+07	2.18001e+07	3.46849e+07	3.48417e+07	38634.7   	148314    	16949.2   	17912.7   	26527.9   
29400.749476	1.64605e+07	2.1839e+07	3.47885e+07	3.49457e+07	38691.3   	148935    	16983.1   	17947     	26580.3   
29494.382433	1.64778e+07	2.1878e+07	3.48921e+07	3.50496e+07	38747.9   	149556    	17017     	17981.3   	26632.7   
29588.015390	1.64951e+07	2.19169e+07	3.49956e+07	3.51535e+07	38804.6   	150177    	17050.8   	18015.5   	26685.1   
29681.648346	1.65124e+07	2.19559e+07	3.50992e+07	3.52575e+07	38861.2   	150798    	17084.7   	18049.8   	26737.5   
29775.281303	1.65297e+07	2.19948e+07	3.52028e+07	3.53614e+07	38917.8   	151420    	17118.6   	18084.1   	26789.9   
29868.914260	1.6547e+07	2.20337e+07	3.53064e+07	3.54654e+07	38974.4   	152041    	17152.4   	18118.4   	26842.4   
29962.547217	1.65643e+07	2.20727e+07	3.541e+07 	3.55693e+07	39031.1   	152662    	17186.3   	18152.7   	26894.8   
30056.180174	1.6581e+07	2.21108e+07	3.55133e+07	3.5673e+07	39086.7   	153289    	17219.9   	18186.6   	26946.7   
30149.813131	1.65971e+07	2.21483e+07	3.56164e+07	3.57765e+07	39141.8   	153922    	17253.4   	18220.4   	26998.4   
30243.446088	1.66133e+07	2.21858e+07	3.57196e+07	3.588e+07 	39196.8   	154554    	17286.8   	18254.2   	27050.1   
30337.079045	1.66294e+07	2.22234e+07	3.58227e+07	3.59835e+07	39251.8   	155186    	17320.3   	18288     	27101.8   
30430.712002	1.66456e+07	2.22609e+07	3.59259e+07	3.6087e+07	39306.8   	155818    	17353.7   	18321.8   	27153.5   
30524.344959	1.66617e+07	2.22984e+07	3.6029e+07	3.61905e+07	39361.8   	156450    	17387.2   	18355.6   	27205.2   
30617.977916	1.66779e+07	2.23359e+07	3.61322e+07	3.6294e+07	39416.8   	157082    	17420.6   	18389.3   	27256.9   
30711.610873	1.6694e+07	2.23734e+07	3.62353e+07	3.63975e+07	39471.9   	157714    	17454.1   	18423.1   	27308.6   
30805.243830	1.67102e+07	2.2411e+07	3.63385e+07	3.6501e+07	39526.9   	158346    	17487.5   	18456.9   	27360.3   
30898.876787	1.67263e+07	2.24485e+07	3.64416e+07	3.66045e+07	39581.9   	158978    	17521     	18490.7   	27411.9   
30992.509743	1.67425e+07	2.2486e+07	3.65448e+07	3.6708e+07	39636.9   	159610    	17554.4   	18524.5   	27463.6   
31086.142700	1.67586e+07	2.25235e+07	3.66479e+07	3.68115e+07	39691.9   	160242    	17587.9   	18558.2   	27515.3   
31179.775657	1.67748e+07	2.25611e+07	3.67511e+07	3.6915e+07	39747     	160874    	17621.3   	18592     	27567     
31273.408614	1.67909e+07	2.25986e+07	3.68542e+07	3.70185e+07	39802     	161506    	17654.8   	18625.8   	27618.7   
31367.041571	1.68071e+07	2.26361e+07	3.69574e+07	3.7122e+07	39857     	162138    	17688.2   	18659.6   	27670.4   
31460.674528	1.68232e+07	2.26736e+07	3.70605e+07	3.72255e+07	39912     	162770    	17721.7   	18693.4   	27722.1   
31554.307485	1.68394e+07	2.27112e+07	3.71637e+07	3.7329e+07	39967     	163403    	17755.1   	18727.2   	27773.8   
31647.940442	1.68555e+07	2.27487e+07	3.72668e+07	3.74325e+07	40022.1   	164035    	17788.6   	18760.9   	27825.5   
31741.573399	1.68717e+07	2.27862e+07	3.737e+07 	3.7536e+07	40077.1   	164667    	17822     	18794.7   	27877.1   
31835.206356	1.68878e+07	2.28237e+07	3.74731e+07	3.76395e+07	40132.1   	165299    	17855.5   	18828.5   	27928.8   
31928.839313	1.6904e+07	2.28613e+07	3.75763e+07	3.7743e+07	40187.1   	165931    	17888.9   	18862.3   	27980.5   
32022.472270	1.69198e+07	2.28984e+07	3.76793e+07	3.78463e+07	40241.7   	166566    	17922.3   	18895.9   	28032     
32116.105227	1.69345e+07	2.29341e+07	3.77819e+07	3.79493e+07	40294.7   	167212    	17955.2   	18929.1   	28082.8   
32209.738184	1.69493e+07	2.29699e+07	3.78845e+07	3.80522e+07	40347.8   	167858    	17988.1   	18962.3   	28133.6   
32303.371140	1.69641e+07	2.30057e+07	3.79871e+07	3.81552e+07	40400.8   	168504    	18021     	18995.4   	28184.4   
32397.004097	1.69788e+07	2.30415e+07	3.80897e+07	3.82581e+07	40453.9   	169150    	18054     	19028.6   	28235.2   
32490.637054	1.69936e+07	2.30773e+07	3.81923e+07	3.8361e+07	40506.9   	169796    	18086.9   	19061.8   	28286     
32584.270011	1.70084e+07	2.31131e+07	3.82949e+07	3.8464e+07	40560     	170442    	18119.8   	19094.9   	28336.9   
32677.902968	1.70231e+07	2.31488e+07	3.83976e+07	3.85669e+07	40613.1   	171088    	18152.7   	19128.1   	28387.7   
32771.535925	1.70379e+07	2.31846e+07	3.85002e+07	3.86699e+07	40666.1   	171734    	18185.6   	19161.3   	28438.5   
32865.168882	1.70527e+07	2.32204e+07	3.86028e+07	3.87728e+07	40719.2   	172379    	18218.6   	19194.4   	28489.3   
32958.801839	1.70674e+07	2.32562e+07	3.87054e+07	3.88758e+07	40772.2   	173025    	18251.5   	19227.6   	28540.1   
33052.434796	1.70822e+07	2.3292e+07	3.8808e+07	3.89787e+07	40825.3   	173671    	18284.4   	19260.8   	28590.9   
33146.067753	1.7097e+07	2.33278e+07	3.89106e+07	3.90816e+07	40878.3   	174317    	18317.3   	19293.9   	28641.7   
33239.700710	1.71117e+07	2.33635e+07	3.90132e+07	3.91846e+07	40931.4   	174963    	18350.2   	19327.1   	28692.5   
33333.333667	1.71265e+07	2.33993e+07	3.91158e+07	3.92875e+07	40984.5   	175609    	18383.2   	19360.3   	28743.3   
33426.966624	1.71413e+07	2.34351e+07	3.92185e+07	3.93905e+07	41037.5   	176255    	18416.1   	19393.4   	28794.1   
33520.599581	1.7156e+07	2.34709e+07	3.93211e+07	3.94934e+07	41090.6   	176901    	18449     	19426.6   	28844.9   
33614.232537	1.71708e+07	2.35067e+07	3.94237e+07	3.95964e+07	41143.6   	177547    	18481.9   	19459.8   	28895.7   
33707.865494	1.71856e+07	2.35424e+07	3.95263e+07	3.96993e+07	41196.7   	178193    	18514.9   	19493     	28946.5   
33801.498451	1.72003e+07	2.35782e+07	3.96289e+07	3.98022e+07	41249.7   	178839    	18547.8   	19526.1   	28997.4   
33895.131408	1.72151e+07	2.3614e+07	3.97315e+07	3.99052e+07	41302.8   	179485    	18580.7   	19559.3   	29048.2   
33988.764365	1.72299e+07	2.36498e+07	3.98341e+07	4.00081e+07	41355.9   	180130    	18613.6   	19592.5   	29099     
34082.397322	1.72436e+07	2.36842e+07	3.99363e+07	4.01106e+07	41407.4   	180788    	18646.1   	19625.1   	29149.1   
34176.030279	1.72571e+07	2.37184e+07	4.00384e+07	4.0213e+07	41458.6   	181447    	18678.5   	19657.7   	29199.1   
34269.663236	1.72707e+07	2.37526e+07	4.01405e+07	4.03155e+07	41509.9   	182106    	18710.9   	19690.4   	29249.1   
34363.296193	1.72842e+07	2.37868e+07	4.02426e+07	4.04179e+07	41561.2   	182765    	18743.4   	19723     	29299.1   
34456.929150	1.72978e+07	2.3821e+07	4.03448e+07	4.05203e+07	41612.5   	183424    	18775.8   	19755.6   	29349.1   
34550.562107	1.73113e+07	2.38552e+07	4.04469e+07	4.06228e+07	41663.8   	184083    	18808.2   	19788.2   	29399.1   
34644.195064	1.73249e+07	2.38894e+07	4.0549e+07	4.07252e+07	41715.1   	184741    	18840.6   	19820.8   	29449.1   
34737.828021	1.73384e+07	2.39236e+07	4.06511e+07	4.08276e+07	41766.4   	185400    	18873     	19853.4   	29499.1   
34831.460978	1.7352e+07	2.39578e+07	4.07532e+07	4.093e+07 	41817.6   	186059    	18905.5   	19886     	29549.1   
34925.093934	1.73655e+07	2.3992e+07	4.08553e+07	4.10325e+07	41868.9   	186718    	18937.9   	19918.6   	29599.2   
35018.726891	1.73791e+07	2.40262e+07	4.09574e+07	4.11349e+07	41920.2   	187377    	18970.3   	19951.2   	29649.2   
35112.359848	1.73926e+07	2.40604e+07	4.10595e+07	4.12373e+07	41971.5   	188036    	19002.7   	19983.8   	29699.2   
35205.992805	1.74062e+07	2.40946e+07	4.11617e+07	4.13397e+07	42022.8   	188695    	19035.1   	20016.4   	29749.2   
35299.625762	1.74197e+07	2.41288e+07	4.12638e+07	4.14422e+07	42074.1   	189354    	19067.6   	20049.1   	29799.2   
35393.258719	1.74333e+07	2.4163e+07	4.13659e+07	4.15446e+07	42125.3   	190013    	19100     	20081.7   	29849.2   
35486.891676	1.74468e+07	2.41972e+07	4.1468e+07	4.1647e+07	42176.6   	190672    	19132.4   	20114.3   	29899.2   
35580.524633	1.74604e+07	2.42314e+07	4.15701e+07	4.17495e+07	42227.9   	191331    	19164.8   	20146.9   	29949.2   
35674.157590	1.74739e+07	2.42656e+07	4.16722e+07	4.18519e+07	42279.2   	191990    	19197.2   	20179.5   	29999.2   
35767.790547	1.74875e+07	2.42998e+07	4.17743e+07	4.19543e+07	42330.5   	192649    	19229.7   	20212.1   	30049.2   
35861.423504	1.7501e+07	2.4334e+07	4.18765e+07	4.20567e+07	42381.8   	193308    	19262.1   	20244.7   	30099.2   
35955.056461	1.75146e+07	2.43682e+07	4.19786e+07	4.21592e+07	42433.1   	193967    	19294.5   	20277.3   	30149.2   
36048.689418	1.75276e+07	2.44017e+07	4.20805e+07	4.22613e+07	42483.5   	194632    	19326.7   	20309.7   	30198.9   
36142.322375	1.754e+07 	2.44344e+07	4.21821e+07	4.23633e+07	42533.2   	195303    	19358.6   	20341.7   	30248.1   
36235.955331	1.75525e+07	2.44672e+07	4.22838e+07	4.24652e+07	42582.8   	195975    	19390.5   	20373.8   	30297.4   
36329.588288	1.7565e+07	2.44999e+07	4.23854e+07	4.25672e+07	42632.5   	196646    	19422.5   	20405.9   	30346.7   
36423.221245	1.75775e+07	2.45327e+07	4.24871e+07	4.26691e+07	42682.2   	197317    	19454.4   	20438     	30395.9   
36516.854202	1.75899e+07	2.45654e+07	4.25887e+07	4.27711e+07	42731.9   	197989    	19486.3   	20470.1   	30445.2   
36610.487159	1.76024e+07	2.45982e+07	4.26904e+07	4.2873e+07	42781.5   	198660    	19518.2   	20502.2   	30494.5   
36704.120116	1.76149e+07	2.46309e+07	4.2792e+07	4.2975e+07	42831.2   	199331    	19550.2   	20534.3   	30543.7   
36797.753073	1.76274e+07	2.46637e+07	4.28937e+07	4.30769e+07	42880.9   	200003    	19582.1   	20566.3   	30593     
36891.386030	1.76398e+07	2.46965e+07	4.29953e+07	4.31789e+07	42930.6   	200674    	19614     	20598.4   	30642.2   
36985.018987	1.76523e+07	2.47292e+07	4.3097e+07	4.32808e+07	42980.2   	201345    	19646     	20630.5   	30691.5   
37078.651944	1.76648e+07	2.4762e+07	4.31986e+07	4.33828e+07	43029.9   	202017    	19677.9   	20662.6   	30740.8   
37172.284901	1.76773e+07	2.47947e+07	4.33003e+07	4.34847e+07	43079.6   	202688    	19709.8   	20694.7   	30790     
37265.917858	1.76898e+07	2.48275e+07	4.34019e+07	4.35866e+07	43129.3   	203359    	19741.7   	20726.8   	30839.3   
37359.550815	1.77022e+07	2.48602e+07	4.35036e+07	4.36886e+07	43178.9   	204031    	19773.7   	20758.9   	30888.6   
37453.183772	1.77147e+07	2.4893e+07	4.36052e+07	4.37905e+07	43228.6   	204702    	19805.6   	20790.9   	30937.8   
37546.816728	1.77272e+07	2.49258e+07	4.37069e+07	4.38925e+07	43278.3   	205374    	19837.5   	20823     	30987.1   
37640.449685	1.77397e+07	2.49585e+07	4.38085e+07	4.39944e+07	43328     	206045    	19869.5   	20855.1   	31036.4   
37734.082642	1.77521e+07	2.49913e+07	4.39102e+07	4.40964e+07	43377.6   	206716    	19901.4   	20887.2   	31085.6   
37827.715599	1.77646e+07	2.5024e+07	4.40118e+07	4.41983e+07	43427.3   	207388    	19933.3   	20919.3   	31134.9   
37921.348556	1.77771e+07	2.50568e+07	4.41135e+07	4.43003e+07	43477     	208059    	19965.3   	20951.4   	31184.1   
38014.981513	1.77894e+07	2.50893e+07	4.42151e+07	4.44021e+07	43526.4   	208732    	19997.1   	20983.4   	31233.3   
38108.614470	1.78009e+07	2.51208e+07	4.43163e+07	4.45036e+07	43574.6   	209416    	20028.6   	21015     	31281.9   
38202.247427	1.78125e+07	2.51522e+07	4.44175e+07	4.46051e+07	43622.8   	210099    	20060     	21046.6   	31330.4   
38295.880384	1.7824e+07	2.51836e+07	4.45187e+07	4.47066e+07	43671     	210782    	20091.5   	21078.2   	31379     
38389.513341	1.78355e+07	2.52151e+07	4.46199e+07	4.48081e+07	43719.2   	211466    	20122.9   	21109.8   	31427.6   
38483.146298	1.7847e+07	2.52465e+07	4.47212e+07	4.49096e+07	43767.4   	212149    	20154.4   	21141.4   	31476.1   
38576.779255	1.78585e+07	2.52779e+07	4.48224e+07	4.50111e+07	43815.6   	212832    	20185.8   	21173     	31524.7   
38670.412212	1.78701e+07	2.53093e+07	4.49236e+07	4.51126e+07	43863.8   	213515    	20217.3   	21204.6   	31573.3   
