Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
19194.757170	9.60363e+06	1.18991e+07	1.53717e+07	1.54517e+07	15273.9   	40518.5   	16273.6   	17076.5   	26106.9   
19288.390127	9.62337e+06	1.19364e+07	1.5441e+07	1.55213e+07	15306.7   	40766.5   	16319.8   	17123.7   	26181.4   
19382.023084	9.64311e+06	1.19736e+07	1.55103e+07	1.55909e+07	15339.5   	41014.5   	16365.9   	17170.8   	26255.9   
19475.656041	9.66285e+06	1.20109e+07	1.55795e+07	1.56604e+07	15372.3   	41262.6   	16412     	17218     	26330.4   
19569.288998	9.68259e+06	1.20481e+07	1.56488e+07	1.573e+07 	15405.1   	41510.6   	16458.2   	17265.2   	26404.8   
19662.921955	9.70232e+06	1.20854e+07	1.57181e+07	1.57996e+07	15437.8   	41758.6   	16504.3   	17312.4   	26479.3   
19756.554912	9.72206e+06	1.21227e+07	1.57874e+07	1.58692e+07	15470.6   	42006.6   	16550.5   	17359.6   	26553.8   
19850.187869	9.7418e+06	1.21599e+07	1.58567e+07	1.59388e+07	15503.4   	42254.6   	16596.6   	17406.8   	26628.3   
19943.820826	9.76154e+06	1.21972e+07	1.5926e+07	1.60084e+07	15536.2   	42502.6   	16642.7   	17454     	26702.7   
20037.453783	9.7808e+06	1.22339e+07	1.59951e+07	1.60778e+07	15568.6   	42752.3   	16688.6   	17500.8   	26776.7   
20131.086740	9.79934e+06	1.227e+07 	1.6064e+07	1.6147e+07	15600.3   	43004.3   	16734.2   	17547.1   	26849.8   
20224.719697	9.81788e+06	1.2306e+07	1.61329e+07	1.62162e+07	15632.1   	43256.4   	16779.7   	17593.5   	26923     
20318.352654	9.83641e+06	1.2342e+07	1.62018e+07	1.62854e+07	15663.8   	43508.5   	16825.3   	17639.8   	26996.2   
20411.985610	9.85495e+06	1.23781e+07	1.62707e+07	1.63546e+07	15695.6   	43760.6   	16870.8   	17686.2   	27069.4   
20505.618567	9.87349e+06	1.24141e+07	1.63396e+07	1.64238e+07	15727.3   	44012.7   	16916.4   	17732.5   	27142.5   
20599.251524	9.89203e+06	1.24501e+07	1.64085e+07	1.6493e+07	15759     	44264.8   	16961.9   	17778.8   	27215.7   
20692.884481	9.91057e+06	1.24862e+07	1.64774e+07	1.65622e+07	15790.8   	44516.9   	17007.5   	17825.2   	27288.9   
20786.517438	9.9291e+06	1.25222e+07	1.65464e+07	1.66314e+07	15822.5   	44769     	17053     	17871.5   	27362     
20880.150395	9.94764e+06	1.25583e+07	1.66153e+07	1.67006e+07	15854.3   	45021.1   	17098.6   	17917.9   	27435.2   
20973.783352	9.96618e+06	1.25943e+07	1.66842e+07	1.67698e+07	15886     	45273.2   	17144.1   	17964.2   	27508.4   
21067.416309	9.98393e+06	1.26295e+07	1.67528e+07	1.68387e+07	15917.1   	45528.1   	17189.3   	18010     	27580.7   
21161.049266	1.00014e+07	1.26644e+07	1.68214e+07	1.69076e+07	15947.9   	45784.1   	17234.3   	18055.6   	27652.7   
21254.682223	1.00188e+07	1.26993e+07	1.68899e+07	1.69764e+07	15978.7   	46040.1   	17279.3   	18101.1   	27724.7   
21348.315180	1.00363e+07	1.27342e+07	1.69584e+07	1.70452e+07	16009.5   	46296.1   	17324.4   	18146.7   	27796.7   
21441.948137	1.00537e+07	1.27691e+07	1.7027e+07	1.71141e+07	16040.3   	46552.1   	17369.4   	18192.3   	27868.8   
21535.581094	1.00711e+07	1.2804e+07	1.70955e+07	1.71829e+07	16071.1   	46808.1   	17414.4   	18237.9   	27940.8   
21629.214051	1.00886e+07	1.28389e+07	1.71641e+07	1.72518e+07	16101.9   	47064.1   	17459.4   	18283.5   	28012.8   
21722.847007	1.0106e+07	1.28738e+07	1.72326e+07	1.73206e+07	16132.7   	47320.1   	17504.4   	18329     	28084.8   
21816.479964	1.01235e+07	1.29087e+07	1.73012e+07	1.73894e+07	16163.5   	47576.1   	17549.5   	18374.6   	28156.8   
21910.112921	1.01409e+07	1.29436e+07	1.73697e+07	1.74583e+07	16194.2   	47832.1   	17594.5   	18420.2   	28228.8   
22003.745878	1.01583e+07	1.29784e+07	1.74382e+07	1.75271e+07	16225     	48088.3   	17639.5   	18465.8   	28300.8   
22097.378835	1.01747e+07	1.30122e+07	1.75065e+07	1.75956e+07	16254.9   	48347.9   	17684     	18510.7   	28371.7   
22191.011792	1.01912e+07	1.30461e+07	1.75747e+07	1.7664e+07	16284.8   	48607.6   	17728.5   	18555.5   	28442.7   
22284.644749	1.02076e+07	1.30799e+07	1.76429e+07	1.77325e+07	16314.8   	48867.2   	17773.1   	18600.4   	28513.6   
22378.277706	1.02241e+07	1.31137e+07	1.77111e+07	1.7801e+07	16344.7   	49126.9   	17817.6   	18645.3   	28584.6   
22471.910663	1.02405e+07	1.31475e+07	1.77793e+07	1.78695e+07	16374.6   	49386.5   	17862.1   	18690.2   	28655.5   
22565.543620	1.02569e+07	1.31814e+07	1.78475e+07	1.7938e+07	16404.5   	49646.2   	17906.6   	18735.1   	28726.5   
22659.176577	1.02734e+07	1.32152e+07	1.79157e+07	1.80065e+07	16434.4   	49905.9   	17951.2   	18780     	28797.4   
22752.809534	1.02898e+07	1.3249e+07	1.79839e+07	1.8075e+07	16464.4   	50165.5   	17995.7   	18824.9   	28868.4   
22846.442491	1.03062e+07	1.32829e+07	1.80521e+07	1.81435e+07	16494.3   	50425.2   	18040.2   	18869.8   	28939.3   
22940.075448	1.03227e+07	1.33167e+07	1.81203e+07	1.8212e+07	16524.2   	50684.8   	18084.8   	18914.7   	29010.3   
23033.708404	1.03388e+07	1.33501e+07	1.81884e+07	1.82803e+07	16553.8   	50945.8   	18129.1   	18959.3   	29080.9   
23127.341361	1.03543e+07	1.3383e+07	1.82563e+07	1.83485e+07	16582.9   	51208.9   	18173.2   	19003.6   	29150.9   
23220.974318	1.03698e+07	1.34158e+07	1.83242e+07	1.84166e+07	16612.1   	51472     	18217.3   	19047.9   	29220.9   
23314.607275	1.03853e+07	1.34486e+07	1.83921e+07	1.84848e+07	16641.2   	51735.2   	18261.3   	19092.1   	29290.9   
23408.240232	1.04009e+07	1.34814e+07	1.846e+07 	1.8553e+07	16670.3   	51998.3   	18305.4   	19136.4   	29360.9   
23501.873189	1.04164e+07	1.35143e+07	1.85278e+07	1.86211e+07	16699.4   	52261.5   	18349.5   	19180.7   	29430.9   
23595.506146	1.04319e+07	1.35471e+07	1.85957e+07	1.86893e+07	16728.5   	52524.6   	18393.5   	19224.9   	29500.9   
23689.139103	1.04474e+07	1.35799e+07	1.86636e+07	1.87575e+07	16757.6   	52787.7   	18437.6   	19269.2   	29570.8   
23782.772060	1.04629e+07	1.36127e+07	1.87315e+07	1.88256e+07	16786.7   	53050.9   	18481.7   	19313.4   	29640.8   
23876.405017	1.04784e+07	1.36456e+07	1.87994e+07	1.88938e+07	16815.8   	53314     	18525.7   	19357.7   	29710.8   
23970.037974	1.0494e+07	1.36784e+07	1.88673e+07	1.89619e+07	16844.9   	53577.1   	18569.8   	19402     	29780.8   
24063.670931	1.05089e+07	1.37106e+07	1.8935e+07	1.90299e+07	16873.5   	53842.6   	18613.6   	19445.8   	29850.2   
24157.303888	1.05236e+07	1.37424e+07	1.90025e+07	1.90977e+07	16901.9   	54109.2   	18657.2   	19489.5   	29919.3   
24250.936845	1.05382e+07	1.37743e+07	1.90701e+07	1.91656e+07	16930.2   	54375.8   	18700.9   	19533.2   	29988.5   
24344.569801	1.05529e+07	1.38062e+07	1.91377e+07	1.92334e+07	16958.6   	54642.4   	18744.5   	19576.9   	30057.6   
24438.202758	1.05676e+07	1.38381e+07	1.92053e+07	1.93013e+07	16987     	54909     	18788.2   	19620.6   	30126.7   
24531.835715	1.05823e+07	1.387e+07 	1.92729e+07	1.93692e+07	17015.3   	55175.6   	18831.8   	19664.3   	30195.8   
24625.468672	1.05969e+07	1.39018e+07	1.93404e+07	1.9437e+07	17043.7   	55442.2   	18875.5   	19708     	30264.9   
24719.101629	1.06116e+07	1.39337e+07	1.9408e+07	1.95049e+07	17072     	55708.7   	18919.1   	19751.7   	30334.1   
24812.734586	1.06263e+07	1.39656e+07	1.94756e+07	1.95727e+07	17100.4   	55975.3   	18962.7   	19795.3   	30403.2   
24906.367543	1.06409e+07	1.39975e+07	1.95432e+07	1.96406e+07	17128.7   	56241.9   	19006.4   	19839     	30472.3   
25000.000500	1.06556e+07	1.40294e+07	1.96108e+07	1.97084e+07	17157.1   	56508.5   	19050     	19882.7   	30541.4   
25093.633457	1.06695e+07	1.40603e+07	1.96781e+07	1.9776e+07	17184.8   	56778.5   	19093.3   	19925.9   	30609.7   
25187.266414	1.06834e+07	1.40913e+07	1.97454e+07	1.98435e+07	17212.4   	57048.5   	19136.5   	19969     	30678.1   
25280.899371	1.06973e+07	1.41223e+07	1.98127e+07	1.99111e+07	17240.1   	57318.5   	19179.7   	20012.2   	30746.4   
25374.532328	1.07112e+07	1.41533e+07	1.988e+07 	1.99786e+07	17267.7   	57588.5   	19223     	20055.3   	30814.7   
25468.165285	1.07251e+07	1.41843e+07	1.99473e+07	2.00462e+07	17295.4   	57858.4   	19266.2   	20098.5   	30883     
25561.798242	1.0739e+07	1.42153e+07	2.00146e+07	2.01138e+07	17323     	58128.4   	19309.5   	20141.7   	30951.3   
25655.431199	1.07528e+07	1.42463e+07	2.00819e+07	2.01813e+07	17350.7   	58398.4   	19352.7   	20184.8   	31019.6   
25749.064155	1.07667e+07	1.42773e+07	2.01491e+07	2.02489e+07	17378.4   	58668.4   	19395.9   	20228     	31087.9   
25842.697112	1.07806e+07	1.43083e+07	2.02164e+07	2.03164e+07	17406     	58938.4   	19439.2   	20271.1   	31156.2   
25936.330069	1.07945e+07	1.43393e+07	2.02837e+07	2.0384e+07	17433.7   	59208.4   	19482.4   	20314.3   	31224.6   
26029.963026	1.08082e+07	1.437e+07 	2.03509e+07	2.04515e+07	17461.1   	59479.4   	19525.5   	20357.3   	31292.6   
26123.595983	1.08213e+07	1.44001e+07	2.0418e+07	2.05187e+07	17488.1   	59752.7   	19568.4   	20400     	31360.2   
26217.228940	1.08345e+07	1.44303e+07	2.0485e+07	2.0586e+07	17515.1   	60025.9   	19611.3   	20442.6   	31427.8   
26310.861897	1.08477e+07	1.44604e+07	2.0552e+07	2.06533e+07	17542.1   	60299.2   	19654.1   	20485.3   	31495.4   
26404.494854	1.08609e+07	1.44906e+07	2.0619e+07	2.07206e+07	17569.1   	60572.5   	19697     	20528     	31562.9   
26498.127811	1.0874e+07	1.45207e+07	2.0686e+07	2.07878e+07	17596.1   	60845.7   	19739.8   	20570.6   	31630.5   
26591.760768	1.08872e+07	1.45509e+07	2.07531e+07	2.08551e+07	17623.1   	61119     	19782.7   	20613.3   	31698.1   
26685.393725	1.09004e+07	1.4581e+07	2.08201e+07	2.09224e+07	17650.1   	61392.2   	19825.5   	20656     	31765.6   
26779.026682	1.09135e+07	1.46112e+07	2.08871e+07	2.09897e+07	17677.1   	61665.5   	19868.4   	20698.6   	31833.2   
26872.659639	1.09267e+07	1.46413e+07	2.09541e+07	2.1057e+07	17704.1   	61938.8   	19911.3   	20741.3   	31900.8   
26966.292596	1.09399e+07	1.46715e+07	2.10212e+07	2.11242e+07	17731.1   	62212     	19954.1   	20784     	31968.4   
27059.925552	1.09526e+07	1.47011e+07	2.1088e+07	2.11913e+07	17757.7   	62487.3   	19996.7   	20826.3   	32035.5   
27153.558509	1.09651e+07	1.47305e+07	2.11548e+07	2.12584e+07	17784.1   	62763.7   	20039.2   	20868.5   	32102.4   
27247.191466	1.09776e+07	1.47598e+07	2.12215e+07	2.13254e+07	17810.5   	63040.2   	20081.7   	20910.7   	32169.2   
27340.824423	1.09901e+07	1.47892e+07	2.12883e+07	2.13924e+07	17836.9   	63316.6   	20124.2   	20952.9   	32236.1   
27434.457380	1.10026e+07	1.48185e+07	2.1355e+07	2.14594e+07	17863.3   	63593     	20166.7   	20995.1   	32303     
27528.090337	1.10151e+07	1.48479e+07	2.14218e+07	2.15264e+07	17889.7   	63869.5   	20209.2   	21037.3   	32369.9   
27621.723294	1.10276e+07	1.48772e+07	2.14886e+07	2.15934e+07	17916.1   	64145.9   	20251.7   	21079.5   	32436.7   
27715.356251	1.10401e+07	1.49066e+07	2.15553e+07	2.16604e+07	17942.5   	64422.3   	20294.1   	21121.8   	32503.6   
27808.989208	1.10526e+07	1.49359e+07	2.16221e+07	2.17274e+07	17968.9   	64698.8   	20336.6   	21164     	32570.5   
27902.622165	1.10651e+07	1.49653e+07	2.16888e+07	2.17944e+07	17995.2   	64975.2   	20379.1   	21206.2   	32637.4   
27996.255122	1.10776e+07	1.49946e+07	2.17556e+07	2.18615e+07	18021.6   	65251.6   	20421.6   	21248.4   	32704.2   
28089.888079	1.10895e+07	1.50233e+07	2.18221e+07	2.19282e+07	18047.5   	65531.1   	20463.7   	21290.2   	32770.5   
28183.521036	1.11014e+07	1.50519e+07	2.18886e+07	2.1995e+07	18073.3   	65810.7   	20505.9   	21331.9   	32836.7   
28277.153993	1.11133e+07	1.50805e+07	2.19551e+07	2.20617e+07	18099.1   	66090.3   	20548     	21373.7   	32903     
28370.786949	1.11252e+07	1.51091e+07	2.20216e+07	2.21285e+07	18124.9   	66369.9   	20590.1   	21415.5   	32969.2   
28464.419906	1.11371e+07	1.51377e+07	2.20882e+07	2.21952e+07	18150.7   	66649.5   	20632.3   	21457.3   	33035.4   
28558.052863	1.1149e+07	1.51663e+07	2.21547e+07	2.2262e+07	18176.5   	66929.1   	20674.4   	21499     	33101.7   
28651.685820	1.11608e+07	1.51949e+07	2.22212e+07	2.23288e+07	18202.3   	67208.6   	20716.5   	21540.8   	33167.9   
28745.318777	1.11727e+07	1.52235e+07	2.22877e+07	2.23955e+07	18228.2   	67488.2   	20758.7   	21582.6   	33234.1   
28838.951734	1.11846e+07	1.52521e+07	2.23542e+07	2.24623e+07	18254     	67767.8   	20800.8   	21624.4   	33300.4   
28932.584691	1.11965e+07	1.52807e+07	2.24207e+07	2.2529e+07	18279.8   	68047.4   	20842.9   	21666.1   	33366.6   
29026.217648	1.12082e+07	1.53091e+07	2.24871e+07	2.25957e+07	18305.4   	68327.9   	20885     	21707.8   	33432.7   
29119.850605	1.12195e+07	1.5337e+07	2.25534e+07	2.26622e+07	18330.7   	68610.6   	20926.8   	21749.2   	33498.3   
29213.483562	1.12308e+07	1.53649e+07	2.26197e+07	2.27287e+07	18356     	68893.4   	20968.6   	21790.5   	33563.9   
29307.116519	1.12421e+07	1.53928e+07	2.2686e+07	2.27953e+07	18381.3   	69176.1   	21010.4   	21831.9   	33629.5   
29400.749476	1.12534e+07	1.54206e+07	2.27522e+07	2.28618e+07	18406.5   	69458.9   	21052.2   	21873.3   	33695.2   
29494.382433	1.12647e+07	1.54485e+07	2.28185e+07	2.29283e+07	18431.8   	69741.6   	21093.9   	21914.7   	33760.8   
29588.015390	1.1276e+07	1.54764e+07	2.28848e+07	2.29948e+07	18457.1   	70024.4   	21135.7   	21956     	33826.4   
29681.648346	1.12874e+07	1.55043e+07	2.29511e+07	2.30613e+07	18482.3   	70307.1   	21177.5   	21997.4   	33892.1   
29775.281303	1.12987e+07	1.55322e+07	2.30173e+07	2.31278e+07	18507.6   	70589.9   	21219.3   	22038.8   	33957.7   
29868.914260	1.131e+07 	1.55601e+07	2.30836e+07	2.31943e+07	18532.9   	70872.6   	21261.1   	22080.1   	34023.3   
29962.547217	1.13213e+07	1.5588e+07	2.31499e+07	2.32608e+07	18558.2   	71155.4   	21302.9   	22121.5   	34088.9   
30056.180174	1.13321e+07	1.56153e+07	2.32159e+07	2.33271e+07	18583     	71440.9   	21344.4   	22162.5   	34154.1   
30149.813131	1.13426e+07	1.56421e+07	2.32819e+07	2.33933e+07	18607.5   	71728.3   	21385.7   	22203.4   	34218.8   
30243.446088	1.13532e+07	1.5669e+07	2.33478e+07	2.34595e+07	18632     	72015.7   	21427     	22244.2   	34283.6   
30337.079045	1.13637e+07	1.56959e+07	2.34137e+07	2.35256e+07	18656.5   	72303.1   	21468.3   	22285     	34348.4   
30430.712002	1.13742e+07	1.57228e+07	2.34797e+07	2.35918e+07	18681.1   	72590.4   	21509.6   	22325.8   	34413.2   
30524.344959	1.13847e+07	1.57497e+07	2.35456e+07	2.3658e+07	18705.6   	72877.8   	21550.9   	22366.6   	34478     
30617.977916	1.13952e+07	1.57766e+07	2.36115e+07	2.37241e+07	18730.1   	73165.2   	21592.2   	22407.4   	34542.8   
30711.610873	1.14058e+07	1.58035e+07	2.36775e+07	2.37903e+07	18754.6   	73452.6   	21633.5   	22448.2   	34607.6   
30805.243830	1.14163e+07	1.58303e+07	2.37434e+07	2.38565e+07	18779.1   	73740     	21674.8   	22489     	34672.3   
30898.876787	1.14268e+07	1.58572e+07	2.38094e+07	2.39227e+07	18803.7   	74027.4   	21716.1   	22529.8   	34737.1   
30992.509743	1.14373e+07	1.58841e+07	2.38753e+07	2.39888e+07	18828.2   	74314.8   	21757.4   	22570.6   	34801.9   
31086.142700	1.14478e+07	1.5911e+07	2.39412e+07	2.4055e+07	18852.7   	74602.1   	21798.6   	22611.4   	34866.7   
31179.775657	1.14584e+07	1.59379e+07	2.40072e+07	2.41212e+07	18877.2   	74889.5   	21839.9   	22652.2   	34931.5   
31273.408614	1.14689e+07	1.59648e+07	2.40731e+07	2.41873e+07	18901.7   	75176.9   	21881.2   	22693     	34996.3   
31367.041571	1.14794e+07	1.59917e+07	2.4139e+07	2.42535e+07	18926.3   	75464.3   	21922.5   	22733.8   	35061.1   
31460.674528	1.14899e+07	1.60186e+07	2.4205e+07	2.43197e+07	18950.8   	75751.7   	21963.8   	22774.6   	35125.8   
31554.307485	1.15005e+07	1.60454e+07	2.42709e+07	2.43858e+07	18975.3   	76039.1   	22005.1   	22815.4   	35190.6   
31647.940442	1.1511e+07	1.60723e+07	2.43368e+07	2.4452e+07	18999.8   	76326.5   	22046.4   	22856.2   	35255.4   
31741.573399	1.15215e+07	1.60992e+07	2.44028e+07	2.45182e+07	19024.3   	76613.8   	22087.7   	22897     	35320.2   
31835.206356	1.1532e+07	1.61261e+07	2.44687e+07	2.45843e+07	19048.9   	76901.2   	22129     	22937.8   	35385     
31928.839313	1.15425e+07	1.6153e+07	2.45346e+07	2.46505e+07	19073.4   	77188.6   	22170.3   	22978.7   	35449.8   
32022.472270	1.15528e+07	1.61796e+07	2.46005e+07	2.47166e+07	19097.7   	77477.4   	22211.4   	23019.3   	35514.3   
32116.105227	1.15624e+07	1.62052e+07	2.4666e+07	2.47823e+07	19121.3   	77770.7   	22252.1   	23059.4   	35578.1   
32209.738184	1.1572e+07	1.62309e+07	2.47315e+07	2.4848e+07	19144.9   	78063.9   	22292.8   	23099.5   	35641.8   
32303.371140	1.15816e+07	1.62566e+07	2.4797e+07	2.49138e+07	19168.5   	78357.1   	22333.4   	23139.6   	35705.6   
32397.004097	1.15912e+07	1.62822e+07	2.48625e+07	2.49795e+07	19192.1   	78650.4   	22374.1   	23179.7   	35769.3   
32490.637054	1.16008e+07	1.63079e+07	2.49281e+07	2.50452e+07	19215.7   	78943.6   	22414.7   	23219.8   	35833.1   
32584.270011	1.16104e+07	1.63335e+07	2.49936e+07	2.5111e+07	19239.3   	79236.9   	22455.4   	23259.9   	35896.8   
32677.902968	1.16199e+07	1.63592e+07	2.50591e+07	2.51767e+07	19262.9   	79530.1   	22496.1   	23300     	35960.6   
32771.535925	1.16295e+07	1.63848e+07	2.51246e+07	2.52424e+07	19286.5   	79823.4   	22536.7   	23340.2   	36024.3   
32865.168882	1.16391e+07	1.64105e+07	2.51901e+07	2.53082e+07	19310.1   	80116.6   	22577.4   	23380.3   	36088.1   
32958.801839	1.16487e+07	1.64362e+07	2.52557e+07	2.53739e+07	19333.8   	80409.9   	22618     	23420.4   	36151.8   
33052.434796	1.16583e+07	1.64618e+07	2.53212e+07	2.54397e+07	19357.4   	80703.1   	22658.7   	23460.5   	36215.6   
33146.067753	1.16679e+07	1.64875e+07	2.53867e+07	2.55054e+07	19381     	80996.4   	22699.3   	23500.6   	36279.4   
33239.700710	1.16775e+07	1.65131e+07	2.54522e+07	2.55711e+07	19404.6   	81289.6   	22740     	23540.7   	36343.1   
33333.333667	1.16871e+07	1.65388e+07	2.55177e+07	2.56369e+07	19428.2   	81582.8   	22780.7   	23580.8   	36406.9   
33426.966624	1.16966e+07	1.65644e+07	2.55832e+07	2.57026e+07	19451.8   	81876.1   	22821.3   	23620.9   	36470.6   
33520.599581	1.17062e+07	1.65901e+07	2.56488e+07	2.57683e+07	19475.4   	82169.3   	22862     	23661     	36534.4   
33614.232537	1.17158e+07	1.66157e+07	2.57143e+07	2.58341e+07	19499     	82462.6   	22902.6   	23701.1   	36598.1   
33707.865494	1.17254e+07	1.66414e+07	2.57798e+07	2.58998e+07	19522.6   	82755.8   	22943.3   	23741.2   	36661.9   
33801.498451	1.1735e+07	1.66671e+07	2.58453e+07	2.59655e+07	19546.2   	83049.1   	22983.9   	23781.3   	36725.6   
33895.131408	1.17446e+07	1.66927e+07	2.59108e+07	2.60313e+07	19569.8   	83342.3   	23024.6   	23821.4   	36789.4   
33988.764365	1.17542e+07	1.67184e+07	2.59763e+07	2.6097e+07	19593.4   	83635.6   	23065.3   	23861.6   	36853.1   
34082.397322	1.1763e+07	1.6743e+07	2.60415e+07	2.61624e+07	19616.3   	83933.6   	23105.4   	23901.1   	36916.1   
34176.030279	1.17718e+07	1.67676e+07	2.61067e+07	2.62277e+07	19639.1   	84232.4   	23145.4   	23940.6   	36978.9   
34269.663236	1.17806e+07	1.67921e+07	2.61718e+07	2.62931e+07	19661.9   	84531.1   	23185.5   	23980     	37041.7   
34363.296193	1.17893e+07	1.68167e+07	2.62369e+07	2.63584e+07	19684.7   	84829.9   	23225.5   	24019.5   	37104.5   
34456.929150	1.17981e+07	1.68412e+07	2.63021e+07	2.64238e+07	19707.5   	85128.6   	23265.6   	24059     	37167.3   
34550.562107	1.18069e+07	1.68657e+07	2.63672e+07	2.64891e+07	19730.2   	85427.3   	23305.6   	24098.4   	37230.1   
34644.195064	1.18156e+07	1.68903e+07	2.64323e+07	2.65544e+07	19753     	85726.1   	23345.6   	24137.9   	37293     
34737.828021	1.18244e+07	1.69148e+07	2.64974e+07	2.66198e+07	19775.8   	86024.8   	23385.7   	24177.4   	37355.8   
34831.460978	1.18332e+07	1.69393e+07	2.65626e+07	2.66851e+07	19798.6   	86323.6   	23425.7   	24216.8   	37418.6   
34925.093934	1.18419e+07	1.69639e+07	2.66277e+07	2.67504e+07	19821.4   	86622.3   	23465.8   	24256.3   	37481.4   
35018.726891	1.18507e+07	1.69884e+07	2.66928e+07	2.68158e+07	19844.2   	86921     	23505.8   	24295.8   	37544.2   
35112.359848	1.18595e+07	1.7013e+07	2.6758e+07	2.68811e+07	19866.9   	87219.8   	23545.9   	24335.3   	37607     
35205.992805	1.18683e+07	1.70375e+07	2.68231e+07	2.69465e+07	19889.7   	87518.5   	23585.9   	24374.7   	37669.8   
35299.625762	1.1877e+07	1.7062e+07	2.68882e+07	2.70118e+07	19912.5   	87817.3   	23626     	24414.2   	37732.7   
35393.258719	1.18858e+07	1.70866e+07	2.69534e+07	2.70771e+07	19935.3   	88116     	23666     	24453.7   	37795.5   
35486.891676	1.18946e+07	1.71111e+07	2.70185e+07	2.71425e+07	19958.1   	88414.8   	23706     	24493.1   	37858.3   
35580.524633	1.19033e+07	1.71357e+07	2.70836e+07	2.72078e+07	19980.9   	88713.5   	23746.1   	24532.6   	37921.1   
35674.157590	1.19121e+07	1.71602e+07	2.71488e+07	2.72732e+07	20003.7   	89012.2   	23786.1   	24572.1   	37983.9   
35767.790547	1.19209e+07	1.71847e+07	2.72139e+07	2.73385e+07	20026.4   	89311     	23826.2   	24611.5   	38046.7   
35861.423504	1.19296e+07	1.72093e+07	2.7279e+07	2.74038e+07	20049.2   	89609.7   	23866.2   	24651     	38109.5   
35955.056461	1.19384e+07	1.72338e+07	2.73442e+07	2.74692e+07	20072     	89908.5   	23906.3   	24690.5   	38172.4   
36048.689418	1.19468e+07	1.72578e+07	2.74091e+07	2.75343e+07	20094.4   	90209.9   	23946     	24729.6   	38234.7   
36142.322375	1.19548e+07	1.72813e+07	2.74739e+07	2.75993e+07	20116.4   	90513.9   	23985.5   	24768.5   	38296.6   
36235.955331	1.19629e+07	1.73048e+07	2.75386e+07	2.76642e+07	20138.5   	90817.9   	24024.9   	24807.4   	38358.6   
36329.588288	1.19709e+07	1.73284e+07	2.76034e+07	2.77292e+07	20160.5   	91121.9   	24064.3   	24846.2   	38420.5   
36423.221245	1.1979e+07	1.73519e+07	2.76682e+07	2.77942e+07	20182.6   	91425.8   	24103.8   	24885.1   	38482.5   
36516.854202	1.1987e+07	1.73754e+07	2.7733e+07	2.78592e+07	20204.6   	91729.8   	24143.2   	24924     	38544.4   
36610.487159	1.19951e+07	1.73989e+07	2.77977e+07	2.79241e+07	20226.6   	92033.8   	24182.7   	24962.8   	38606.3   
36704.120116	1.20031e+07	1.74224e+07	2.78625e+07	2.79891e+07	20248.7   	92337.8   	24222.1   	25001.7   	38668.3   
36797.753073	1.20112e+07	1.74459e+07	2.79273e+07	2.80541e+07	20270.7   	92641.8   	24261.6   	25040.6   	38730.2   
36891.386030	1.20192e+07	1.74694e+07	2.79921e+07	2.8119e+07	20292.7   	92945.7   	24301     	25079.5   	38792.2   
36985.018987	1.20273e+07	1.7493e+07	2.80568e+07	2.8184e+07	20314.8   	93249.7   	24340.5   	25118.3   	38854.1   
37078.651944	1.20353e+07	1.75165e+07	2.81216e+07	2.8249e+07	20336.8   	93553.7   	24379.9   	25157.2   	38916     
37172.284901	1.20434e+07	1.754e+07 	2.81864e+07	2.83139e+07	20358.9   	93857.7   	24419.4   	25196.1   	38978     
37265.917858	1.20514e+07	1.75635e+07	2.82512e+07	2.83789e+07	20380.9   	94161.6   	24458.8   	25234.9   	39039.9   
37359.550815	1.20594e+07	1.7587e+07	2.83159e+07	2.84439e+07	20402.9   	94465.6   	24498.3   	25273.8   	39101.9   
37453.183772	1.20675e+07	1.76105e+07	2.83807e+07	2.85088e+07	20425     	94769.6   	24537.7   	25312.7   	39163.8   
37546.816728	1.20755e+07	1.7634e+07	2.84455e+07	2.85738e+07	20447     	95073.6   	24577.2   	25351.5   	39225.7   
37640.449685	1.20836e+07	1.76576e+07	2.85102e+07	2.86388e+07	20469.1   	95377.6   	24616.6   	25390.4   	39287.7   
37734.082642	1.20916e+07	1.76811e+07	2.8575e+07	2.87037e+07	20491.1   	95681.5   	24656.1   	25429.3   	39349.6   
37827.715599	1.20997e+07	1.77046e+07	2.86398e+07	2.87687e+07	20513.1   	95985.5   	24695.5   	25468.2   	39411.6   
37921.348556	1.21077e+07	1.77281e+07	2.87046e+07	2.88337e+07	20535.2   	96289.5   	24735     	25507     	39473.5   
38014.981513	1.21157e+07	1.77515e+07	2.87693e+07	2.88986e+07	20557.1   	96594.3   	24774.3   	25545.8   	39535.3   
38108.614470	1.21231e+07	1.7774e+07	2.88337e+07	2.89632e+07	20578.5   	96903.3   	24813.2   	25584.1   	39596.4   
38202.247427	1.21305e+07	1.77966e+07	2.88982e+07	2.90278e+07	20599.8   	97212.4   	24852.1   	25622.4   	39657.6   
38295.880384	1.21379e+07	1.78192e+07	2.89626e+07	2.90924e+07	20621.2   	97521.4   	24890.9   	25660.7   	39718.7   
