* numtel = ssdindex * 9 + csiindex
* numtel      Z         A         ECsI_MeV        ECsI_Ch
   15         5        10          207.5           4057
   15         5        10        213.183           4190
   15         5        11        8.90928            468
   15         5        11        20.3249            602
   15         5        11        30.7406            736
   15         5        11        40.5273            870
   15         5        11        49.8361           1004
   15         5        11        58.7634           1138
   15         5        11         67.379           1272
   15         5        11        75.7407           1406
   15         5        11         83.894           1540
   15         5        11        91.8772           1674
   15         5        11        99.7201           1808
   15         5        11        107.434           1942
   15         5        11        114.994           2076
   15         5        11        122.453           2210
   15         5        11        129.796           2344
   15         5        11        137.012           2478
   15         5        11        144.061           2612
   15         5        11        150.948           2746
   15         5        11        157.634           2880
   15         5        11        164.121           3014
   15         5        11        170.455           3148
   15         5        11        176.637           3282
   15         5        11        182.762           3416
   15         5        11        189.042           3550
   15         5        11        195.702           3684
   15         5        11        203.105           3818
   15         5        11        211.771           3952
   15         5        11        222.443           4086
   15         5        11        236.197           4220
   15         5        12        8.22881            464
   15         5        12        20.2361            596
   15         5        12         30.796            728
   15         5        12        40.6343            860
   15         5        12        50.0197            992
   15         5        12        59.0811           1124
   15         5        12        67.8822           1256
   15         5        12        76.4542           1388
   15         5        12        84.8075           1520
   15         5        12        92.9477           1652
   15         5        12        100.877           1784
   15         5        12        108.593           1916
   15         5        12        116.103           2048
   15         5        12        123.379           2180
   15         5        12        130.468           2312
   15         5        12          137.4           2444
   15         5        12        144.198           2576
   15         5        12        150.877           2708
   15         5        12        157.449           2840
   15         5        12        163.946           2972
   15         5        12        170.382           3104
   15         5        12        176.716           3236
   15         5        12        182.967           3368
   15         5        12        189.052           3500
   15         5        12        194.886           3632
   15         5        12        200.349           3764
   15         5        12        205.251           3896
   15         5        12        209.346           4028
   15         5        12        212.329           4160
   16         1         1        5.89136            200
   16         1         1        8.58445            243
   16         1         1        11.4214            286
   16         1         1        14.3129            329
   16         1         1        17.1629            372
   16         1         1        19.8529            415
   16         1         1        22.2765            458
   16         1         1        24.3678            501
   16         1         1        26.1166            544
   16         1         1        27.5667            587
   16         1         1        28.8003            630
   16         1         1        29.9187            673
   16         1         1        31.0253            716
   16         1         1        32.2154            759
   16         1         1        33.5709            802
   16         1         1        35.1579            845
   16         1         1        37.0252            888
   16         1         1           39.2            931
   16         1         1        41.6811            974
   16         1         1        44.4267           1017
   16         1         1        47.3402           1060
   16         1         1        50.2574           1103
   16         1         1        52.9439           1146
   16         1         1        55.1185           1189
   16         1         1        56.5095           1232
   16         1         1        56.9381           1275
   16         1         1        56.3938           1318
   16         1         1        55.0664           1361
   16         1         1        53.3169           1404
   16         1         1        51.6189           1447
   16         1         1        50.5253           1490
   16         1         2        4.36292            200
   16         1         2        7.74907            268
   16         1         2        11.4659            336
   16         1         2        15.5326            404
   16         1         2        19.9052            472
   16         1         2        24.3966            540
   16         1         2        28.9547            608
   16         1         2        33.4404            676
   16         1         2         37.715            744
   16         1         2        41.6672            812
   16         1         2        45.2368            880
   16         1         2        48.4238            948
   16         1         2        51.2829           1016
   16         1         2        53.9083           1084
   16         1         2        56.4141           1152
   16         1         2        58.9175           1220
   16         1         2        61.5256           1288
   16         1         2        64.3266           1356
   16         1         2        67.3836           1424
   16         1         2        70.7283           1492
   16         1         2        74.3554           1560
   16         1         2        78.2159           1628
   16         1         2        82.2145           1696
   16         1         2        86.2128           1764
   16         1         2        90.0449           1832
   16         1         2        93.5511           1900
   16         1         2        96.6304           1968
   16         1         2        99.3068           2036
   16         1         2        101.799           2104
   16         1         2        104.599           2172
   16         1         2        108.588           2240
   16         1         3        3.97921            200
   16         1         3        7.84793            286
   16         1         3        11.9414            372
   16         1         3        16.3854            458
   16         1         3        21.2551            544
   16         1         3        26.6174            630
   16         1         3        32.2599            716
   16         1         3        38.0562            802
   16         1         3        43.9304            888
   16         1         3        49.7394            974
   16         1         3        55.3396           1060
   16         1         3        60.6119           1146
   16         1         3        65.4827           1232
   16         1         3        69.9325           1318
   16         1         3        73.9946           1404
   16         1         3        77.7438           1490
   16         1         3        81.2799           1576
   16         1         3        84.7109           1662
   16         1         3        88.1383           1748
   16         1         3        91.6439           1834
   16         1         3        95.2789           1920
   16         1         3        99.0544           2006
   16         1         3         102.93           2092
   16         1         3        106.805           2178
   16         1         3        110.511           2264
   16         1         3        113.808           2350
   16         1         3        116.405           2436
   16         1         3        117.983           2522
   16         1         3        118.253           2608
   16         1         3        117.019           2694
   16         1         3        114.232           2780
   16         2         3        3.01874            200
   16         2         3        8.48384            305
   16         2         3         13.609            410
   16         2         3         18.653            515
   16         2         3        23.6686            620
   16         2         3        28.6576            725
   16         2         3        33.5644            830
   16         2         3        38.4118            935
   16         2         3         43.194           1040
   16         2         3        47.9129           1145
   16         2         3        52.5772           1250
   16         2         3        57.2037           1355
   16         2         3         61.816           1460
   16         2         3         66.443           1565
   16         2         3        71.1159           1670
   16         2         3        75.8646           1775
   16         2         3        80.7146           1880
   16         2         3        85.6826           1985
   16         2         3        90.7737           2090
   16         2         3        95.9786           2195
   16         2         3        101.271           2300
   16         2         3         106.61           2405
   16         2         3        111.943           2510
   16         2         3        117.212           2615
   16         2         3        122.373           2720
   16         2         3        127.409           2825
   16         2         3        132.364           2930
   16         2         3        137.373           3035
   16         2         3         142.71           3140
   16         2         3        148.849           3245
   16         2         3        156.573           3350
   16         2         4        3.09049            200
   16         2         4        10.2113            334
   16         2         4        16.8952            468
   16         2         4        23.5248            602
   16         2         4        30.1507            736
   16         2         4        36.7482            870
   16         2         4        43.2186           1004
   16         2         4        49.5494           1138
   16         2         4        55.7307           1272
   16         2         4        61.7617           1406
   16         2         4        67.6574           1540
   16         2         4        73.4504           1674
   16         2         4        79.1865           1808
   16         2         4        84.9184           1942
   16         2         4        90.6989           2076
   16         2         4         96.573           2210
   16         2         4         102.57           2344
   16         2         4        108.696           2478
   16         2         4        114.932           2612
   16         2         4        121.226           2746
   16         2         4        127.498           2880
   16         2         4        133.653           3014
   16         2         4        139.594           3148
   16         2         4        145.259           3282
   16         2         4        150.657           3416
   16         2         4        155.926           3550
   16         2         4        161.397           3684
   16         2         4        167.684           3818
   16         2         4        175.831           3952
   16         2         4        187.623           4086
   16         2         4        206.331           4220
   16         2         6        1.86303            200
   16         2         6        9.71619            335
   16         2         6        16.7481            470
   16         2         6        23.5855            605
   16         2         6        30.3472            740
   16         2         6        37.0593            875
   16         2         6        43.7119           1010
   16         2         6        50.2791           1145
   16         2         6        56.7434           1280
   16         2         6        63.0218           1415
   16         2         6        69.1641           1550
   16         2         6        75.2204           1685
   16         2         6        81.2207           1820
   16         2         6        87.2077           1955
   16         2         6        93.2219           2090
   16         2         6        99.2993           2225
   16         2         6        105.466           2360
   16         2         6        111.734           2495
   16         2         6        118.096           2630
   16         2         6        124.525           2765
   16         2         6        130.974           2900
   16         2         6        137.382           3035
   16         2         6        143.679           3170
   16         2         6        149.812           3305
   16         2         6        155.759           3440
   16         2         6        161.571           3575
   16         2         6        167.404           3710
   16         2         6        173.576           3845
   16         2         6         180.64           3980
   16         2         6        189.505           4115
   16         2         6        201.667           4250
   16         3         6       0.254016            200
   16         3         6        9.84471            334
   16         3         6        18.5346            468
   16         3         6        26.7697            602
   16         3         6        34.6751            736
   16         3         6        42.2811            870
   16         3         6         49.607           1004
   16         3         6        56.6628           1138
   16         3         6        63.4253           1272
   16         3         6        69.9701           1406
   16         3         6        76.3496           1540
   16         3         6        82.6203           1674
   16         3         6        88.8363           1808
   16         3         6        95.0483           1942
   16         3         6        101.297           2076
   16         3         6        107.607           2210
   16         3         6        113.989           2344
   16         3         6        120.428           2478
   16         3         6        126.888           2612
   16         3         6        133.312           2746
   16         3         6        139.626           2880
   16         3         6        145.747           3014
   16         3         6          151.6           3148
   16         3         6        157.141           3282
   16         3         6        162.379           3416
   16         3         6        167.417           3550
   16         3         6        172.483           3684
   16         3         6        177.982           3818
   16         3         6        184.566           3952
   16         3         6        193.258           4086
   16         3         6        205.694           4220
   16         3         7      0.0552065            200
   16         3         7        9.84774            334
   16         3         7        18.7532            468
   16         3         7        27.1229            602
   16         3         7        35.1498            736
   16         3         7        42.8974            870
   16         3         7        50.3887           1004
   16         3         7        57.6486           1138
   16         3         7        64.6951           1272
   16         3         7        71.5241           1406
   16         3         7        78.1649           1540
   16         3         7        84.6998           1674
   16         3         7         91.156           1808
   16         3         7        97.5766           1942
   16         3         7         103.99           2076
   16         3         7        110.415           2210
   16         3         7        116.857           2344
   16         3         7        123.305           2478
   16         3         7         129.73           2612
   16         3         7         136.09           2746
   16         3         7        142.327           2880
   16         3         7        148.382           3014
   16         3         7          154.2           3148
   16         3         7        159.752           3282
   16         3         7        165.047           3416
   16         3         7        170.166           3550
   16         3         7        175.281           3684
   16         3         7        180.698           3818
   16         3         7        186.903           3952
   16         3         7         194.64           4086
   16         3         7        205.054           4220
   16         3         8    4.41517e-09            200
   16         3         8         9.7863            335
   16         3         8        19.2406            470
   16         3         8        28.1365            605
   16         3         8        36.6013            740
   16         3         8        44.6808            875
   16         3         8        52.4074           1010
   16         3         8        59.8095           1145
   16         3         8        66.9493           1280
   16         3         8        73.8803           1415
   16         3         8        80.6435           1550
   16         3         8        87.2797           1685
   16         3         8        93.9162           1820
   16         3         8        100.585           1955
   16         3         8        107.328           2090
   16         3         8        114.157           2225
   16         3         8        121.061           2360
   16         3         8        127.998           2495
   16         3         8        134.902           2630
   16         3         8        141.686           2765
   16         3         8        148.255           2900
   16         3         8        154.521           3035
   16         3         8        160.437           3170
   16         3         8        166.024           3305
   16         3         8        171.414           3440
   16         3         8        176.903           3575
   16         3         8        183.004           3710
   16         3         8        190.549           3845
   16         3         8        200.856           3980
   16         3         8        216.094           4115
   16         3         9        9.63729            335
   16         3         9        19.2946            470
   16         3         9        28.3136            605
   16         3         9        36.8716            740
   16         3         9        45.0375            875
   16         3         9        52.8496           1010
   16         3         9        60.3577           1145
   16         3         9         67.581           1280
   16         3         9        74.5915           1415
   16         3         9        81.4375           1550
   16         3         9        88.1725           1685
   16         3         9        94.7881           1820
   16         3         9          101.4           1955
   16         3         9         108.05           2090
   16         3         9        114.747           2225
   16         3         9        121.497           2360
   16         3         9        128.279           2495
   16         3         9        135.049           2630
   16         3         9        141.747           2765
   16         3         9        148.301           2900
   16         3         9         154.64           3035
   16         3         9        160.711           3170
   16         3         9        166.502           3305
   16         3         9        172.074           3440
   16         3         9        177.594           3575
   16         3         9        183.376           3710
   16         3         9        189.941           3845
   16         3         9        198.106           3980
   16         3         9        209.145           4115
   16         3         9        225.136           4250
   16         4         7         6.5354            314
   16         4         7        16.1878            428
   16         4         7        25.0322            542
   16         4         7        33.2875            656
   16         4         7         41.044            770
   16         4         7        48.3645            884
   16         4         7        55.3038            998
   16         4         7        61.9362           1112
   16         4         7        68.3212           1226
   16         4         7        74.4834           1340
   16         4         7        80.5407           1454
   16         4         7        86.5556           1568
   16         4         7        92.5715           1682
   16         4         7        98.6246           1796
   16         4         7        104.732           1910
   16         4         7        110.894           2024
   16         4         7        117.086           2138
   16         4         7        123.265           2252
   16         4         7         129.37           2366
   16         4         7        135.324           2480
   16         4         7        141.046           2594
   16         4         7        146.461           2708
   16         4         7        151.518           2822
   16         4         7        156.211           2936
   16         4         7        160.599           3050
   16         4         7        164.838           3164
   16         4         7        169.208           3278
   16         4         7        174.151           3392
   16         4         7        180.333           3506
   16         4         7        188.747           3620
   16         4         9        7.58384            334
   16         4         9        19.1127            468
   16         4         9         29.692            602
   16         4         9        39.6193            736
   16         4         9        49.0055            870
   16         4         9        57.9195           1004
   16         4         9        66.4209           1138
   16         4         9        74.5785           1272
   16         4         9        82.4576           1406
   16         4         9        90.1133           1540
   16         4         9        97.5774           1674
   16         4         9        104.986           1808
   16         4         9        112.368           1942
   16         4         9        119.765           2076
   16         4         9        127.194           2210
   16         4         9        134.653           2344
   16         4         9        142.114           2478
   16         4         9        149.528           2612
   16         4         9        156.826           2746
   16         4         9        163.928           2880
   16         4         9        170.748           3014
   16         4         9        177.218           3148
   16         4         9        183.302           3282
   16         4         9        189.024           3416
   16         4         9        194.498           3550
   16         4         9        199.963           3684
   16         4         9        205.819           3818
   16         4         9         212.69           3952
   16         4         9         221.51           4086
   16         4         9        233.702           4220
   16         4        10        7.32589            335
   16         4        10        19.5524            470
   16         4        10         30.701            605
   16         4        10        41.1116            740
   16         4        10        50.9026            875
   16         4        10        60.1496           1010
   16         4        10        68.9235           1145
   16         4        10        77.2947           1280
   16         4        10         85.344           1415
   16         4        10        93.1582           1550
   16         4        10        100.768           1685
   16         4        10        108.264           1820
   16         4        10        115.721           1955
   16         4        10        123.193           2090
   16         4        10        130.694           2225
   16         4        10        138.226           2360
   16         4        10        145.763           2495
   16         4        10        153.259           2630
   16         4        10        160.646           2765
   16         4        10        167.848           2900
   16         4        10        174.788           3035
   16         4        10        181.408           3170
   16         4        10        187.695           3305
   16         4        10        193.704           3440
   16         4        10        199.591           3575
   16         4        10        205.657           3710
   16         4        10        212.395           3845
   16         4        10        220.562           3980
   16         4        10         231.31           4115
   16         4        10        246.426           4250
   16         5        11         1.2566            311
   16         5        11        12.5394            422
   16         5        11        23.2922            533
   16         5        11        33.4832            644
   16         5        11        43.1634            755
   16         5        11        52.3635            866
   16         5        11        61.1195            977
   16         5        11        69.4787           1088
   16         5        11          77.49           1199
   16         5        11        85.2057           1310
   16         5        11        92.6856           1421
   16         5        11         99.976           1532
   16         5        11        107.125           1643
   16         5        11        114.135           1754
   16         5        11        121.075           1865
   16         5        11        127.982           1976
   16         5        11        134.851           2087
   16         5        11        141.671           2198
   16         5        11        148.438           2309
   16         5        11        155.094           2420
   16         5        11        161.627           2531
   16         5        11        167.986           2642
   16         5        11        174.075           2753
   16         5        11        179.877           2864
   16         5        11        185.349           2975
   16         5        11        190.461           3086
   16         5        11        195.219           3197
   16         5        11        199.672           3308
   16         5        11        203.924           3419
   16         5        11        208.148           3530
   17         1         1        3.88163            200
   17         1         1        6.51879            244
   17         1         1        9.31783            288
   17         1         1        12.1943            332
   17         1         1        15.0812            376
   17         1         1        17.8847            420
   17         1         1         20.502            464
   17         1         1        22.8517            508
   17         1         1        24.8953            552
   17         1         1        26.6441            596
   17         1         1        28.1529            640
   17         1         1        29.5038            684
   17         1         1        30.7893            728
   17         1         1        32.0994            772
   17         1         1        33.5128            816
   17         1         1        35.0921            860
   17         1         1        36.8802            904
   17         1         1        38.8959            948
   17         1         1        41.1279            992
   17         1         1        43.5276           1036
   17         1         1        46.0008           1080
   17         1         1        48.4068           1124
   17         1         1        50.5672           1168
   17         1         1         52.297           1212
   17         1         1        53.4522           1256
   17         1         1        53.9872           1300
   17         1         1        54.0003           1344
   17         1         1        53.7521           1388
   17         1         1        53.6673           1432
   17         1         1        54.3641           1476
   17         1         1        56.8063           1520
   17         1         2        2.61045            200
   17         1         2        5.63828            267
   17         1         2        9.00116            334
   17         1         2        12.7387            401
   17         1         2        16.8187            468
   17         1         2        21.1555            535
   17         1         2        25.6053            602
   17         1         2        30.0964            669
   17         1         2        34.5029            736
   17         1         2        38.7078            803
   17         1         2        42.6255            870
   17         1         2        46.2182            937
   17         1         2         49.499           1004
   17         1         2        52.5236           1071
   17         1         2        55.3751           1138
   17         1         2        58.1469           1205
   17         1         2        60.9276           1272
   17         1         2         63.789           1339
   17         1         2        66.7779           1406
   17         1         2        69.9093           1473
   17         1         2        73.1617           1540
   17         1         2        76.4762           1607
   17         1         2        79.7601           1674
   17         1         2        82.9019           1741
   17         1         2        85.7965           1808
   17         1         2        88.3849           1875
   17         1         2        90.7039           1942
   17         1         2        92.9428           2009
   17         1         2        95.5087           2076
   17         1         2        99.1303           2143
   17         1         3        2.23334            200
   17         1         3        6.06175            288
   17         1         3         10.101            376
   17         1         3        14.4957            464
   17         1         3        19.3135            552
   17         1         3        24.6619            640
   17         1         3        30.4045            728
   17         1         3        36.2803            816
   17         1         3        42.2591            904
   17         1         3        48.1699            992
   17         1         3        53.8448           1080
   17         1         3        59.1454           1168
   17         1         3        63.9888           1256
   17         1         3        68.3599           1344
   17         1         3        72.3101           1432
   17         1         3        75.9419           1520
   17         1         3        79.3891           1608
   17         1         3         82.795           1696
   17         1         3        86.2958           1784
   17         1         3         90.005           1872
   17         1         3        93.9992           1960
   17         1         3        98.3035           2048
   17         1         3        102.871           2136
   17         1         3        107.559           2224
   17         1         3        112.101           2312
   17         1         3        116.088           2400
   17         1         3        118.978           2488
   17         1         3        120.153           2576
   17         1         3        119.042           2664
   17         1         3        115.291           2752
   17         1         3        108.909           2840
   17         2         3        4.92932            297
   17         2         3        9.57947            394
   17         2         3        14.1321            491
   17         2         3        18.6485            588
   17         2         3        23.1361            685
   17         2         3        27.5867            782
   17         2         3        31.9623            879
   17         2         3         36.268            976
   17         2         3        40.5124           1073
   17         2         3        44.7049           1170
   17         2         3        48.8584           1267
   17         2         3        52.9919           1364
   17         2         3        57.1282           1461
   17         2         3        61.2922           1558
   17         2         3        65.5087           1655
   17         2         3        69.7997           1752
   17         2         3         74.181           1849
   17         2         3        78.6598           1946
   17         2         3         83.232           2043
   17         2         3          87.88           2140
   17         2         3         92.572           2237
   17         2         3        97.2622           2334
   17         2         3        101.894           2431
   17         2         3        106.409           2528
   17         2         3        110.754           2625
   17         2         3        114.901           2722
   17         2         3        118.865           2819
   17         2         3        122.727           2916
   17         2         3        126.664           3013
   17         2         3        130.983           3110
   17         2         4        6.33153            334
   17         2         4        12.8007            468
   17         2         4        19.1268            602
   17         2         4        25.4171            736
   17         2         4        31.6729            870
   17         2         4        37.8682           1004
   17         2         4        43.9113           1138
   17         2         4        49.8371           1272
   17         2         4         55.649           1406
   17         2         4         61.368           1540
   17         2         4        67.0254           1674
   17         2         4        72.6608           1808
   17         2         4        78.3168           1942
   17         2         4         84.032           2076
   17         2         4        89.8343           2210
   17         2         4        95.7338           2344
   17         2         4        101.717           2478
   17         2         4        107.743           2612
   17         2         4        113.746           2746
   17         2         4        119.639           2880
   17         2         4        125.331           3014
   17         2         4        130.754           3148
   17         2         4        135.897           3282
   17         2         4        140.858           3416
   17         2         4        145.899           3550
   17         2         4        151.525           3684
   17         2         4        158.603           3818
   17         2         4        168.611           3952
   17         2         4        184.202           4086
   17         2         4        210.774           4220
   17         2         6        5.37892            333
   17         2         6        12.1504            466
   17         2         6        18.6383            599
   17         2         6        24.9924            732
   17         2         6         31.252            865
   17         2         6        37.4202            998
   17         2         6        43.4881           1131
   17         2         6        49.4445           1264
   17         2         6        55.2903           1397
   17         2         6        61.0041           1530
   17         2         6        66.5766           1663
   17         2         6        72.1195           1796
   17         2         6        77.6484           1929
   17         2         6        83.2116           2062
   17         2         6        88.8397           2195
   17         2         6        94.5556           2328
   17         2         6        100.366           2461
   17         2         6         106.26           2594
   17         2         6        112.205           2727
   17         2         6        118.153           2860
   17         2         6        124.039           2993
   17         2         6        129.798           3126
   17         2         6        135.381           3259
   17         2         6         140.78           3392
   17         2         6        146.057           3525
   17         2         6        151.394           3658
   17         2         6        157.136           3791
   17         2         6        163.873           3924
   17         2         6        172.571           4057
   17         2         6        184.843           4190
   17         3         6        4.08641            335
   17         3         6        12.2174            470
   17         3         6        19.7681            605
   17         3         6        27.0378            740
   17         3         6        34.1136            875
   17         3         6        41.0247           1010
   17         3         6         47.784           1145
   17         3         6        54.3967           1280
   17         3         6        60.8476           1415
   17         3         6         67.129           1550
   17         3         6        73.2959           1685
   17         3         6        79.3554           1820
   17         3         6        85.3293           1955
   17         3         6        91.2334           2090
   17         3         6        97.0818           2225
   17         3         6        102.883           2360
   17         3         6         108.64           2495
   17         3         6        114.347           2630
   17         3         6        119.994           2765
   17         3         6        125.561           2900
   17         3         6        131.029           3035
   17         3         6        136.377           3170
   17         3         6        141.591           3305
   17         3         6        146.676           3440
   17         3         6        151.662           3575
   17         3         6        156.623           3710
   17         3         6        161.693           3845
   17         3         6        167.085           3980
   17         3         6         173.13           4115
   17         3         6         180.32           4250
   17         3         7        3.43266            334
   17         3         7        11.8399            468
   17         3         7         19.611            602
   17         3         7        27.0485            736
   17         3         7        34.2295            870
   17         3         7        41.1934           1004
   17         3         7        47.9605           1138
   17         3         7        54.5517           1272
   17         3         7        60.9928           1406
   17         3         7        67.3098           1540
   17         3         7        73.4821           1674
   17         3         7        79.5867           1808
   17         3         7        85.6612           1942
   17         3         7        91.7263           2076
   17         3         7        97.8046           2210
   17         3         7        103.902           2344
   17         3         7        110.013           2478
   17         3         7        116.118           2612
   17         3         7        122.181           2746
   17         3         7        128.151           2880
   17         3         7        133.969           3014
   17         3         7        139.569           3148
   17         3         7        144.892           3282
   17         3         7        149.897           3416
   17         3         7        154.579           3550
   17         3         7        158.986           3684
   17         3         7         163.24           3818
   17         3         7        167.568           3952
   17         3         7        172.323           4086
   17         3         7        178.041           4220
   17         3         8        2.37395            334
   17         3         8         11.105            468
   17         3         8        19.1674            602
   17         3         8         26.879            736
   17         3         8        34.3201            870
   17         3         8        41.5335           1004
   17         3         8        48.5438           1138
   17         3         8        55.3759           1272
   17         3         8        62.0364           1406
   17         3         8        68.5781           1540
   17         3         8         75.019           1674
   17         3         8        81.3509           1808
   17         3         8        87.5932           1942
   17         3         8        93.8151           2076
   17         3         8        100.008           2210
   17         3         8        106.177           2344
   17         3         8        112.309           2478
   17         3         8        118.376           2612
   17         3         8         124.34           2746
   17         3         8        130.152           2880
   17         3         8        135.758           3014
   17         3         8         141.11           3148
   17         3         8        146.177           3282
   17         3         8        150.958           3416
   17         3         8          155.5           3550
   17         3         8        159.922           3684
   17         3         8        164.432           3818
   17         3         8        169.364           3952
   17         3         8         175.22           4086
   17         3         8        182.742           4220
   17         3         9       0.712089            320
   17         3         9        8.91776            440
   17         3         9        16.5978            560
   17         3         9        23.9089            680
   17         3         9        30.9016            800
   17         3         9        37.6088            920
   17         3         9        44.0587           1040
   17         3         9        50.2827           1160
   17         3         9        56.3194           1280
   17         3         9        62.2046           1400
   17         3         9        67.9738           1520
   17         3         9         73.676           1640
   17         3         9        79.3423           1760
   17         3         9        85.0049           1880
   17         3         9         90.651           2000
   17         3         9        96.2785           2120
   17         3         9        101.937           2240
   17         3         9          107.6           2360
   17         3         9         113.23           2480
   17         3         9        118.788           2600
   17         3         9         124.22           2720
   17         3         9        129.467           2840
   17         3         9        134.473           2960
   17         3         9        139.197           3080
   17         3         9        143.628           3200
   17         3         9        147.797           3320
   17         3         9        151.799           3440
   17         3         9        155.815           3560
   17         3         9        160.133           3680
   17         3         9        165.187           3800
   17         4         7        5.82164            412
   17         4         7        13.2754            518
   17         4         7        20.3046            624
   17         4         7        27.0562            730
   17         4         7        33.5905            836
   17         4         7        39.9352            942
   17         4         7        46.1106           1048
   17         4         7        52.1275           1154
   17         4         7        58.0033           1260
   17         4         7        63.7486           1366
   17         4         7        69.3723           1472
   17         4         7        74.8631           1578
   17         4         7        80.2589           1684
   17         4         7        85.5883           1790
