* ssdnum stripb stripf   theta        phi      theta_min   theta_max     phi_min     phi_max   theta_err     phi_err
    0      6      0     12.4903     314.162     11.9218     13.0598     311.524     316.794    0.287571     1.31872
    0      6      1     13.0698     311.638     12.5006     13.6401     309.117     314.164    0.296011     1.31595
    0      6      2     13.6734     309.323     13.1044     14.2433     306.917     311.742    0.307243     1.30481
    0      6      3      14.298     307.198     13.7301     14.8669     304.904     309.512    0.317093      1.2874
    0      6      4     14.9411     305.247     14.3749     15.5083     303.059     307.459    0.325714     1.26545
    0      6      5     15.6003     303.453     15.0363     16.1654     301.366     305.566    0.333244      1.2403
    0      6      6     16.2736       301.8     15.7123     16.8361     299.809      303.82    0.339801     1.21302
    0      6      7     16.9591     300.276     16.4007     17.5188     298.374     302.207    0.345493     1.18444
    0      6      8     17.6553     298.867        17.1     18.2118      297.05     300.714     0.35041     1.15518
    0      6      9     18.3605     297.563     17.8086     18.9137     295.825     299.331    0.354631     1.12572
    0      6     10     19.0736     296.353     18.5252     19.6233     294.689     298.047    0.358225     1.09642
    0      6     11     19.7933     295.229     19.2486     20.3393     293.634     296.853    0.361252     1.06752
    0      6     12     20.5185     294.183     19.9775     21.0608     292.653     295.741    0.363763     1.03921
    0      6     13     21.2483     293.206     20.7111     21.7867     291.737     294.703    0.365803     1.01163
    0      6     14     21.9817     292.294     21.4484     22.5162     290.882     293.733    0.367411    0.984856
    0      6     15     22.7179     291.441     22.1886     23.2484     290.082     292.826    0.368623    0.958942
    0      7      0     13.0743     316.686     12.5057     13.6439     314.164     319.195    0.297869     1.30973
    0      7      1     13.6302     314.166     13.0598     14.2014     311.742     316.587    0.288239     1.21224
    0      7      2     14.2111     311.838     13.6401     14.7829     309.512     314.168     0.29618      1.2102
    0      7      3     14.8141     309.687     14.2433     15.3856     307.459     311.927    0.306563     1.20152
    0      7      4     15.4366       307.7     14.8669     16.0071     305.566      309.85    0.315732     1.18773
    0      7      5     16.0764     305.863     15.5083     16.6453      303.82     307.926    0.323807     1.17013
    0      7      6     16.7314     304.163     16.1654     17.2981     302.207     306.141    0.330899     1.14973
    0      7      7     17.3996     302.588     16.8361     17.9639     300.714     304.485    0.337105     1.12737
    0      7      8     18.0794     301.126     17.5188     18.6409     299.331     302.946    0.342512     1.10372
    0      7      9     18.7693     299.768     18.2118     19.3277     298.047     301.514    0.347198     1.07929
    0      7     10      19.468     298.504     18.9137     20.0231     296.853     300.181    0.351229     1.05447
    0      7     11     20.1741     297.326     19.6233     20.7257     295.741     298.937    0.354666     1.02958
    0      7     12     20.8865     296.227     20.3393     21.4345     294.703     297.775     0.35756     1.00486
    0      7     13     21.6042     295.199     21.0608     22.1484     293.733     296.688    0.359957     0.98047
    0      7     14     22.3262     294.236     21.7867     22.8665     292.826      295.67    0.361898    0.956547
    0      7     15     23.0517     293.333     22.5162      23.588     291.974     294.715    0.363419    0.933182
    0      8      0     13.6808     318.995     13.1131     14.2495     316.587     321.383    0.308329     1.29519
    0      8      1     14.2143     316.495     13.6439     14.7854     314.168     318.811    0.297399      1.2049
    0      8      2     14.7733      314.17     14.2014     15.3458     311.927      316.41    0.288722     1.12166
    0      8      3     15.3553     312.009     14.7829     15.9281      309.85     314.171    0.296255     1.12014
    0      8      4     15.9576     310.002     15.3856     16.5301     307.926     312.086    0.305869     1.11326
    0      8      5     16.5781     308.136     16.0071     17.1495     306.141     310.143    0.314404     1.10217
    0      8      6     17.2147     306.401     16.6453     17.7845     304.485     308.332    0.321959     1.08785
