* MylarThickness = 2.0um, AlThickness = 0.06um 
* SSDNum  CHNum    E1_Residual E2_Residual    E3_Residual     E1          E2             E3        E1_Loss     E2_Loss     E3_Loss(MeV)
    2     15        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      0        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      1        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      2        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      3        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      4        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      5        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      6        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      7        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      8        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3      9        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3     10        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3     11        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3     12        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3     13        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3     14        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    3     15        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
