*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
370.000000	0.00536058	370.000000	0.00543876	370.000000	0.00534   	370.000000	0.00532434	370.000000	0.0054373 	370.000000	1.45682e-06
380.000000	0.00528874	380.000000	0.00536848	380.000000	0.00527078	380.000000	0.00525528	380.000000	0.00536706	380.000000	1.42134e-06
390.000000	0.0052205 	390.000000	0.00530182	390.000000	0.00520506	390.000000	0.00518982	390.000000	0.00530043	390.000000	1.3876e-06
400.000000	0.0051556 	400.000000	0.00523852	400.000000	0.00514299	400.000000	0.00512771	400.000000	0.00523716	400.000000	1.35549e-06
410.000000	0.00509382	410.000000	0.00517833	410.000000	0.00508411	410.000000	0.00506869	410.000000	0.00517701	410.000000	1.32487e-06
420.000000	0.00503494	420.000000	0.00512105	420.000000	0.00502788	420.000000	0.00501257	420.000000	0.00511975	420.000000	1.29566e-06
430.000000	0.00497877	430.000000	0.00506647	430.000000	0.00497418	430.000000	0.00495913	430.000000	0.0050652 	430.000000	1.26776e-06
440.000000	0.00492513	440.000000	0.00501442	440.000000	0.00492298	440.000000	0.00490821	440.000000	0.00501318	440.000000	1.24107e-06
450.000000	0.00487386	450.000000	0.00496473	450.000000	0.00487425	450.000000	0.00485964	450.000000	0.00496352	450.000000	1.21552e-06
460.000000	0.00482482	460.000000	0.00491726	460.000000	0.0048279 	460.000000	0.00481326	460.000000	0.00491607	460.000000	1.19104e-06
470.000000	0.00477787	470.000000	0.00487186	470.000000	0.00478369	470.000000	0.00476895	470.000000	0.00487069	470.000000	1.16756e-06
480.000000	0.00473288	480.000000	0.00482842	480.000000	0.00474134	480.000000	0.00472657	480.000000	0.00482727	480.000000	1.14502e-06
490.000000	0.00468975	490.000000	0.00478681	490.000000	0.00470065	490.000000	0.00468601	490.000000	0.00478568	490.000000	1.12336e-06
500.000000	0.00464836	500.000000	0.00474692	500.000000	0.00466159	500.000000	0.00464716	500.000000	0.00474582	500.000000	1.10253e-06
520.000000	0.00457044	520.000000	0.00467196	520.000000	0.00458828	520.000000	0.00457422	520.000000	0.00467089	520.000000	1.0632e-06
540.000000	0.00449843	540.000000	0.00460281	540.000000	0.00452112	540.000000	0.00450702	540.000000	0.00460178	540.000000	1.02666e-06
560.000000	0.00443172	560.000000	0.00453887	560.000000	0.00445915	560.000000	0.00444498	560.000000	0.00453788	560.000000	9.92633e-07
580.000000	0.00436979	580.000000	0.00447963	580.000000	0.00440145	580.000000	0.00438755	580.000000	0.00447867	580.000000	9.60864e-07
600.000000	0.00431219	600.000000	0.00442462	600.000000	0.00434815	600.000000	0.00433429	600.000000	0.00442369	600.000000	9.31132e-07
620.000000	0.00425852	620.000000	0.00437344	620.000000	0.00429877	620.000000	0.00428479	620.000000	0.00437254	620.000000	9.03246e-07
640.000000	0.00420844	640.000000	0.00432575	640.000000	0.00425256	640.000000	0.0042387 	640.000000	0.00432487	640.000000	8.77037e-07
660.000000	0.00416162	660.000000	0.00428123	660.000000	0.00420932	660.000000	0.00419571	660.000000	0.00428038	660.000000	8.52355e-07
680.000000	0.00411781	680.000000	0.00423962	680.000000	0.00416894	680.000000	0.00415556	680.000000	0.00423879	680.000000	8.29071e-07
700.000000	0.00407675	700.000000	0.00420067	700.000000	0.00413131	700.000000	0.00411799	700.000000	0.00419986	700.000000	8.07067e-07
720.000000	0.00403823	720.000000	0.00416416	720.000000	0.00409619	720.000000	0.00408279	720.000000	0.00416338	720.000000	7.86239e-07
740.000000	0.00400205	740.000000	0.00412991	740.000000	0.00406323	740.000000	0.00404977	740.000000	0.00412914	740.000000	7.66495e-07
760.000000	0.00396804	760.000000	0.00409773	760.000000	0.00403212	760.000000	0.00401875	760.000000	0.00409698	760.000000	7.4775e-07
780.000000	0.00393604	780.000000	0.00406748	780.000000	0.00400277	780.000000	0.00398958	780.000000	0.00406675	780.000000	7.29931e-07
800.000000	0.00390591	800.000000	0.00403901	800.000000	0.00397512	800.000000	0.00396211	800.000000	0.00403829	800.000000	7.1297e-07
820.000000	0.00387752	820.000000	0.00401219	820.000000	0.00394924	820.000000	0.00393636	820.000000	0.00401149	820.000000	6.96804e-07
840.000000	0.00385075	840.000000	0.00398691	840.000000	0.00392551	840.000000	0.00391267	840.000000	0.00398623	840.000000	6.8138e-07
860.000000	0.00382549	860.000000	0.00396307	860.000000	0.0039032 	860.000000	0.00389031	860.000000	0.0039624 	860.000000	6.66646e-07
880.000000	0.00380165	880.000000	0.00394057	880.000000	0.00388214	880.000000	0.00386919	880.000000	0.00393991	880.000000	6.52558e-07
900.000000	0.00377914	900.000000	0.00391932	900.000000	0.00386218	900.000000	0.00384921	900.000000	0.00391868	900.000000	6.39071e-07
920.000000	0.00375787	920.000000	0.00389924	920.000000	0.00384321	920.000000	0.00383031	920.000000	0.00389861	920.000000	6.2615e-07
940.000000	0.00373778	940.000000	0.00388026	940.000000	0.00382521	940.000000	0.00381242	940.000000	0.00387964	940.000000	6.13758e-07
960.000000	0.00371879	960.000000	0.00386231	960.000000	0.00380813	960.000000	0.00379547	960.000000	0.00386171	960.000000	6.01863e-07
980.000000	0.00370084	980.000000	0.00384533	980.000000	0.00379194	980.000000	0.0037794 	980.000000	0.00384474	980.000000	5.90435e-07
1000.000000	0.00368387	1000.000000	0.00382927	1000.000000	0.0037766 	1000.000000	0.00376416	1000.000000	0.00382869	1000.000000	5.79448e-07
1020.000000	0.00366782	1020.000000	0.00381406	1020.000000	0.00376209	1020.000000	0.00374969	1020.000000	0.00381349	1020.000000	5.68876e-07
1040.000000	0.00365266	1040.000000	0.00379967	1040.000000	0.00374836	1040.000000	0.00373596	1040.000000	0.00379911	1040.000000	5.58695e-07
1060.000000	0.00363832	1060.000000	0.00378604	1060.000000	0.00373536	1060.000000	0.00372291	1060.000000	0.00378549	1060.000000	5.48884e-07
1080.000000	0.00362476	1080.000000	0.00377314	1080.000000	0.00372301	1080.000000	0.00371052	1080.000000	0.0037726 	1080.000000	5.39423e-07
1100.000000	0.00361196	1100.000000	0.00376093	1100.000000	0.00371125	1100.000000	0.00369873	1100.000000	0.0037604 	1100.000000	5.30294e-07
1120.000000	0.00359986	1120.000000	0.00374937	1120.000000	0.00370002	1120.000000	0.00368752	1120.000000	0.00374885	1120.000000	5.21478e-07
1140.000000	0.00358843	1140.000000	0.00373842	1140.000000	0.00368929	1140.000000	0.00367685	1140.000000	0.00373791	1140.000000	5.12961e-07
1160.000000	0.00357765	1160.000000	0.00372806	1160.000000	0.00367907	1160.000000	0.00366671	1160.000000	0.00372756	1160.000000	5.04726e-07
1180.000000	0.00356747	1180.000000	0.00371826	1180.000000	0.00366934	1180.000000	0.00365704	1180.000000	0.00371776	1180.000000	4.9676e-07
1200.000000	0.00355788	1200.000000	0.00370898	1200.000000	0.00366009	1200.000000	0.00364784	1200.000000	0.0037085 	1200.000000	4.8905e-07
1220.000000	0.00354885	1220.000000	0.00370021	1220.000000	0.00365132	1220.000000	0.00363908	1220.000000	0.00369973	1220.000000	4.81584e-07
1240.000000	0.00354034	1240.000000	0.00369192	1240.000000	0.00364299	1240.000000	0.00363074	1240.000000	0.00369145	1240.000000	4.7435e-07
1260.000000	0.00353234	1260.000000	0.00368409	1260.000000	0.00363507	1260.000000	0.00362278	1260.000000	0.00368362	1260.000000	4.67337e-07
1280.000000	0.00352482	1280.000000	0.00367669	1280.000000	0.00362753	1280.000000	0.00361521	1280.000000	0.00367623	1280.000000	4.60535e-07
1300.000000	0.00351777	1300.000000	0.00366971	1300.000000	0.00362033	1300.000000	0.00360798	1300.000000	0.00366926	1300.000000	4.53934e-07
1320.000000	0.00351117	1320.000000	0.00366313	1320.000000	0.00361346	1320.000000	0.0036011 	1320.000000	0.00366268	1320.000000	4.47527e-07
1340.000000	0.00350498	1340.000000	0.00365693	1340.000000	0.00360688	1340.000000	0.00359454	1340.000000	0.00365648	1340.000000	4.41304e-07
1360.000000	0.00349921	1360.000000	0.00365109	1360.000000	0.00360059	1360.000000	0.00358828	1360.000000	0.00365065	1360.000000	4.35257e-07
